Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF0_means011	pF0_means012	pF0_means013	pF0_means014	pF0_means015	pF0_means016	pF0_means017	pF0_means018	pF0_means019	pF0_means020	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF1_means011	pF1_means012	pF1_means013	pF1_means014	pF1_means015	pF1_means016	pF1_means017	pF1_means018	pF1_means019	pF1_means020	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF2_means011	pF2_means012	pF2_means013	pF2_means014	pF2_means015	pF2_means016	pF2_means017	pF2_means018	pF2_means019	pF2_means020	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	pF3_means011	pF3_means012	pF3_means013	pF3_means014	pF3_means015	pF3_means016	pF3_means017	pF3_means018	pF3_means019	pF3_means020	
frog-16b.mat	"UH0"	1420.400	1559.698	132.304	232.729	227.717	211.464	203.140	201.206	193.024	192.831	192.831	192.831	192.831	79.827	80.346	80.842	81.301	81.437	81.785	84.662	87.036	87.103	95.396	348.434	265.127	303.178	354.821	379.456	383.228	389.262	381.350	405.086	402.585	408.765	403.233	390.249	377.312	371.237	374.300	340.259	303.560	249.147	225.252	271.051	966.654	1425.873	989.084	1036.622	1043.109	1034.260	1007.511	952.044	953.914	940.523	924.728	875.580	872.339	873.600	874.486	872.077	833.072	807.603	886.902	956.935	1098.018	2520.249	2888.061	2801.330	2684.219	2589.769	2465.337	2419.231	2386.800	2367.026	2354.261	2330.085	2332.600	2405.655	2500.353	2439.000	2425.010	2448.027	2508.520	2594.369	2493.941	2892.893	
frog-16b.mat	"HH"	1559.698	1647.269	169.826	169.458	168.030	166.331	164.378	163.262	164.482	165.064	166.160	166.909	167.992	168.237	168.831	169.362	169.720	170.646	171.485	174.421	177.514	180.149	183.494	643.315	254.260	342.942	1168.603	1100.998	1080.008	1087.964	1139.487	1210.106	1179.170	1140.111	1128.006	575.808	259.419	244.294	187.931	105.712	105.385	217.546	223.287	166.726	1844.502	1258.969	1371.047	2084.229	2466.301	2637.450	2562.380	2673.147	2561.819	2447.968	2442.230	2568.643	1784.626	1220.518	1248.742	1277.414	1268.758	1251.707	1252.855	1280.956	1296.217	3343.012	2661.717	2445.066	4054.996	4247.690	4282.845	4269.762	4287.767	4278.311	4295.520	4303.953	4306.406	3306.341	2581.713	2546.344	2519.268	2465.298	2449.186	2470.891	2524.061	2597.334	
frog-16b.mat	"UH0"	1647.269	1710.506	192.820	187.231	190.349	191.592	192.583	194.572	195.938	197.250	196.857	197.199	197.501	198.255	198.059	197.106	195.255	193.441	192.298	190.436	187.964	185.013	182.714	539.567	670.265	1226.342	688.982	201.271	238.267	240.865	240.230	242.555	247.209	246.435	241.791	238.933	237.751	236.598	225.110	442.395	1221.243	1201.127	1190.519	1151.426	1689.993	1879.614	2343.915	1794.747	1399.056	1423.578	1387.876	1281.106	1193.403	1233.070	1324.534	1359.848	1330.642	1290.366	1282.825	1288.834	1612.421	2635.070	2584.902	2541.500	2490.614	3017.452	3399.925	4186.967	3212.063	2369.624	2521.108	2584.381	2561.745	2538.619	2533.423	2534.236	2524.722	2513.908	2524.713	2566.284	2616.935	2971.716	3955.028	3951.122	3957.255	3957.982	
karuk-2010-05-01-arg-edited-2_15.mat	"uxuu"	653.223	1068.433	181.684	181.915	185.296	190.204	193.278	192.943	189.152	189.416	190.825	192.556	192.361	192.316	188.118	189.665	189.665	189.665	189.665	168.965	160.488	147.993	141.295	539.546	422.572	441.342	534.669	427.794	414.836	487.341	615.286	584.065	604.770	623.927	702.117	784.467	688.241	720.078	677.115	596.547	380.009	348.454	382.384	389.033	1195.169	968.460	819.094	768.345	795.145	817.730	1465.424	1510.393	997.310	999.747	1254.079	2238.806	2031.708	953.284	1420.178	1399.449	1302.761	968.448	1100.590	1027.503	1189.710	2794.235	2627.748	2669.602	2538.746	2446.452	2455.143	2943.073	3109.679	2731.672	2691.486	2899.446	3581.130	3515.129	2728.046	3146.370	2938.384	2590.935	2579.307	2532.199	2595.585	2611.922	
karuk-2010-05-01-arg-edited-2_15.mat	"UH0"	653.223	763.867	188.745	179.577	182.021	183.306	183.326	183.732	184.914	186.304	187.775	189.311	190.785	191.185	191.692	192.889	193.944	194.111	193.964	193.705	192.597	191.024	189.882	439.660	449.783	422.505	403.293	410.326	449.424	442.614	437.139	441.553	514.114	591.398	564.646	502.054	467.776	382.145	384.108	411.306	429.100	439.732	364.874	302.252	843.286	918.106	988.599	1007.730	962.279	852.071	776.913	792.316	826.385	770.666	760.301	713.936	827.640	790.766	779.742	776.451	779.386	779.126	821.628	916.035	985.448	2545.455	2676.266	2645.831	2594.971	2583.753	2661.815	2743.552	2697.260	2542.518	2463.277	2516.669	2629.811	2555.189	2361.816	2395.897	2506.649	2500.448	2388.803	2409.269	2522.315	2508.604	
karuk-2010-05-01-arg-edited-2_15.mat	"HH"	763.867	983.267	190.659	188.797	188.715	189.853	190.026	191.400	192.405	192.625	191.742	193.251	193.492	190.234	188.356	186.914	190.949	190.949	190.949	190.949	190.949	190.949	190.949	653.185	513.148	789.003	499.132	597.952	564.381	572.132	632.914	589.125	681.484	675.387	768.170	867.643	618.806	651.947	771.589	639.640	731.925	651.140	822.664	519.096	1421.226	1542.814	2384.624	1040.118	901.135	1072.697	1124.434	883.659	1047.964	1669.866	2243.259	2225.370	2311.762	1286.697	956.271	933.938	1127.355	2047.801	1193.386	1464.400	1283.355	3002.419	2982.758	3801.518	2730.771	2647.839	2795.613	2774.263	2609.111	2753.761	3186.175	3571.759	3619.799	3790.517	2903.920	2717.514	2780.264	3013.181	3432.644	2908.746	2705.585	2612.560	
karuk-2010-05-01-arg-edited-2_15.mat	"UW1"	983.267	1068.433	153.173	153.173	153.173	170.509	170.492	167.891	165.011	163.525	161.516	159.188	156.653	153.912	151.868	148.289	145.083	143.608	142.623	142.350	141.440	140.575	139.724	373.800	355.916	391.572	398.323	389.598	369.567	350.774	344.688	346.173	353.446	348.258	353.582	372.673	365.253	376.258	419.664	451.608	420.419	357.328	351.005	365.041	1074.248	1167.547	957.952	911.905	916.527	946.347	1009.427	1063.747	1077.015	1095.767	1194.930	1210.918	1101.396	985.673	943.094	942.617	1067.356	1206.426	1239.495	1219.769	1184.501	2578.889	2540.985	2597.182	2593.162	2560.729	2590.906	2575.171	2516.477	2464.619	2483.198	2602.502	2658.764	2674.265	2623.384	2561.456	2505.736	2463.965	2519.018	2620.346	2697.257	2748.170	
karuk-2010-05-01-arg-edited-2_43.mat	"ikii"	0.000	117.168	197.644	197.644	197.644	197.644	197.644	197.644	197.644	197.644	197.644	197.644	197.644	197.644	197.644	218.292	209.160	204.159	197.025	193.088	190.038	186.918	183.620	598.100	598.100	598.100	598.100	598.100	621.969	943.131	1008.115	1059.041	1234.815	1164.299	267.524	315.186	339.895	355.093	361.378	364.202	359.008	347.378	341.212	353.377	2305.047	2305.047	2305.047	2305.047	2305.047	2444.340	2461.156	2461.524	2584.666	2789.746	2533.996	2350.088	2278.547	2231.128	2217.798	2161.745	2120.865	2092.957	2072.676	2066.621	2035.944	2789.441	2789.441	2789.441	2789.441	2789.441	2818.777	2819.152	2808.425	2815.806	2844.657	3063.218	2825.927	2809.306	2774.652	2724.395	2726.523	2696.688	2657.680	2659.611	2713.210	2823.660	
karuk-2010-05-01-arg-edited-2_43.mat	"IH0"	0.000	30.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	667.833	514.216	536.366	693.805	862.333	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2446.884	2440.760	2440.117	2446.726	2456.943	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2819.830	2813.725	2816.289	2822.145	2825.021	
karuk-2010-05-01-arg-edited-2_43.mat	"K"	30.000	65.231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953.268	931.953	979.323	998.679	1007.453	1010.683	1007.734	1006.241	1018.433	1074.498	1159.588	1210.619	1243.969	1271.332	1263.376	1191.521	1392.873	904.579	275.545	293.813	300.739	2529.046	2461.727	2463.271	2462.587	2460.683	2458.652	2463.488	2477.438	2515.957	2619.614	2759.148	2823.805	2816.856	2763.811	2641.066	2464.892	2500.192	2499.296	2361.588	2364.121	2340.808	2868.672	2822.920	2816.840	2811.758	2808.116	2806.562	2809.488	2813.729	2817.270	2816.531	2817.305	2827.633	2847.392	2864.445	2862.415	2853.443	3341.847	3330.182	2826.296	2825.517	2821.381	
karuk-2010-05-01-arg-edited-2_43.mat	"IY1"	65.231	117.168	197.644	197.644	197.644	220.216	217.318	209.926	209.040	207.649	205.334	200.317	198.200	195.624	194.126	192.659	191.178	189.520	188.214	186.689	185.639	183.754	182.835	349.073	312.789	325.022	334.808	345.054	351.965	356.243	358.884	360.903	363.485	364.823	363.967	361.587	358.507	353.294	346.099	338.435	338.865	347.772	353.128	354.954	2140.055	2285.789	2238.819	2228.601	2233.898	2230.017	2216.396	2194.560	2165.858	2137.812	2124.614	2114.916	2103.594	2090.307	2076.427	2071.676	2068.694	2065.990	2064.084	2042.998	2013.182	2733.380	2810.101	2802.267	2791.804	2758.587	2730.292	2719.999	2722.841	2729.001	2722.629	2705.546	2684.162	2664.814	2654.168	2652.784	2660.475	2677.203	2707.133	2759.711	2821.876	2850.165	
karuk-2010-05-01-arg-edited-2_56.mat	"uxu"	770.000	942.627	217.214	214.187	210.158	205.708	204.233	203.160	203.993	203.641	203.239	204.167	205.764	205.913	205.397	205.397	244.317	241.368	237.097	236.141	235.084	232.356	227.618	581.257	970.427	926.546	630.690	460.980	460.868	493.909	642.415	634.088	973.143	823.119	871.319	787.914	511.973	401.766	370.177	367.955	371.337	351.563	337.949	278.086	1549.295	2342.845	2233.825	1615.788	1300.995	1258.088	1212.736	1154.707	1062.246	2511.381	1798.377	1319.076	1832.137	1714.874	1296.310	1290.514	1380.796	1378.343	1342.178	1397.067	1567.064	2825.873	3401.741	3730.767	3010.962	2525.601	2564.014	2726.420	2570.548	2567.032	4011.452	3360.520	2469.315	2703.519	2613.981	2532.302	2561.803	2568.149	2539.655	2586.323	2703.119	2834.844	
karuk-2010-05-01-arg-edited-2_56.mat	"UH0"	770.000	800.000	209.377	215.873	216.441	214.523	213.524	213.012	211.827	211.586	211.484	210.232	208.996	208.656	207.779	206.396	205.896	205.446	204.775	204.342	204.206	205.077	205.331	785.270	983.897	971.309	970.157	968.483	963.291	955.462	944.192	931.212	919.331	912.325	916.114	926.928	947.614	576.904	368.955	479.332	478.457	474.087	468.709	463.068	1954.711	2457.184	2427.037	2357.905	2277.737	2250.308	2235.038	2231.746	2233.597	2237.555	2239.542	2232.174	2218.457	2350.732	1775.555	1054.900	1153.106	1239.378	1304.991	1338.560	1347.833	3238.481	3203.317	2878.363	3260.150	3605.522	3645.442	3679.786	3710.424	3737.075	3752.777	3755.650	3729.099	3675.021	3595.075	3102.211	2642.942	2602.293	2565.094	2538.863	2523.175	2512.682	
karuk-2010-05-01-arg-edited-2_56.mat	"HH"	800.000	880.507	204.300	204.034	203.001	203.043	203.980	204.132	203.589	203.516	203.847	203.180	203.155	203.834	204.704	205.617	206.017	206.206	205.749	205.427	205.227	205.227	205.227	674.851	455.508	452.697	463.292	476.804	491.758	534.115	630.300	709.542	664.769	634.374	977.219	968.142	971.812	706.283	855.975	913.888	815.970	793.424	703.702	469.796	1520.360	1295.171	1239.269	1276.552	1216.075	1198.359	1255.758	1218.329	913.757	887.386	1610.587	2558.977	2446.281	2416.528	1306.746	1131.071	1381.235	1755.421	1856.292	1855.411	1705.313	2820.890	2518.554	2549.655	2561.721	2643.569	2758.046	2758.521	2584.504	2351.873	2396.358	3104.116	3994.441	4036.038	4081.325	2786.481	2462.241	2442.943	2649.270	2729.753	2674.229	2611.110	
karuk-2010-05-01-arg-edited-2_56.mat	"UH0"	880.507	942.627	235.914	244.421	244.341	244.060	243.727	241.980	239.272	238.012	236.760	236.394	236.366	236.180	235.682	235.305	234.871	234.135	233.161	231.333	229.721	227.727	226.251	354.324	404.251	405.784	400.538	386.399	369.273	360.969	362.901	368.043	372.947	376.035	371.340	361.561	352.582	348.796	348.243	345.256	332.231	309.813	279.991	256.126	1384.793	1456.039	1274.067	1235.455	1257.852	1283.742	1314.793	1356.450	1388.711	1400.592	1389.887	1371.793	1362.896	1355.979	1336.265	1296.432	1321.863	1473.686	1583.596	1586.471	1531.269	2620.201	2545.257	2529.300	2528.303	2541.187	2561.880	2574.352	2577.501	2570.203	2557.632	2544.035	2535.662	2536.702	2554.759	2606.369	2676.013	2707.262	2703.005	2751.181	2845.040	2878.425	
karuk-2010-09-13-ag-vs-2_08.mat	"iiki"	3356.044	3753.890	170.281	182.206	182.138	183.585	184.249	183.912	181.627	177.078	170.195	157.726	138.980	131.444	147.810	148.464	148.464	148.464	148.464	148.464	148.464	196.682	178.537	481.021	494.231	500.309	466.469	438.249	432.252	424.005	457.209	417.207	370.325	295.544	262.421	334.763	354.757	558.802	984.920	865.305	747.136	661.906	275.409	316.845	2103.680	2167.768	2218.152	2262.253	2325.054	2359.029	2372.397	2364.192	2391.649	2433.559	2400.551	2262.934	1953.489	1465.963	1777.218	1841.289	1513.052	1875.543	2080.379	1808.621	2228.995	3101.224	3242.754	3077.738	3101.269	3103.324	3114.730	3214.498	3240.137	3484.954	3446.706	3466.725	3167.869	2702.106	2511.718	2619.225	2794.461	2765.269	2868.456	3039.520	3225.582	3845.821	
karuk-2010-09-13-ag-vs-2_08.mat	"IY1"	3356.044	3559.240	173.245	182.402	181.939	182.046	182.278	182.907	184.348	183.896	184.552	184.208	183.471	182.120	180.247	177.890	174.390	171.180	166.142	159.820	148.687	138.979	133.963	426.015	481.047	507.958	507.106	490.722	474.509	456.883	435.086	439.016	435.162	426.439	418.056	441.412	464.252	440.417	415.703	407.873	379.926	335.206	300.672	261.839	2330.110	2147.573	2187.646	2211.506	2227.940	2266.644	2262.415	2321.425	2334.850	2357.568	2367.364	2378.202	2360.782	2357.985	2383.251	2400.115	2382.808	2433.505	2456.419	2396.911	2379.045	3256.845	3310.164	3174.880	3036.343	3134.881	3133.305	3051.406	3040.541	3178.218	3153.388	3079.652	3197.819	3255.897	3163.141	3363.174	3513.336	3433.045	3466.449	3495.325	3441.046	3499.647	
karuk-2010-09-13-ag-vs-2_08.mat	"K"	3559.240	3717.445	143.928	130.707	131.174	148.348	148.033	148.075	148.534	148.534	148.534	148.534	148.534	148.534	148.534	148.534	148.534	148.534	148.534	148.534	148.534	148.534	187.933	594.081	243.006	285.419	336.535	350.169	312.888	356.166	372.044	387.694	502.606	920.882	949.926	1036.853	976.477	790.032	756.792	767.140	733.002	644.053	627.440	550.257	1831.216	2416.555	2077.854	1722.487	2313.215	1690.617	1348.060	1504.933	1624.791	1834.536	1940.095	1867.979	1748.564	1532.171	1622.592	1329.885	1691.039	2338.782	2306.063	1571.553	2034.277	2791.142	3307.105	2803.265	2626.076	2783.454	2695.696	2486.201	2465.967	2405.930	2754.397	2782.925	2789.990	2802.300	2787.801	2729.312	2811.553	2873.623	2881.670	2852.367	2815.477	3292.789	
karuk-2010-09-13-ag-vs-2_08.mat	"IH0"	3717.445	3753.890	187.112	192.081	199.368	205.873	206.951	200.672	200.327	198.026	191.648	188.256	186.595	184.944	183.026	181.722	180.460	179.127	178.025	176.938	174.501	171.341	169.824	290.786	243.049	244.204	249.459	258.645	271.906	283.415	247.125	231.504	324.434	343.091	358.286	370.869	379.439	373.427	347.681	308.931	283.193	266.006	247.762	229.721	2029.233	1865.774	1664.711	1079.120	1853.114	2426.006	2401.215	1693.610	981.107	2297.782	2211.658	2146.854	2111.853	2100.226	2113.059	2135.486	2166.227	2197.154	2245.331	2362.775	2559.057	3561.106	2588.939	2550.613	2517.212	3479.915	3995.866	4014.631	3470.194	2908.063	3976.486	3928.926	3896.248	3871.558	3849.941	3845.762	3852.501	3857.401	3852.240	3829.696	3787.273	3758.584	
karuk-2010-10-25-sd-vs-1_18.mat	"upu"	1233.170	1519.912	188.437	180.881	184.833	186.483	183.680	182.880	184.635	184.996	186.841	186.841	186.841	186.841	186.841	186.841	186.841	186.841	186.841	186.841	186.841	211.508	200.454	600.283	340.390	305.407	233.178	775.970	865.379	383.670	494.995	531.740	627.386	634.326	585.669	796.775	984.729	716.167	715.130	804.850	814.857	665.131	372.616	351.403	1609.035	1453.109	1453.738	1354.067	1967.706	1933.451	1583.915	1573.502	1860.585	1703.590	1516.166	1529.818	1548.938	2070.795	1571.239	1586.673	1560.502	1444.131	1851.112	1224.844	1282.990	2637.121	2552.161	2436.638	2471.911	3038.052	2800.251	2561.440	2631.012	2944.202	2793.234	2389.029	2544.476	2603.728	2798.353	2615.528	2490.622	2649.763	2724.574	2920.526	2354.409	2329.332	
karuk-2010-10-25-sd-vs-1_18.mat	"UH0"	1233.170	1302.389	183.637	179.575	179.709	180.829	182.735	183.600	184.212	184.837	185.580	186.683	186.870	186.498	186.097	185.803	184.992	184.277	182.218	181.501	181.336	182.747	183.380	514.585	354.993	342.588	335.797	329.632	321.553	316.118	313.542	293.294	258.053	229.944	222.944	231.825	221.763	656.718	761.533	987.622	1125.043	1091.869	1038.367	856.120	1668.471	1396.024	1459.609	1471.207	1492.759	1499.648	1484.148	1465.577	1417.645	1366.813	1386.404	1401.075	1324.106	1203.907	1999.324	2250.937	2237.320	1968.599	2169.512	2258.130	2148.293	2683.375	2512.836	2560.512	2569.467	2576.321	2563.410	2474.310	2329.039	2386.054	2482.519	2492.376	2477.799	2451.348	2426.282	2712.096	2402.223	3784.802	3212.891	2516.657	3038.628	3337.311	
karuk-2010-10-25-sd-vs-1_18.mat	"P"	1302.389	1486.762	185.247	184.379	184.915	185.230	185.162	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	188.211	673.007	337.963	432.045	487.754	471.349	551.576	644.145	608.228	636.024	561.194	668.767	835.428	934.276	982.455	707.806	696.381	730.006	759.353	924.469	782.164	730.585	1642.703	1442.021	1608.527	1512.870	1742.487	1908.994	1820.431	1406.734	1564.986	1513.411	1527.080	1549.427	2146.449	1879.007	1589.156	1489.511	1681.836	1575.760	1323.399	1637.512	1928.179	2666.890	2571.347	2537.338	2597.438	2779.438	3018.969	2940.556	2356.314	2423.584	2521.925	2579.424	2631.139	2707.277	2863.108	2621.204	2492.376	2523.276	2683.163	2560.013	2889.133	2997.489	
karuk-2010-10-25-sd-vs-1_18.mat	"UH0"	1486.762	1519.912	205.647	205.647	205.647	205.647	205.647	213.510	213.803	213.677	211.728	212.778	213.551	209.578	204.591	203.590	202.104	201.203	200.795	199.792	199.007	198.544	197.803	360.829	340.733	349.187	359.465	366.477	372.668	379.207	382.222	383.089	381.295	376.324	366.280	350.424	340.276	335.916	336.793	340.713	346.225	355.550	365.122	379.952	1288.565	1594.266	1549.674	1473.154	1407.831	1337.760	1233.192	1151.882	1097.399	1079.457	1107.664	1175.355	1283.344	1349.853	1367.937	1335.274	1289.173	1253.800	1233.347	1231.020	1217.904	2373.590	2597.223	2585.472	2554.565	2518.613	2466.509	2386.867	2332.484	2296.625	2268.092	2257.365	2256.063	2264.811	2277.700	2293.984	2317.884	2337.382	2355.310	2369.782	2369.877	2354.524	
karuk-2011-01-29-vs-1_22.mat	"uupu"	2641.012	3041.667	149.707	223.472	194.733	173.648	167.389	161.821	153.619	145.397	140.543	139.058	137.304	137.304	137.304	137.304	137.304	137.304	137.304	199.186	119.151	73.941	73.955	436.533	323.010	376.538	365.998	353.633	341.790	334.227	339.795	339.230	313.536	543.589	605.931	456.056	420.961	482.600	473.766	851.533	370.197	468.977	491.505	473.095	1282.365	964.705	887.546	981.847	978.157	942.346	889.356	837.254	778.307	739.679	2020.369	1979.162	2099.130	1867.115	1694.145	1532.731	2207.429	948.114	974.814	1111.869	1149.139	2604.812	2739.686	2287.311	2268.756	2287.812	2356.036	2350.791	2385.129	2403.132	2574.210	3387.710	3380.179	3101.923	2964.481	2899.748	2898.133	3348.916	2440.394	2143.349	1854.646	1981.061	
karuk-2011-01-29-vs-1_22.mat	"UW1"	2641.012	2819.537	166.889	223.597	225.437	208.947	191.164	179.644	173.437	170.185	168.212	166.131	163.641	160.723	157.134	152.880	148.894	145.628	142.321	140.498	140.202	139.551	138.690	343.155	300.609	338.845	373.735	376.950	373.176	366.181	359.908	356.895	349.358	343.603	341.145	335.850	333.293	335.932	342.964	337.224	337.927	341.944	334.649	292.710	889.501	1008.573	934.669	882.206	870.792	955.563	986.344	986.918	982.269	972.523	956.280	933.770	907.576	883.270	867.435	836.604	815.634	798.859	740.807	711.294	770.073	2407.639	3140.376	2497.969	2273.878	2298.916	2253.759	2281.186	2267.292	2289.262	2290.839	2341.844	2367.254	2370.367	2341.371	2351.729	2398.642	2386.482	2395.039	2417.224	2446.544	2694.819	
karuk-2011-01-29-vs-1_22.mat	"P"	2819.537	2968.064	145.739	136.399	137.530	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	140.954	213.258	534.295	353.151	537.891	713.041	766.540	547.659	407.790	463.253	470.956	469.489	440.252	363.913	402.076	614.447	403.424	375.311	385.873	909.806	710.232	906.551	408.447	1869.854	1520.984	2106.791	2316.364	2417.493	2130.949	959.080	2482.315	2288.806	2017.347	2008.757	1582.263	1552.590	1872.216	1628.160	1375.733	1228.478	2324.776	1854.753	2335.516	1253.598	3123.664	3090.046	3353.279	3641.693	3647.097	3428.525	2848.125	3424.520	2889.299	3142.495	3065.775	2700.169	2701.982	3129.318	2863.503	2784.010	2688.062	3555.477	3124.157	3337.724	2944.744	
karuk-2011-01-29-vs-1_22.mat	"UH0"	2968.064	3041.667	110.104	206.489	212.241	196.516	175.063	167.799	166.884	111.536	74.674	74.640	74.453	74.211	74.098	73.682	73.605	73.592	73.568	73.885	74.022	74.289	74.160	462.634	340.704	393.953	434.131	456.875	462.324	467.451	470.500	464.800	476.336	492.614	495.226	484.228	483.557	495.682	495.226	486.527	489.341	487.463	469.966	435.139	1045.740	877.210	904.350	924.050	936.398	943.488	951.863	964.466	979.036	1022.540	1076.038	1122.684	1123.536	1090.870	1119.140	1143.968	1136.024	1177.479	1202.232	1185.892	1077.320	2051.604	2596.988	2228.489	2089.823	2100.044	2140.653	2196.855	2249.723	2172.163	2000.946	1965.901	1943.933	1817.236	1793.151	1796.236	1788.102	1747.200	1691.490	1917.869	2204.571	2349.519	
karuk-2011-01-30-vs-1_28.mat	"ikii"	779.184	1144.033	165.012	165.012	130.419	138.457	157.467	160.760	160.760	160.760	160.760	160.760	160.760	160.760	160.760	202.621	193.656	184.537	176.618	167.142	156.477	152.765	151.234	340.119	297.517	324.144	345.260	284.771	303.257	305.452	326.796	350.778	303.836	366.875	379.314	827.278	419.161	234.706	316.274	308.662	297.330	265.625	293.479	275.942	2052.523	1973.844	1904.655	2097.797	2136.723	2182.254	2197.146	2115.308	2032.894	1924.818	1990.462	2058.040	1974.426	2079.829	2023.242	2083.967	2064.412	2082.007	2038.122	2089.363	2032.406	2885.865	3209.123	2527.972	3014.689	3027.229	3386.981	3005.929	2984.863	2797.045	2763.925	2679.859	2809.668	2831.608	2885.704	2927.309	2938.081	2819.667	2702.442	2817.598	2819.030	2861.122	
karuk-2011-01-30-vs-1_28.mat	"IH0"	779.184	885.152	147.834	147.834	147.834	147.834	147.834	147.834	147.834	130.419	132.598	137.056	143.226	150.883	156.638	158.926	160.585	160.760	160.760	160.760	160.760	160.760	160.760	309.382	282.084	307.717	304.451	298.541	327.340	329.505	329.685	368.879	345.354	324.194	319.882	282.582	270.643	278.578	280.204	308.087	326.761	314.239	284.261	302.240	2075.197	1907.309	2003.124	2006.007	1980.999	1924.308	1806.203	1919.219	2042.342	2128.054	2123.191	2140.536	2118.438	2135.834	2160.002	2164.245	2182.712	2200.514	2197.427	2098.713	2275.521	3006.385	3019.982	3270.903	3428.590	2872.111	2495.787	2493.398	2457.516	2453.891	2598.283	3744.843	3816.947	2899.844	2713.539	3018.242	3149.880	3221.075	3823.811	3051.195	2713.199	3103.985	
karuk-2011-01-30-vs-1_28.mat	"K"	885.152	1012.744	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	202.514	423.171	323.901	312.068	325.996	358.978	375.014	340.360	297.098	297.322	313.655	369.556	389.219	349.911	281.738	288.109	577.449	832.857	843.404	792.247	556.416	269.178	2031.304	2196.865	2073.831	2115.081	2135.471	2104.553	1979.515	1830.108	1965.691	1965.451	1801.834	1913.164	2206.954	2148.065	1994.756	2027.533	2001.350	1879.472	2125.140	2143.758	1992.472	2833.915	3229.147	2971.220	2872.836	3001.831	2928.986	2592.853	2652.951	2851.299	2769.416	2698.693	2673.689	2666.447	2852.905	2796.650	2774.536	2800.474	2845.168	2889.001	2889.141	2873.431	
karuk-2011-01-30-vs-1_28.mat	"IY1"	1012.744	1144.033	169.803	202.465	193.391	191.358	188.397	184.523	183.078	180.258	176.947	172.583	169.298	166.354	162.987	158.129	154.288	152.660	152.313	153.619	151.904	151.609	150.654	283.057	244.561	221.678	230.407	279.962	321.902	327.341	308.229	301.410	317.303	319.669	297.498	252.778	252.812	277.681	286.579	293.973	296.269	290.332	273.764	267.812	2056.175	1977.396	2012.221	2053.131	2056.812	2083.919	2100.977	2067.037	2052.324	2075.563	2085.718	2095.885	2049.129	1994.215	2040.699	2112.144	2082.555	2069.254	2107.501	2027.720	1982.212	2841.712	2897.625	2941.638	2936.349	2911.097	3007.047	2900.567	2835.054	2825.202	2794.301	2698.782	2683.616	2743.275	2832.532	2796.819	2918.304	2843.838	2693.741	2902.653	2816.293	2837.536	
karuk-2011-12-21-vs-3_07.mat	"iki"	1416.276	1731.097	113.783	159.329	165.382	170.521	173.669	173.898	168.323	128.403	48.832	48.024	48.024	48.024	48.024	48.024	48.024	50.289	50.376	50.733	59.043	58.531	56.339	664.499	337.303	336.152	335.740	327.507	276.171	304.037	378.655	343.366	647.434	980.612	1138.210	1170.104	1347.920	1118.034	934.561	1240.629	955.888	622.547	287.922	297.380	2213.653	1999.995	2049.280	2079.840	2132.807	2179.846	2191.762	2151.330	1864.451	2157.681	2275.278	2518.788	2362.768	2498.901	2177.647	2357.412	2641.296	2236.617	2167.047	2178.134	2211.249	3099.487	2636.905	2753.217	2621.619	2578.533	2740.939	2621.602	3256.718	2557.120	3507.452	3238.353	3325.510	3434.832	3726.828	2988.655	2913.001	3368.666	3544.017	3453.170	3478.680	3362.040	
