Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	
VS-34a_43.mat	"P"	1460.000	1536.434	168.820	161.983	163.208	166.128	168.179	168.293	168.293	168.293	168.293	168.293	210.683	646.511	239.757	528.016	900.589	775.240	717.809	635.642	545.325	802.447	880.094	460.565	2104.468	1366.156	1608.424	2926.484	2587.159	2349.238	2449.132	2101.054	1947.767	2289.239	1502.151	3206.136	2886.886	3292.962	3938.003	3635.375	3367.005	3138.487	2561.132	2961.318	3460.376	2924.642	
VS-34a_43.mat	"UH0"	1536.434	1599.884	194.830	222.036	204.970	196.939	192.993	191.595	190.167	189.232	188.120	185.799	181.800	373.740	365.607	401.795	399.501	392.292	388.725	384.072	356.992	325.726	338.046	386.833	890.145	828.711	867.100	902.422	907.154	864.653	867.764	909.027	913.636	902.174	946.630	2474.066	2443.046	2488.059	2502.982	2515.985	2527.398	2554.737	2503.512	2442.876	2374.389	2396.750	
VS-34a_45.mat	"xu"	930.000	1234.620	157.088	170.305	172.669	150.414	124.667	124.925	118.810	121.139	204.860	188.447	186.608	527.675	458.179	539.203	595.891	679.155	630.703	635.825	542.774	399.894	396.671	402.141	1014.684	996.257	1040.648	896.486	898.688	961.907	1005.643	1041.804	1047.802	1118.530	1134.736	2453.862	2586.712	2447.409	2244.660	2181.727	2426.562	2486.739	2619.907	2520.762	2569.017	2457.416	
VS-34a_45.mat	"HH"	930.000	1142.931	141.109	171.249	169.816	173.936	154.525	124.169	125.313	124.911	121.792	114.048	126.418	582.701	452.770	486.735	565.639	559.300	668.006	712.135	618.698	618.182	661.312	490.103	977.794	992.835	1005.474	1051.855	902.681	868.112	920.823	966.269	993.167	1020.445	1050.965	2428.206	2604.457	2506.647	2425.830	2281.562	2151.135	2221.576	2441.326	2466.152	2510.079	2656.253	
VS-34a_45.mat	"UH0"	1142.931	1234.620	193.446	222.590	203.274	194.013	190.527	188.535	187.883	187.580	187.419	186.814	185.464	399.633	403.317	401.797	397.516	393.677	394.841	397.351	402.045	404.424	401.042	400.643	1099.883	1019.974	1025.630	1073.951	1102.185	1117.169	1124.468	1125.917	1133.420	1138.968	1135.067	2515.048	2566.886	2516.751	2498.331	2508.658	2583.499	2586.769	2557.748	2530.231	2444.645	2376.142	
VS-34a_52.mat	"pu"	1150.000	1295.404	170.760	149.418	144.396	155.233	154.921	161.813	191.660	202.182	188.833	183.472	176.791	566.587	258.619	690.947	454.185	954.647	1130.380	504.400	397.982	399.066	413.406	440.299	1626.760	1870.735	2251.270	1998.315	2358.856	2446.515	1342.552	975.731	951.713	972.252	992.438	2960.994	3074.621	3265.349	3228.824	3640.853	3581.815	2830.542	2486.402	2530.451	2489.350	2405.200	
VS-34a_52.mat	"P"	1150.000	1232.196	156.610	151.036	147.222	143.855	148.708	156.260	155.280	155.310	158.478	165.610	183.327	686.127	273.687	234.951	770.997	536.883	345.962	885.183	1093.017	1161.586	1084.693	523.713	2123.122	2122.123	1611.022	2317.372	2217.465	1904.692	2314.481	2529.216	2562.411	2318.767	1458.497	3324.942	3152.988	2987.581	3377.421	3204.052	3211.480	3378.963	3859.905	3800.386	3317.116	2951.505	
VS-34a_52.mat	"UH0"	1232.196	1295.404	189.627	213.772	204.662	194.183	190.714	188.225	185.981	183.689	181.080	178.072	174.478	407.708	366.814	403.471	394.370	398.073	399.496	401.472	411.628	426.435	436.148	446.527	972.550	966.273	983.152	972.250	950.368	949.409	970.435	976.239	965.476	955.113	1033.627	2482.518	2519.920	2494.080	2472.169	2516.854	2538.230	2525.759	2509.073	2430.826	2411.357	2403.338	
VS-34a_55.mat	"pu"	170.000	261.576	192.634	192.634	192.634	192.634	192.634	198.805	201.544	200.799	193.169	186.832	180.528	736.538	1284.322	1427.547	1196.433	867.984	804.051	260.242	338.711	402.214	417.793	372.952	1607.790	2399.667	2441.880	2334.648	1369.510	2209.439	1303.742	965.752	1048.879	1149.976	1053.209	2884.337	3940.853	3760.159	3330.926	2883.004	3454.938	2699.814	2090.735	2078.818	2417.440	2295.946	
VS-34a_55.mat	"P"	170.000	221.215	199.176	199.176	199.176	199.176	199.176	199.176	199.176	199.176	199.176	198.805	199.380	1022.722	1289.156	1282.065	1412.641	1451.511	1146.766	941.395	813.933	906.752	713.801	245.061	2042.874	2387.605	2416.280	2432.605	2456.932	2313.327	1643.348	994.042	2141.776	2061.990	1448.145	3385.142	3967.226	3900.277	3771.319	3693.521	3269.100	2952.546	2696.156	3472.244	3321.555	2772.770	
VS-34a_55.mat	"UH0"	221.215	261.576	191.540	204.938	202.824	199.702	196.004	192.896	189.365	187.270	184.619	181.294	178.222	370.833	278.120	324.344	348.907	368.886	406.664	436.591	418.008	400.705	384.599	352.485	1058.290	1100.340	1011.727	925.477	935.155	1043.038	1222.030	1162.773	1062.766	1047.546	1062.886	2259.536	2609.225	2164.688	2011.460	2004.778	1995.575	2373.341	2436.733	2356.642	2316.771	2257.342	
VS-34a_59.mat	"pu"	1140.000	1297.279	195.818	170.881	170.881	170.881	170.881	170.881	230.200	218.676	198.784	191.001	187.675	382.578	443.221	401.342	356.243	414.683	455.537	328.567	354.362	404.565	393.260	271.548	1200.993	913.269	1604.457	1648.734	1506.636	1581.462	1270.513	859.056	876.464	893.475	967.239	2705.383	2967.695	2930.664	2804.464	2590.873	2722.879	2595.736	2643.134	2634.897	2633.218	2566.981	
VS-34a_59.mat	"P"	1140.000	1231.037	179.684	170.984	170.685	170.685	170.685	170.685	170.685	170.685	170.685	170.685	226.635	402.701	444.423	452.809	399.456	362.753	354.465	388.281	441.863	466.760	418.010	315.857	1418.239	597.691	1500.808	1464.548	1546.842	1643.380	1581.214	1435.958	1553.896	1629.010	1295.234	2768.261	2779.822	3294.776	2929.945	2656.405	2846.051	2604.026	2590.387	2692.988	2774.483	2549.732	
VS-34a_59.mat	"UH0"	1231.037	1297.279	200.903	232.495	220.221	207.732	201.387	196.531	192.882	190.971	189.276	187.830	187.133	353.764	316.349	355.061	375.755	401.039	411.988	405.344	402.252	361.901	282.737	237.076	897.478	868.194	864.981	843.146	856.978	897.034	905.587	898.454	878.441	936.777	1030.644	2615.771	2597.207	2644.340	2647.363	2632.926	2633.756	2631.151	2639.560	2626.820	2606.627	2510.547	
VS-34a_60.mat	"pu"	330.000	432.589	188.969	188.969	188.969	188.969	188.969	188.969	203.962	202.550	194.696	183.525	173.081	630.648	539.529	1356.419	733.200	799.681	853.922	745.837	303.645	308.918	306.245	343.939	1490.729	1851.491	2412.049	1848.805	1943.036	1535.577	1820.923	873.048	869.911	870.030	865.244	2796.080	3071.175	3541.565	2929.625	3021.047	2681.199	2804.827	2444.821	2537.775	2523.430	2420.558	
VS-34a_60.mat	"P"	330.000	391.010	202.804	202.804	202.804	202.804	202.804	202.804	202.804	202.804	202.804	202.804	202.804	843.144	337.706	1021.347	1483.462	807.371	738.065	791.699	830.447	855.635	939.725	691.596	1912.164	1666.273	2208.448	2394.898	2090.664	1795.156	2083.231	1674.609	1549.520	1780.539	1930.821	3012.132	2886.471	3439.951	3586.604	3116.831	2881.611	3207.746	2677.676	2696.610	2986.802	2759.563	
VS-34a_60.mat	"UH0"	391.010	432.589	188.334	202.632	201.673	202.454	196.670	190.097	186.061	182.608	178.858	174.324	170.265	315.710	293.213	307.351	305.595	309.437	308.777	307.130	305.538	307.509	323.192	372.064	883.162	1015.504	831.120	877.123	878.287	857.476	843.841	874.033	911.952	888.784	827.853	2472.409	2330.246	2457.138	2543.986	2543.404	2514.057	2570.672	2513.488	2449.897	2452.467	2392.341	
VS-34a_61.mat	"pu"	2270.000	2415.599	181.674	181.674	181.674	181.674	193.741	197.833	183.928	176.967	176.086	177.534	173.909	675.526	1547.899	1287.871	1043.698	804.016	316.420	346.150	358.442	362.550	340.772	352.948	1450.236	2434.183	2334.200	2122.511	1996.089	858.520	879.114	880.874	908.864	928.944	1158.729	2735.848	3351.375	3245.187	3019.192	3287.339	2539.411	2484.430	2481.956	2412.200	2322.360	2300.382	
VS-34a_61.mat	"P"	2270.000	2326.069	193.182	193.182	193.182	193.182	193.182	193.182	193.182	193.182	193.182	193.182	193.182	1197.131	1488.771	1511.617	1694.572	1448.228	1050.410	984.755	999.856	1150.761	1244.269	584.094	2252.327	2205.844	2546.708	2668.784	2420.810	2178.324	2150.067	2139.888	2132.970	2431.023	1883.116	3239.749	3323.896	3131.132	3685.013	3218.861	3085.892	2933.790	2954.185	3269.878	3943.388	3029.540	
VS-34a_61.mat	"UH0"	2326.069	2415.599	181.424	200.534	194.155	184.833	179.848	176.102	175.279	177.055	177.750	176.041	172.806	344.383	298.542	329.041	344.928	346.814	364.752	369.811	349.990	339.014	347.236	355.787	950.601	983.136	863.285	878.759	881.490	878.666	901.102	915.269	920.957	1022.468	1235.243	2419.447	2482.404	2548.212	2488.221	2456.269	2495.410	2426.622	2401.366	2321.427	2254.863	2332.509	
VS-34b_03.mat	"puu"	120.000	346.192	160.594	41.445	41.445	193.649	188.217	179.213	174.424	167.711	163.326	160.202	157.723	449.861	522.091	738.126	487.997	336.283	329.455	367.081	433.374	422.815	426.097	445.197	1024.318	1390.777	1574.528	1289.392	882.321	878.373	809.693	816.267	819.903	879.143	910.991	2591.014	2658.655	2646.073	3032.548	2463.519	2531.549	2494.244	2453.711	2700.352	2494.982	2397.216	
VS-34b_03.mat	"P"	120.000	172.481	67.889	41.421	41.523	41.394	41.540	41.540	41.540	41.540	41.540	41.540	186.885	651.265	585.664	530.879	515.218	462.455	520.623	586.867	727.650	926.044	910.556	769.719	1559.047	1356.047	1402.806	1453.374	1372.441	1334.738	1375.751	1444.856	1840.102	2001.439	2050.615	2790.596	3131.245	2799.231	2473.431	2373.520	2334.503	2357.255	2605.374	2971.056	3088.486	3734.707	
VS-34b_03.mat	"UW1"	172.481	346.192	172.435	194.847	188.595	180.828	176.591	172.884	167.358	164.089	161.239	159.428	157.412	387.929	328.592	340.684	314.526	353.655	386.273	434.226	426.950	419.325	431.081	447.060	862.013	910.751	881.977	879.317	867.942	779.254	822.331	813.479	854.559	893.584	911.913	2531.663	2750.058	2439.378	2537.430	2486.061	2521.230	2433.384	2777.660	2502.186	2439.620	2424.825	
VS-34b_04.mat	"xu"	2300.000	2376.950	187.597	107.922	107.922	107.922	107.922	215.746	205.603	192.447	185.285	181.255	178.075	591.370	768.417	825.501	940.691	789.951	402.065	425.758	422.698	423.693	430.256	427.037	1307.677	1931.228	991.505	1886.382	1583.039	998.421	1010.098	1052.089	1094.361	1118.775	1137.578	2815.217	3250.899	2679.808	3331.615	3434.629	2799.235	2567.738	2551.948	2510.657	2463.058	2416.649	
VS-34b_04.mat	"HH"	2300.000	2333.836	142.530	107.922	107.922	107.922	107.922	107.922	107.922	107.922	107.922	107.922	211.747	796.502	946.633	708.904	609.889	895.302	931.709	950.110	936.737	893.787	761.790	445.002	1592.875	2339.201	1898.295	970.859	1009.515	1584.246	2052.368	1887.513	1766.496	1502.232	1044.334	3191.374	3523.390	3188.263	2760.931	2719.162	2942.309	3461.207	3455.456	3444.144	3427.034	3088.704	
VS-34b_04.mat	"UH0"	2333.836	2376.950	191.219	215.746	211.728	198.168	193.759	189.101	185.512	183.013	180.943	178.965	177.372	423.658	405.850	425.654	425.925	422.917	421.923	423.133	427.135	431.267	428.506	425.937	1073.512	997.006	1010.206	1011.654	1042.099	1080.101	1094.536	1099.867	1122.100	1141.016	1133.901	2512.447	2604.594	2572.350	2562.311	2556.823	2540.895	2513.901	2485.218	2459.592	2433.649	2402.898	
VS-34b_05.mat	"xu"	653.866	931.844	195.519	164.650	166.253	315.854	480.383	46.477	48.097	49.093	215.025	192.438	181.230	611.322	477.475	486.149	583.380	737.156	849.064	850.691	834.945	495.794	405.333	412.728	1275.045	1099.038	1049.644	1032.054	1358.359	1595.983	1902.922	1583.034	1057.233	1012.598	1107.362	2855.835	2538.621	2556.168	2662.253	2924.990	3165.509	3773.997	3224.663	2808.837	2497.062	2455.083	
VS-34b_05.mat	"HH"	653.866	860.878	197.135	164.762	164.509	168.388	490.786	484.811	464.910	46.513	48.435	49.112	221.375	680.484	487.722	463.819	503.864	606.695	660.194	881.651	852.930	843.936	838.177	671.205	1360.830	1109.705	1091.257	993.376	1055.799	1154.179	1747.603	1681.059	1839.464	1607.332	1333.253	2972.722	2544.395	2545.320	2591.417	2657.708	2782.926	3231.437	3291.972	3750.703	3511.660	2787.662	
VS-34b_05.mat	"UH0"	860.878	931.844	192.778	224.986	205.187	198.993	195.133	190.871	186.923	183.905	182.046	180.743	178.425	408.370	399.530	412.009	407.710	406.533	405.714	402.300	407.686	415.050	412.740	415.009	1021.535	865.015	890.328	941.549	965.053	1028.205	1089.213	1103.522	1112.044	1121.068	1094.722	2517.278	2711.731	2637.440	2533.709	2450.995	2496.250	2513.780	2511.319	2479.040	2445.979	2386.919	
VS-34b_07.mat	"pu"	370.000	508.295	157.310	47.066	47.891	49.447	49.447	212.339	207.120	197.771	189.098	185.385	184.518	535.538	581.094	601.315	1181.031	818.776	348.946	394.885	408.254	388.244	334.825	335.484	1451.662	1623.864	1656.425	2281.094	1925.290	1045.478	1119.672	1205.332	1219.573	1236.904	1204.038	2802.400	3319.649	3070.816	3538.866	3180.536	2817.771	2597.878	2267.064	2342.803	2369.670	2495.225	
VS-34b_07.mat	"P"	370.000	429.905	68.445	68.445	46.951	47.333	47.850	48.312	49.214	50.496	50.496	50.496	213.607	744.599	623.125	569.310	464.058	382.361	1037.933	1210.975	1110.187	935.096	752.795	354.064	1800.536	1534.744	1741.396	1542.778	1446.467	2117.863	2388.191	2272.477	2073.612	1851.908	1142.296	3240.765	3354.567	3391.971	2955.837	2884.833	3253.169	3563.980	3807.817	3250.308	3035.364	2865.752	
VS-34b_07.mat	"UH0"	429.905	508.295	195.136	212.123	209.079	205.282	199.968	194.161	189.467	186.375	185.212	184.558	184.542	371.572	361.821	389.011	399.983	410.875	403.672	394.024	360.805	328.258	334.259	336.074	1176.825	1030.788	1078.641	1157.050	1194.324	1220.363	1216.226	1231.358	1238.935	1213.250	1198.874	2464.149	2813.781	2679.294	2529.890	2262.584	2279.868	2343.775	2364.404	2369.029	2425.721	2544.941	
VS-35a_01.mat	"pu"	490.000	627.606	196.719	196.719	196.719	196.719	196.719	206.353	198.469	194.973	193.353	193.496	193.872	530.533	719.091	781.573	657.675	1078.206	461.172	397.755	370.813	345.674	311.882	203.972	1555.596	1783.327	1835.207	1768.613	1986.291	1349.004	1287.977	1416.710	1422.521	1372.831	1377.890	2792.333	3370.026	3296.027	2983.815	3023.883	2615.583	2307.687	2315.271	2537.954	2609.663	2853.842	
VS-35a_01.mat	"P"	490.000	548.080	201.794	201.794	201.794	201.794	201.794	201.794	201.794	201.794	201.794	201.794	201.794	800.456	697.235	726.097	758.126	787.354	773.368	618.073	684.484	828.930	1265.908	910.557	1831.556	1687.101	1862.806	1848.106	1772.118	1895.615	1782.192	1728.024	1612.092	2199.876	1977.203	3158.720	3113.989	3512.150	3637.612	3261.532	3132.875	3065.347	2914.933	2280.249	3505.309	3227.647	
VS-35a_01.mat	"UH0"	548.080	627.606	196.590	208.771	201.662	197.811	195.600	194.179	193.314	193.195	193.550	193.892	193.887	330.737	362.960	392.953	401.848	382.564	357.510	348.825	332.429	312.256	253.897	173.690	1350.574	1209.883	1194.275	1325.982	1413.163	1420.149	1433.721	1392.078	1365.836	1379.923	1374.274	2519.887	2436.958	2520.007	2207.673	2204.604	2450.363	2531.620	2557.550	2616.457	2743.836	2924.175	
VS-35a_19.mat	"kii"	660.000	820.635	195.258	196.987	199.115	199.115	199.115	209.055	196.858	193.844	192.260	190.902	187.789	462.874	414.982	693.326	839.594	632.906	341.180	369.072	371.473	361.517	324.402	283.310	1976.398	1152.792	1825.208	2043.770	2160.350	2038.061	2068.056	2080.348	2100.895	2111.930	2181.014	2431.506	2362.103	2384.495	2408.344	2365.250	2506.790	2445.462	2435.207	2468.400	2456.803	2475.581	
VS-35a_19.mat	"K"	660.000	729.306	198.326	194.389	198.557	199.383	199.121	199.575	199.575	199.575	199.575	199.575	210.864	621.994	423.285	410.140	444.793	643.669	1027.149	886.651	772.727	726.146	610.264	362.898	1814.541	1151.959	1146.634	1439.924	1978.099	1999.133	2021.226	2093.557	2154.639	2185.211	2076.547	2395.965	2351.842	2379.491	2323.953	2418.267	2436.959	2440.619	2352.338	2337.682	2364.156	2541.298	
