Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	
VS-24_04.mat	"pu"	10120.000	10266.425	179.488	179.488	179.488	175.372	175.692	184.307	789.973	1251.702	1220.496	451.987	459.893	544.310	1488.169	2240.223	2346.767	1129.021	774.629	918.097	2973.694	3368.136	3338.629	2502.327	2724.562	2898.876	
VS-24_04.mat	"pu"	10460.000	10630.000	203.476	177.355	177.355	177.355	228.451	218.627	639.816	684.315	697.379	727.309	637.500	449.071	1156.207	1111.737	1096.832	1144.468	1378.857	1036.692	2817.856	2845.525	2778.135	2998.911	2841.739	2625.011	
VS-24_04.mat	"P"	10120.000	10196.266	0	0	0	0	0	0	1067.295	1217.168	1298.078	1362.986	1004.288	465.858	2089.520	2275.390	2228.005	2503.936	2156.862	1324.419	3135.651	3402.867	3322.670	3459.220	3119.516	2364.593	
VS-24_04.mat	"UH0"	10196.266	10266.425	179.488	174.876	174.567	177.486	182.889	186.087	483.274	395.684	437.086	492.909	528.224	562.901	825.365	720.849	743.034	821.534	905.079	935.282	2789.854	2668.869	2699.532	2761.730	2843.884	2971.113	
VS-24_04.mat	"P"	10460.000	10600.000	192.664	177.355	177.355	177.355	177.355	236.678	675.931	669.372	711.775	723.158	692.452	586.884	1177.277	1122.122	1084.516	1112.293	1142.996	1409.765	2862.669	2885.237	2701.691	2996.429	2956.961	2770.978	
VS-24_04.mat	"UH0"	10600.000	10630.000	215.895	238.870	218.286	209.801	206.802	204.222	465.964	374.992	425.080	446.147	465.086	609.185	1052.976	961.871	999.825	1001.534	1042.535	1244.240	2611.137	2684.612	2571.110	2525.697	2567.487	2686.950	
VS-24_11.mat	"ki"	2500.000	2602.787	168.114	157.109	156.425	177.405	174.719	171.374	399.748	424.127	510.027	322.903	359.641	386.698	1850.926	1531.839	1932.425	2019.667	1950.987	1833.917	2518.840	2562.403	2610.162	2393.064	2429.944	2596.665	
VS-24_11.mat	"K"	2500.000	2553.746	157.109	157.322	156.836	156.425	156.425	156.425	428.752	419.249	429.510	523.890	483.735	296.252	1803.179	1548.139	1508.446	1826.987	2079.063	2031.398	2563.492	2554.311	2570.845	2567.369	2665.900	2475.793	
VS-24_11.mat	"IH0"	2553.746	2602.787	173.378	176.860	174.774	174.267	172.255	170.355	365.748	331.542	357.367	364.222	374.879	400.738	1906.115	1980.947	1953.139	1940.954	1849.834	1811.900	2463.544	2192.618	2363.566	2556.054	2573.787	2622.542	
VS-24_12.mat	"ki"	1280.000	1402.326	119.498	154.686	155.107	103.275	90.214	88.565	358.437	363.033	364.506	327.893	369.217	366.306	1931.367	1714.824	1917.803	2058.994	2021.880	1940.602	2561.027	2964.811	2791.997	2262.674	2248.393	2529.570	
VS-24_12.mat	"K"	1280.000	1333.471	154.843	153.953	155.588	154.418	154.936	155.810	357.205	337.275	385.364	373.155	364.735	331.997	1841.142	1701.594	1772.267	1683.555	1971.224	2092.127	2857.206	2883.778	3103.197	2796.447	2835.107	2676.963	
VS-24_12.mat	"IH0"	1333.471	1402.326	89.854	91.732	91.248	90.039	88.718	88.520	358.272	325.449	363.385	371.148	374.101	360.360	2002.857	2059.486	2047.940	2009.924	1978.280	1913.745	2331.531	2245.219	2100.226	2283.621	2453.551	2585.733	
VS-33_39.mat	"xu"	3188.443	3500.723	166.935	166.935	166.935	182.132	166.110	163.556	572.014	952.807	756.196	805.602	190.593	152.193	1758.710	2343.330	1786.131	2331.774	1200.399	1112.335	3157.355	3606.352	3253.460	3417.772	2756.924	2742.637	
VS-33_39.mat	"HH"	3188.443	3370.474	182.792	182.792	182.792	182.792	182.792	182.792	858.263	1070.466	796.095	736.116	885.155	781.801	2187.027	2727.524	1709.210	1843.469	2381.060	2266.020	3447.940	3734.143	3374.881	3322.091	3299.030	3488.336	
VS-33_39.mat	"UH0"	3370.474	3500.723	165.579	176.490	162.966	158.466	161.348	167.821	172.336	188.626	186.592	191.333	117.152	175.623	1161.472	1213.240	1212.752	1188.300	1043.250	1137.763	2751.569	2736.664	2731.680	2816.031	2768.056	2704.680	
VS-34a_01.mat	"pu"	590.000	791.353	194.770	160.530	160.530	160.530	224.091	205.455	484.338	364.896	529.945	654.539	482.055	386.746	1316.697	1208.818	1829.052	1521.307	1122.794	878.741	2708.379	2650.164	2977.703	2721.079	2716.386	2454.090	
VS-34a_01.mat	"P"	590.000	728.527	173.286	157.262	170.869	170.869	170.869	233.878	528.610	363.610	398.850	576.615	557.525	743.508	1519.476	1115.571	1449.905	2000.947	1613.969	1417.928	2811.453	2748.668	2604.738	3089.778	2827.593	2755.231	
VS-34a_01.mat	"UH0"	728.527	791.353	211.096	228.104	211.968	209.298	205.487	200.249	383.592	373.803	383.257	383.677	384.598	392.765	857.530	814.521	825.030	836.173	830.942	977.135	2477.917	2555.506	2486.592	2484.424	2402.056	2457.304	
VS-34a_02.mat	"pu"	620.000	783.588	176.475	147.134	149.170	224.324	195.309	190.776	434.500	254.870	602.610	536.647	401.405	384.943	1206.049	1453.932	1619.558	1188.004	902.322	875.336	2535.925	2659.764	2416.188	2588.211	2539.582	2465.444	
VS-34a_02.mat	"P"	620.000	708.454	147.794	144.193	150.474	149.123	149.123	149.123	469.159	225.567	289.340	508.178	778.358	549.680	1480.672	1477.709	1422.552	1636.395	1536.593	1309.690	2564.402	2696.954	2599.261	2373.290	2425.325	2718.755	
VS-34a_02.mat	"UH0"	708.454	783.588	196.242	215.564	195.311	191.827	191.013	190.470	393.611	400.817	403.487	395.189	390.844	377.681	883.582	858.321	906.623	907.860	882.566	862.064	2504.438	2509.872	2575.713	2500.974	2484.464	2447.125	
VS-34a_03.mat	"pu"	940.000	1189.833	95.585	70.589	66.366	65.190	77.908	190.119	572.381	459.621	506.643	706.086	842.933	380.077	1588.607	1026.023	1755.151	2421.492	1910.901	870.692	2909.239	2659.517	3178.652	3469.313	2975.783	2302.486	
VS-34a_03.mat	"P"	940.000	1131.601	66.956	70.933	68.272	63.794	65.927	64.435	631.902	463.868	446.098	590.722	771.247	873.524	1805.761	1039.688	1160.039	2324.611	2536.509	2006.449	3086.593	2703.952	2747.729	3467.816	3556.838	2996.560	
VS-34a_03.mat	"UH0"	1131.601	1189.833	190.115	188.785	185.596	190.358	194.460	191.091	372.834	344.676	383.125	376.987	378.881	380.652	865.449	832.121	848.277	848.225	876.735	918.477	2323.702	2423.640	2360.173	2345.270	2359.400	2139.348	
VS-34a_04.mat	"pu"	2720.000	2840.945	193.716	193.716	193.716	209.557	193.142	184.522	669.537	1102.381	1096.619	451.759	382.236	339.980	1475.541	2178.395	2032.088	1345.229	841.674	980.807	2704.195	3233.655	2985.023	2744.890	2295.981	2254.047	
VS-34a_04.mat	"P"	2720.000	2779.749	214.764	214.764	214.764	214.764	214.764	214.764	989.543	476.618	1782.168	1365.386	812.101	597.730	2050.078	1930.619	2485.414	2312.118	1731.771	1837.280	3075.265	2965.468	3596.504	3313.093	2630.640	2928.438	
VS-34a_04.mat	"UH0"	2779.749	2840.945	193.035	208.860	197.635	190.014	187.240	181.979	348.207	300.571	368.253	393.891	348.363	332.639	913.589	920.212	814.488	862.977	911.698	1045.495	2345.878	2617.102	2338.535	2253.986	2192.239	2328.676	
VS-34a_06.mat	"ki"	2070.000	2160.000	0	0	0	0	0	0	864.797	1233.775	824.750	781.312	724.936	720.067	1583.045	2340.646	2036.994	1212.125	1169.179	1119.801	3138.877	3486.790	3224.114	2911.856	3005.573	3043.714	
VS-34a_06.mat	"pu"	6943.284	7121.703	200.189	200.189	200.189	236.380	192.196	186.443	678.670	1090.033	1033.007	523.860	388.397	364.667	1498.886	2258.778	2247.093	1304.284	812.736	877.023	2836.229	3372.941	3385.606	2604.325	2451.223	2376.589	
VS-34a_06.mat	"K"	2070.000	2130.000	0	0	0	0	0	0	939.197	1362.749	849.198	930.856	797.397	756.358	1803.096	2311.135	2276.098	1985.580	1221.179	1188.138	3197.876	3438.241	3418.730	3212.982	2864.818	3031.680	
VS-34a_06.mat	"IH0"	2130.000	2160.000	0	0	0	0	0	0	714.645	713.266	694.919	675.380	714.027	769.795	1137.025	1171.222	1154.542	1134.402	1092.441	1127.259	3020.591	3008.094	2953.338	2997.785	3021.372	3110.397	
VS-34a_06.mat	"P"	6943.284	7042.373	243.376	243.376	243.376	243.376	243.376	243.376	922.142	1059.867	1118.981	994.506	1013.664	408.444	2023.231	2311.315	2253.670	2197.596	2049.054	1255.396	3166.846	3421.334	3349.763	3364.758	3145.856	2492.587	
VS-34a_06.mat	"UH0"	7042.373	7121.703	193.089	209.219	191.086	193.044	189.426	181.921	373.763	367.229	387.172	395.530	389.884	331.715	843.206	827.300	805.601	815.364	869.941	896.647	2424.440	2493.188	2472.173	2415.469	2431.174	2313.858	
VS-34a_07.mat	"pu"	590.000	715.376	184.599	157.221	168.179	168.179	218.966	200.574	440.427	386.468	722.122	297.041	396.175	402.462	1292.384	1456.828	1745.653	1489.223	895.090	895.109	2677.047	2937.093	2739.279	2573.275	2617.295	2511.232	
VS-34a_07.mat	"ki"	2760.000	2990.000	164.572	164.572	164.572	201.286	165.569	88.628	561.624	873.953	907.514	349.073	366.375	306.487	1936.701	2149.446	2194.831	2058.471	1420.538	1878.939	2991.057	3517.310	3097.649	2968.852	2483.364	2909.267	
VS-34a_07.mat	"P"	590.000	670.783	163.877	158.766	157.775	170.809	174.341	229.033	457.693	251.951	817.023	601.391	297.040	317.837	1507.749	1133.386	2016.549	1568.872	1660.240	1115.743	2731.508	2729.651	3350.174	2451.255	2558.928	2543.574	
VS-34a_07.mat	"UH0"	670.783	715.376	208.610	227.663	211.324	204.697	200.697	196.992	407.257	400.789	427.953	427.467	416.650	369.377	891.266	894.528	876.986	888.407	890.255	904.107	2577.050	2672.460	2660.955	2640.421	2579.612	2341.890	
VS-34a_07.mat	"K"	2760.000	2840.000	0	0	0	0	0	0	881.014	771.188	755.764	1123.917	1066.838	674.285	2187.361	1885.019	1997.830	2728.583	2619.330	1800.616	3396.428	3389.003	3229.396	4080.490	3708.072	2691.455	
VS-34a_07.mat	"IH0"	2840.000	2990.000	164.572	214.926	193.097	183.306	106.493	88.907	392.327	578.773	371.786	376.293	321.153	306.055	1802.061	2039.256	2059.352	1252.400	1793.807	1874.133	2770.489	2748.586	3076.500	2407.791	2702.263	2918.082	
VS-34a_17.mat	"pu"	1220.000	1478.435	183.008	150.622	150.622	150.622	215.691	195.074	446.061	231.267	334.415	849.229	422.671	389.997	1464.995	1276.399	1736.122	2033.484	1431.840	856.021	2796.440	2655.664	2914.369	3151.703	2702.753	2537.762	
VS-34a_17.mat	"P"	1220.000	1405.078	157.683	150.015	153.333	153.333	153.333	222.644	470.983	201.922	317.730	343.304	952.899	540.996	1706.947	1208.942	1547.530	1799.467	2075.488	1903.240	2911.513	2669.585	2795.424	2956.851	3298.678	2840.221	
VS-34a_17.mat	"UH0"	1405.078	1478.435	200.986	218.747	202.852	197.136	193.458	191.586	381.437	352.663	389.289	391.153	379.470	395.603	846.279	818.587	839.907	842.659	848.242	882.126	2503.174	2398.236	2458.731	2566.730	2567.256	2525.956	
VS-34a_19.mat	"pu"	2990.000	3106.335	193.291	193.291	193.291	193.291	193.291	193.291	867.397	799.458	1340.261	963.837	603.478	637.640	1969.800	1824.735	2526.828	2022.263	1493.202	2023.745	3205.504	3086.602	3597.327	3304.023	2904.576	3178.276	
VS-34a_19.mat	"P"	2990.000	3064.406	0	0	0	0	0	0	1021.172	834.728	1025.356	1360.980	931.010	960.893	2125.563	1853.408	2180.382	2491.476	1915.893	2193.126	3331.883	3116.486	3348.225	3549.512	3197.388	3458.012	
VS-34a_19.mat	"UH0"	3064.406	3106.335	193.291	193.291	193.291	204.989	196.254	188.557	596.083	602.253	412.799	893.636	742.370	250.901	1703.291	1317.990	1112.368	2228.497	2097.457	1704.935	2990.655	2719.114	2662.708	3482.938	3488.767	2611.641	
VS-34a_20.mat	"pu"	2497.922	2644.624	183.827	183.827	183.827	183.827	196.670	172.105	512.715	438.539	539.795	713.501	393.512	466.430	1476.998	1936.365	1928.669	1721.156	850.205	919.481	2770.483	2970.462	2992.867	3136.594	2385.579	2352.503	
VS-34a_20.mat	"P"	2497.922	2587.713	227.037	227.037	227.037	227.037	227.037	227.037	562.098	425.277	540.091	544.333	747.782	619.593	1844.946	1904.303	2035.198	1992.447	1962.914	1426.693	3031.286	2963.263	3083.488	3037.966	3041.975	3126.182	
VS-34a_20.mat	"UH0"	2587.713	2644.624	183.827	213.249	186.243	178.894	173.103	167.991	432.841	386.089	393.096	432.794	464.550	482.799	888.262	832.952	861.867	877.436	877.707	980.326	2358.568	2411.672	2334.227	2329.737	2365.708	2350.958	
VS-34a_21.mat	"pu"	3440.000	3566.481	175.581	175.581	175.581	201.382	180.085	161.926	652.207	845.721	1053.372	434.400	392.617	529.029	1519.836	2111.429	2129.588	1222.875	858.274	1231.306	2853.631	3167.223	3324.193	2633.112	2365.869	2736.396	
VS-34a_21.mat	"P"	3440.000	3509.861	197.490	197.490	197.490	197.490	197.490	197.490	814.292	880.110	859.741	1129.675	872.429	383.610	1908.696	2196.316	2058.065	2217.497	1842.101	1282.425	3085.032	3310.014	3117.573	3354.082	3023.818	2630.833	
VS-34a_21.mat	"UH0"	3509.861	3566.481	174.558	199.907	180.615	167.805	162.364	160.565	444.099	314.614	388.763	440.263	427.414	639.815	1022.909	823.109	857.821	874.818	904.756	1621.562	2561.876	2544.478	2346.705	2331.603	2378.777	3162.113	
VS-34a_22.mat	"pu"	90.000	215.097	228.786	228.786	228.786	232.378	231.815	223.941	667.381	1033.230	998.588	480.766	454.816	367.687	1492.784	2305.546	2191.884	1135.442	925.408	902.408	2749.794	3511.851	3170.260	2486.377	2211.100	2367.661	
VS-34a_22.mat	"xu"	7819.191	7962.799	184.616	184.616	184.616	184.616	196.255	178.025	705.117	793.047	911.308	914.411	438.440	480.271	1182.108	1550.984	1148.475	1130.545	1033.818	1032.173	2751.547	2917.260	2574.032	2804.970	2871.264	2571.048	
VS-34a_22.mat	"ki"	8651.015	8846.015	146.424	135.110	135.110	168.025	144.235	135.103	438.083	333.595	601.137	535.073	377.005	350.067	1789.494	1211.392	1891.328	2045.197	1909.385	1890.347	2701.170	2812.211	2992.472	2682.577	2659.235	2359.410	
VS-34a_22.mat	"P"	90.000	152.192	230.554	230.554	230.554	230.554	230.554	230.554	917.074	1031.516	987.254	1269.753	763.214	514.383	2070.565	2296.380	2207.450	2424.668	1990.381	1352.634	3207.353	3521.584	3427.890	3260.595	3092.200	2664.937	
VS-34a_22.mat	"UH0"	152.192	215.097	228.786	232.378	230.704	232.918	229.261	218.277	417.987	446.417	458.068	452.154	376.398	356.615	915.229	919.050	925.956	925.709	903.555	900.705	2292.544	2308.113	2074.396	2333.646	2499.535	2232.350	
VS-34a_22.mat	"HH"	7819.191	7915.505	0	0	0	0	0	0	814.568	787.132	852.845	918.365	909.294	630.060	1250.957	1706.272	1159.512	1203.799	1174.768	1024.437	2776.094	2965.719	2624.848	2644.865	2768.151	2864.325	
VS-34a_22.mat	"UH0"	7915.505	7962.799	184.616	204.460	189.493	181.557	177.757	174.675	473.682	432.387	503.564	492.652	489.185	460.946	1037.623	1026.325	1071.914	1053.013	1030.034	1012.370	2698.060	3113.345	2699.192	2587.873	2450.928	2705.977	
VS-34a_22.mat	"K"	8651.015	8740.609	143.299	135.110	135.110	135.110	135.110	192.432	518.137	315.901	345.246	351.185	714.793	852.913	1657.983	1333.469	1104.484	1442.813	2140.338	2230.518	2899.319	2951.522	2640.315	3150.505	2881.498	2852.410	
VS-34a_22.mat	"IH0"	8740.609	8846.015	147.065	172.162	149.452	142.383	136.625	134.081	368.596	382.073	385.881	373.215	356.100	345.990	1901.131	1883.486	1944.069	1903.548	1867.310	1907.858	2531.768	2684.217	2642.695	2576.652	2513.557	2232.501	
VS-34a_35.mat	"puu"	0.000	318.589	209.256	209.256	226.192	210.442	211.138	200.025	612.070	1451.271	717.990	406.593	406.913	403.070	1274.859	2579.264	1598.425	868.158	892.339	941.654	2737.647	3917.272	2828.758	2467.072	2471.069	2463.894	
VS-34a_35.mat	"P"	0.000	109.709	231.229	231.229	231.229	231.229	231.229	231.229	1117.248	1117.248	1529.665	1373.140	984.423	650.971	2189.112	2189.112	2629.201	2511.274	2061.482	1619.377	3402.406	3402.406	4058.762	3780.314	2986.330	2861.943	
VS-34a_35.mat	"UW1"	109.709	318.589	208.646	217.634	209.265	212.259	206.684	197.588	403.932	398.967	405.608	405.122	410.198	399.970	898.578	864.865	873.158	881.034	918.579	953.602	2463.631	2438.353	2478.162	2479.138	2477.600	2446.632	
VS-34a_39.mat	"pu"	370.000	543.030	198.517	156.314	156.314	156.314	221.572	203.400	449.474	517.973	430.996	463.612	417.263	407.442	1399.087	1825.556	1710.474	1611.865	916.654	920.728	2804.582	3213.270	3068.901	2665.343	2545.293	2518.777	
VS-34a_39.mat	"P"	370.000	477.776	167.145	156.314	156.314	156.314	156.314	246.579	470.196	534.516	431.384	494.629	406.844	470.945	1684.505	1612.505	1942.878	1791.068	1720.363	1365.481	2964.757	3210.763	3145.432	3140.717	2969.550	2347.852	
VS-34a_39.mat	"UH0"	477.776	543.030	211.222	231.443	212.517	206.031	203.622	201.710	414.480	424.506	423.161	417.116	410.693	397.575	920.080	900.116	930.135	941.831	923.507	905.367	2536.135	2570.597	2549.229	2545.413	2528.815	2488.632	
VS-34a_40.mat	"pu"	570.000	684.190	182.612	182.612	182.612	188.554	186.422	176.304	457.641	491.041	537.992	371.850	414.716	461.846	1155.282	1437.630	1425.078	989.336	928.052	997.822	2517.725	2774.559	2743.429	2529.441	2283.255	2257.422	
VS-34a_40.mat	"P"	570.000	625.424	0	0	0	0	0	0	488.604	495.944	491.365	545.670	573.409	362.985	1365.876	1374.168	1477.980	1546.824	1315.085	1115.195	2757.268	2729.724	2800.765	2750.293	2724.013	2780.656	
VS-34a_40.mat	"UH0"	625.424	684.190	182.612	188.422	187.780	185.540	180.168	172.772	427.274	389.068	404.249	421.943	456.221	467.137	954.370	921.470	929.706	927.146	961.986	1029.007	2295.430	2401.011	2249.104	2302.492	2373.304	2149.477	
VS-34a_42.mat	"pu"	870.000	1036.977	170.546	143.592	148.942	148.942	214.465	193.558	415.577	258.577	345.371	649.068	482.025	357.828	1325.333	1108.728	1451.740	1857.131	1330.611	898.666	2654.668	2594.380	2702.146	2880.589	2712.268	2400.229	
VS-34a_42.mat	"P"	870.000	992.305	150.337	143.539	146.121	151.269	151.269	215.195	435.668	244.834	284.803	414.296	663.309	578.672	1486.182	1031.327	1361.846	1565.175	1854.081	1637.511	2749.223	2581.174	2676.440	2678.483	2874.416	2957.805	
VS-34a_42.mat	"UH0"	992.305	1036.977	199.192	216.922	202.406	195.934	192.234	187.753	360.088	363.015	383.854	378.844	346.306	330.748	884.136	841.649	849.201	872.336	910.247	945.863	2398.270	2424.983	2220.074	2289.313	2541.949	2511.878	
VS-34a_43.mat	"pu"	1460.000	1599.884	184.947	164.615	168.145	218.315	195.419	186.572	523.024	597.437	647.214	624.923	394.064	356.067	1553.839	2088.088	2260.434	1608.396	882.579	913.941	2874.171	3427.086	2995.666	2966.440	2517.816	2441.845	
VS-34a_43.mat	"P"	1460.000	1536.434	168.820	162.608	167.096	168.293	168.293	210.683	646.511	385.971	837.676	671.678	669.375	682.753	2104.468	1492.770	2755.485	2399.522	2037.337	1899.913	3206.136	3085.825	3784.247	3238.478	2768.994	3193.337	
VS-34a_43.mat	"UH0"	1536.434	1599.884	194.830	214.704	194.850	190.831	188.664	183.940	373.740	381.599	395.698	386.239	341.836	361.136	890.145	846.594	904.376	867.616	910.876	924.146	2474.066	2463.781	2509.898	2541.076	2472.907	2385.971	
VS-34a_45.mat	"xu"	930.000	1234.620	157.088	171.541	137.603	121.758	167.857	187.513	527.675	499.499	636.722	634.473	471.406	399.395	1014.684	1018.836	898.497	984.163	1044.870	1126.776	2453.862	2516.058	2213.952	2459.534	2568.187	2511.714	
VS-34a_45.mat	"HH"	930.000	1142.931	141.109	170.561	163.998	124.705	123.302	119.155	582.701	470.612	562.548	691.418	619.780	575.465	977.794	999.719	977.551	894.507	980.213	1035.610	2428.206	2553.562	2352.014	2187.013	2455.879	2580.605	
VS-34a_45.mat	"UH0"	1142.931	1234.620	193.446	212.998	192.189	188.212	187.500	186.101	399.633	402.438	395.533	396.128	403.203	400.923	1099.883	1023.094	1088.486	1120.760	1129.802	1136.915	2515.048	2542.496	2506.055	2584.686	2543.865	2409.147	
VS-34a_52.mat	"pu"	1150.000	1295.404	170.760	147.024	155.138	176.552	195.855	180.234	566.587	476.938	717.725	820.492	398.593	426.269	1626.760	2080.018	2209.115	1902.938	964.381	982.651	2960.994	3188.240	3453.491	3216.142	2508.154	2450.387	
VS-34a_52.mat	"P"	1150.000	1232.196	156.610	149.184	146.337	155.684	156.863	174.750	686.127	253.345	655.959	577.426	1123.873	792.431	2123.122	1840.802	2256.965	2072.386	2545.558	1866.385	3324.942	3043.519	3301.891	3275.692	3824.729	3128.667	
VS-34a_52.mat	"UH0"	1232.196	1295.404	189.627	208.584	192.492	187.186	182.280	176.266	407.708	382.600	396.344	400.550	419.675	441.572	972.550	973.699	961.377	959.162	970.408	997.095	2482.518	2508.439	2495.604	2532.569	2465.702	2406.825	
VS-34a_55.mat	"pu"	170.000	261.576	192.634	192.634	192.634	200.903	196.952	183.483	736.538	1357.439	1025.432	548.037	370.919	394.081	1607.790	2420.418	1809.214	1760.806	1011.848	1101.765	2884.337	3849.578	3098.983	3086.922	2088.067	2354.246	
VS-34a_55.mat	"P"	170.000	221.215	199.176	199.176	199.176	199.176	199.176	199.176	1022.722	1291.008	1428.926	1052.420	878.015	502.085	2042.874	2402.233	2444.273	1984.023	1628.865	1762.211	3385.142	3931.684	3733.806	3126.953	3125.617	3060.904	
VS-34a_55.mat	"UH0"	221.215	261.576	191.540	204.017	197.836	191.141	185.798	179.716	370.833	301.154	359.122	420.411	408.443	367.646	1058.290	1054.985	932.006	1128.894	1108.744	1054.855	2259.536	2378.507	2006.048	2189.800	2392.816	2286.051	
VS-34a_59.mat	"pu"	1140.000	1297.279	195.818	170.881	170.881	230.200	208.860	189.401	382.578	421.134	385.863	393.370	379.368	333.911	1200.993	1205.060	1574.280	1425.089	868.724	931.010	2705.383	2919.803	2699.097	2657.189	2638.691	2600.547	
VS-34a_59.mat	"P"	1140.000	1231.037	179.684	170.881	170.881	170.881	170.881	226.635	402.701	445.811	381.146	370.743	452.962	367.537	1418.239	1076.744	1518.669	1610.609	1496.837	1456.743	2768.261	3046.665	2811.045	2732.642	2642.405	2658.836	
VS-34a_59.mat	"UH0"	1231.037	1297.279	200.903	226.569	204.577	194.617	190.056	187.490	353.764	333.994	388.508	408.360	379.566	262.010	897.478	866.171	850.985	901.319	887.771	980.287	2615.771	2617.252	2639.584	2631.993	2632.082	2559.777	
VS-34a_60.mat	"pu"	330.000	432.589	188.969	188.969	188.969	203.962	198.386	178.001	630.648	935.350	765.210	797.402	306.247	326.793	1490.729	2119.258	1888.295	1693.327	871.016	865.295	2796.080	3291.787	2950.549	2751.541	2487.567	2470.938	
VS-34a_60.mat	"P"	330.000	391.010	202.804	202.804	202.804	202.804	202.804	202.804	843.144	710.876	1162.595	761.010	838.710	792.808	1912.164	1962.474	2238.194	1920.557	1620.718	1828.931	3012.132	3181.832	3354.225	3000.803	2688.893	2828.048	
VS-34a_60.mat	"UH0"	391.010	432.589	188.334	202.564	198.986	188.204	180.711	171.963	315.710	298.501	307.626	307.938	306.722	351.187	883.162	940.415	877.255	851.163	891.948	854.949	2472.409	2392.447	2539.377	2540.470	2483.196	2416.188	
VS-34a_61.mat	"pu"	2270.000	2415.599	181.674	181.674	193.741	191.188	176.607	175.683	675.526	1410.818	916.268	330.608	359.961	346.935	1450.236	2375.720	2048.185	868.330	894.561	1045.872	2735.848	3275.033	3116.152	2511.884	2446.545	2313.895	
VS-34a_61.mat	"P"	2270.000	2326.069	193.182	193.182	193.182	193.182	193.182	193.182	1197.131	1495.967	1568.280	1020.045	1085.476	849.834	2252.327	2360.830	2546.794	2166.043	2137.729	2107.867	3239.749	3229.087	3418.726	3016.757	3145.650	3418.125	
VS-34a_61.mat	"UH0"	2326.069	2415.599	181.424	196.844	182.399	175.790	177.416	174.424	344.383	313.801	345.537	366.900	344.781	351.401	950.601	926.793	880.231	890.041	918.739	1127.689	2419.447	2511.566	2472.748	2458.466	2359.946	2292.390	
VS-34b_03.mat	"puu"	120.000	346.192	160.594	41.445	190.727	176.819	165.465	158.990	449.861	630.312	415.488	348.225	427.772	435.403	1024.318	1484.024	1094.619	843.382	817.929	894.527	2591.014	2659.432	2756.491	2514.170	2580.259	2449.502	
VS-34b_03.mat	"P"	120.000	172.481	67.889	41.463	41.412	41.412	41.412	186.885	651.265	559.169	491.352	552.813	810.058	835.241	1559.047	1379.593	1414.882	1355.719	1618.329	2019.118	2790.596	2959.930	2429.655	2347.577	2757.824	3415.828	
VS-34b_03.mat	"UW1"	172.481	346.192	172.435	191.808	178.791	170.063	162.677	158.467	387.929	334.280	333.062	410.305	423.410	438.843	862.013	896.918	873.758	801.468	834.342	902.235	2531.663	2597.223	2511.054	2473.462	2639.396	2434.441	
VS-34b_04.mat	"xu"	2300.000	2376.950	187.597	107.922	107.922	208.341	188.921	179.554	591.370	810.792	861.498	414.290	423.286	428.432	1307.677	1520.976	1728.198	1004.377	1072.370	1128.045	2815.217	2996.732	3379.003	2682.760	2531.051	2438.261	
VS-34b_04.mat	"HH"	2300.000	2333.836	142.530	107.922	107.922	107.922	107.922	211.747	796.502	796.082	765.108	939.785	917.006	578.262	1592.875	2050.448	996.887	1773.886	1835.036	1249.704	3191.374	3313.657	2729.441	3164.607	3450.456	3217.233	
VS-34b_04.mat	"UH0"	2333.836	2376.950	191.219	212.961	196.200	187.088	181.962	178.268	423.658	415.313	424.661	422.665	429.144	427.492	1073.512	1003.093	1025.954	1087.611	1111.353	1137.373	2512.447	2589.484	2559.820	2525.804	2472.404	2419.730	
VS-34b_05.mat	"xu"	653.866	931.844	195.519	165.462	431.195	47.713	157.807	186.867	611.322	482.276	661.477	849.481	657.651	409.117	1275.045	1075.058	1199.606	1742.143	1303.204	1059.262	2855.835	2546.354	2797.610	3462.356	3009.675	2475.374	
VS-34b_05.mat	"HH"	653.866	860.878	197.135	164.636	232.868	480.383	47.631	92.178	680.484	476.550	555.621	770.173	848.004	754.065	1360.830	1100.537	1025.551	1444.731	1752.108	1469.775	2972.722	2547.763	2620.783	3009.091	3507.554	3160.529	
VS-34b_05.mat	"UH0"	860.878	931.844	192.778	215.242	197.057	188.909	183.047	179.568	408.370	405.529	407.250	404.089	411.076	414.067	1021.535	878.172	952.980	1057.758	1107.644	1107.460	2517.278	2676.513	2496.002	2504.584	2496.019	2415.916	
VS-34b_07.mat	"pu"	370.000	508.295	157.310	47.745	49.447	209.530	193.473	184.947	535.538	595.399	992.269	371.535	398.226	335.400	1451.662	1644.054	2092.693	1083.542	1212.080	1219.970	2802.400	3205.204	3337.452	2707.746	2305.269	2436.500	
VS-34b_07.mat	"P"	370.000	429.905	68.445	46.951	47.584	48.776	50.496	213.607	744.599	596.441	422.705	1116.547	1024.628	553.803	1800.536	1634.797	1494.797	2225.757	2173.237	1487.289	3240.765	3371.776	2926.524	3467.594	3507.062	2946.217	
