Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF0_means011	pF0_means012	pF0_means013	pF0_means014	pF0_means015	pF0_means016	pF0_means017	pF0_means018	pF0_means019	pF0_means020	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF1_means011	pF1_means012	pF1_means013	pF1_means014	pF1_means015	pF1_means016	pF1_means017	pF1_means018	pF1_means019	pF1_means020	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF2_means011	pF2_means012	pF2_means013	pF2_means014	pF2_means015	pF2_means016	pF2_means017	pF2_means018	pF2_means019	pF2_means020	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	pF3_means011	pF3_means012	pF3_means013	pF3_means014	pF3_means015	pF3_means016	pF3_means017	pF3_means018	pF3_means019	pF3_means020	
karuk-2011-12-21-vs-5_11.mat	"UH0"	102.916	181.738	169.113	215.016	197.697	184.893	169.552	163.272	161.780	161.452	161.081	160.808	160.627	161.088	161.641	162.274	162.934	163.548	164.172	164.651	165.130	165.469	165.439	435.127	409.304	398.524	402.177	403.387	403.027	409.967	419.420	424.813	433.596	446.096	454.755	461.145	466.365	469.282	467.193	460.742	453.766	451.264	441.791	427.168	1087.232	898.363	892.571	914.456	950.021	972.445	980.422	982.003	981.827	995.068	1039.947	1097.319	1140.888	1163.106	1187.766	1207.953	1208.626	1215.510	1265.411	1294.125	1321.686	2553.221	2809.356	2598.215	2535.092	2535.098	2540.721	2514.607	2498.287	2503.548	2509.351	2510.631	2515.494	2527.989	2545.261	2553.820	2549.230	2544.966	2540.144	2533.894	2542.659	2588.850	
karuk-2011-12-21-vs-5_57.mat	"puu"	1280.000	1572.700	210.816	204.434	213.253	213.253	213.253	213.253	213.253	213.253	240.530	218.335	216.874	217.053	217.268	217.880	217.591	215.297	212.671	209.237	202.671	191.079	176.517	440.257	414.740	535.378	483.861	646.645	520.309	578.980	375.536	383.895	418.889	423.472	420.088	415.867	411.343	418.089	422.068	420.073	408.684	389.058	373.968	347.036	1194.901	1461.345	1138.059	1307.220	1787.465	1496.388	1640.773	1251.618	984.404	1047.806	1135.146	1132.681	1116.329	1073.672	1125.670	1177.537	1146.992	1030.412	933.004	922.880	956.611	2609.072	2704.711	2746.439	2715.668	3076.316	2845.200	2709.407	2617.690	2531.321	2598.391	2582.604	2540.423	2543.584	2569.242	2489.980	2378.602	2350.692	2500.468	2564.650	2547.506	2549.320	
karuk-2011-12-21-vs-5_57.mat	"P"	1280.000	1386.986	212.158	203.142	203.217	208.354	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	213.874	251.064	500.252	314.272	446.343	498.803	489.710	569.238	534.637	454.959	475.922	592.136	716.224	630.141	519.602	510.543	552.265	636.765	570.294	472.938	379.070	324.598	346.040	1422.909	1489.125	1537.968	1340.278	1249.616	994.389	1258.107	1413.751	1253.660	1458.222	1911.584	1907.053	1571.300	1390.779	1573.555	1736.888	1644.211	1403.320	1321.670	1140.723	965.531	2762.851	2649.494	2797.537	2690.898	2768.030	2724.632	2830.954	2915.332	2553.182	2650.476	3234.239	3262.313	2989.211	2774.074	2697.230	2718.114	2718.157	2673.555	2662.996	2564.195	2501.949	
karuk-2011-12-21-vs-5_57.mat	"UW1"	1386.986	1572.700	210.879	240.376	219.332	217.527	216.661	217.139	216.947	217.262	217.520	218.074	217.837	216.715	215.088	213.441	211.518	209.307	205.632	199.590	191.949	183.841	173.769	405.218	401.297	418.283	420.730	423.814	422.235	418.628	417.164	410.212	412.836	417.598	419.864	422.563	422.231	416.804	409.963	392.983	387.644	376.618	358.460	342.430	1061.995	990.338	1030.339	1082.053	1140.518	1146.145	1124.995	1127.573	1073.158	1080.374	1113.986	1161.799	1178.103	1171.263	1107.701	1035.573	940.380	936.235	921.137	930.119	965.395	2519.759	2543.704	2584.727	2617.739	2580.113	2536.063	2541.518	2531.752	2584.956	2555.276	2506.150	2435.372	2369.050	2354.613	2358.818	2509.455	2592.880	2530.943	2547.725	2573.872	2536.990	
karuk-2011-12-21-vs-6_17.mat	"pu"	820.000	973.238	126.677	126.677	126.677	126.677	47.893	47.671	46.830	45.363	44.645	44.645	202.658	206.810	186.179	161.313	152.168	150.657	149.183	148.899	148.554	148.279	147.463	586.084	914.649	555.086	358.717	503.824	909.668	1087.104	996.206	717.750	984.248	365.411	370.978	425.510	447.828	445.172	445.511	446.750	452.339	455.959	440.748	394.516	1384.372	1983.330	1681.963	1536.421	1742.018	2121.829	2279.068	2179.133	1776.082	1440.730	1015.835	868.199	868.886	875.502	906.947	927.647	995.796	1050.343	1104.807	1136.442	1127.052	2737.716	3292.595	3022.293	2204.791	2907.009	3276.176	3374.241	2999.166	2745.318	2676.308	2551.475	2563.134	2491.508	2619.463	2677.789	2670.752	2649.357	2632.920	2558.918	2411.660	2385.925	
karuk-2011-12-21-vs-6_17.mat	"P"	820.000	899.439	59.911	59.911	59.911	59.911	59.911	59.911	59.911	47.998	47.757	47.683	47.400	46.677	46.624	45.143	44.714	44.632	44.632	44.632	44.632	44.632	202.143	724.878	914.955	919.138	609.558	458.746	356.209	335.500	436.139	674.322	918.080	967.743	1041.506	1323.150	955.752	716.733	729.144	767.776	1123.967	641.143	319.883	335.768	1747.989	2068.387	1901.092	1694.545	1658.363	1563.881	1458.867	1712.736	1897.073	2116.963	2226.928	2273.060	2342.827	2166.555	2028.687	1753.208	1394.927	1501.144	1430.944	964.547	845.149	2898.299	3253.288	3334.974	3383.800	2534.322	2157.867	2349.587	2881.167	3138.299	3233.071	3433.684	3363.768	3295.257	2936.350	2840.308	2721.221	2669.785	2687.834	2612.880	2511.250	2588.128	
karuk-2011-12-21-vs-6_17.mat	"UH0"	899.439	973.238	158.827	208.112	200.951	181.409	165.890	162.725	153.797	151.995	151.199	150.601	150.071	149.137	148.929	148.926	148.838	148.550	148.487	148.286	148.305	147.832	146.974	434.953	377.133	411.239	430.378	443.235	449.813	446.813	444.835	445.144	445.570	445.765	446.179	448.159	451.347	454.762	456.829	455.030	447.779	433.925	408.077	376.675	989.575	871.296	876.327	865.944	860.275	874.397	896.141	907.910	913.631	924.244	950.039	987.002	1023.378	1043.682	1066.150	1098.526	1122.994	1135.072	1138.217	1131.014	1121.391	2564.720	2565.522	2474.923	2492.907	2562.286	2624.026	2666.534	2680.560	2677.391	2670.695	2664.815	2652.730	2639.339	2635.260	2625.861	2570.939	2523.416	2458.055	2363.059	2346.649	2433.939	
karuk-2011-12-21-vs-6_18.mat	"pu"	1300.000	1492.691	126.120	45.052	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	147.935	146.887	143.564	141.405	139.616	139.372	138.683	137.807	517.480	512.656	443.032	612.282	864.343	916.767	817.275	823.414	723.646	585.303	525.829	310.521	369.446	358.892	356.124	352.131	353.483	357.104	363.204	374.342	353.113	1591.056	2123.885	1771.501	1713.598	2109.594	2071.765	1754.035	1903.680	1929.952	1697.451	1722.073	1209.826	1212.477	1266.901	1313.951	1340.822	1354.594	1349.760	1338.873	1347.450	1321.256	2806.002	3243.658	2858.982	2759.041	3013.248	3042.413	3116.742	3192.174	3266.798	3091.617	3090.696	2587.050	2541.712	2555.695	2516.208	2510.026	2510.135	2508.794	2508.244	2583.903	2605.536	
karuk-2011-12-21-vs-6_18.mat	"P"	1300.000	1399.551	45.062	45.073	45.042	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	45.105	664.417	496.000	529.656	485.487	386.760	473.474	831.880	862.107	861.092	915.517	935.006	778.818	812.632	840.131	722.343	715.090	755.011	544.382	460.270	647.482	281.617	1851.235	2068.831	2182.695	2003.862	1425.166	1428.437	2081.470	2181.951	1943.551	2039.405	2098.586	1650.575	1811.179	1914.902	1924.785	1941.565	1877.660	1668.701	1565.761	1869.868	1270.096	3049.672	3231.309	3269.320	2928.299	2750.122	2738.241	2797.569	2996.608	3078.882	3064.599	3004.080	3113.945	3182.268	3188.491	3223.911	3291.741	3203.964	3061.317	3073.164	3186.083	2592.881	
karuk-2011-12-21-vs-6_18.mat	"UH0"	1399.551	1492.691	141.174	141.174	141.174	141.174	141.174	141.174	148.038	146.911	145.638	143.252	142.937	141.716	140.366	139.647	139.412	139.409	139.225	138.803	138.419	138.045	137.555	357.327	320.465	350.456	374.387	375.356	355.615	353.860	357.388	354.310	352.078	351.252	352.855	355.199	356.596	358.503	361.322	366.893	374.651	374.922	365.506	340.751	1307.088	1184.441	1200.247	1211.985	1233.945	1268.761	1293.032	1314.189	1327.391	1339.230	1348.225	1352.896	1358.622	1351.085	1345.019	1336.546	1340.840	1347.904	1346.977	1324.632	1314.718	2542.093	2597.260	2554.780	2536.763	2547.450	2559.578	2543.133	2511.224	2512.849	2512.295	2504.998	2507.866	2516.447	2512.422	2501.398	2496.834	2526.282	2578.427	2601.607	2583.343	2621.657	
karuk-2011-12-21-vs-7_15.mat	"puu"	1290.000	1648.051	142.046	169.340	143.295	129.445	129.445	129.445	129.445	129.445	129.445	129.445	129.445	129.445	150.749	146.096	144.769	143.299	139.662	137.624	135.525	132.201	125.529	536.504	476.130	625.405	456.183	594.841	722.464	997.282	982.952	671.373	1048.957	1005.364	339.920	349.341	320.081	314.370	311.854	319.374	315.979	307.685	317.954	325.908	1417.643	1901.928	1713.752	1531.325	1848.398	1736.691	1965.336	2433.160	1637.594	2208.848	2214.706	919.174	923.439	967.169	979.337	945.699	933.586	933.419	935.725	863.674	885.170	2818.538	3036.178	3259.735	2976.175	3196.516	3161.971	3385.582	3260.614	2832.766	3385.865	3600.057	2586.365	2393.533	2367.872	2418.526	2358.297	2452.490	2504.393	2497.562	2359.864	2361.747	
karuk-2011-12-21-vs-7_15.mat	"P"	1290.000	1474.794	152.946	171.576	167.301	151.276	132.469	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	129.694	735.227	348.754	586.128	769.903	419.577	461.381	450.507	542.337	658.100	441.845	1191.067	1008.469	889.051	1093.971	742.659	579.838	989.463	1042.866	1185.936	1100.524	394.020	1876.099	1674.492	2136.382	1922.014	1428.911	1508.125	1569.676	1811.440	1904.002	1564.429	1862.418	1833.571	2249.596	2507.212	1982.947	1413.434	2295.719	2054.318	2382.093	2359.422	1233.797	3183.216	2805.332	3257.039	3460.563	2985.124	2931.125	3025.662	3205.656	3195.555	3109.748	3211.840	3366.943	3330.770	3382.901	2973.291	2837.135	3089.717	3312.530	3821.004	3795.143	2630.452	
karuk-2011-12-21-vs-7_15.mat	"UW1"	1474.794	1648.051	139.130	139.130	151.956	151.514	148.537	146.093	144.498	144.999	144.703	143.724	141.800	139.912	138.663	137.851	136.954	135.831	134.780	133.386	130.471	126.357	124.372	322.840	347.805	376.422	343.975	326.061	320.873	314.945	315.470	311.830	311.033	314.158	318.861	320.739	317.701	311.627	307.777	307.254	310.719	327.948	334.278	317.246	924.460	854.895	885.860	926.208	957.436	967.139	971.285	983.433	972.187	946.618	933.684	934.181	933.252	933.636	933.002	939.555	929.546	875.300	843.364	878.293	894.511	2427.820	2658.282	2491.285	2380.743	2361.854	2342.852	2420.136	2442.453	2375.635	2349.705	2380.142	2456.427	2474.417	2529.632	2463.245	2507.550	2510.029	2389.775	2311.676	2348.557	2377.612	
karuk-2011-12-21-vs-8_07.mat	"pu"	490.000	733.611	100.626	72.353	71.522	71.647	72.003	63.557	55.386	51.051	48.119	47.635	46.196	46.196	46.196	46.196	199.927	179.826	144.634	146.441	152.778	160.649	158.481	644.803	239.332	245.550	319.898	308.639	271.556	472.612	736.213	1255.709	1141.415	1021.029	1083.228	1519.454	1142.115	368.891	436.469	463.462	443.005	469.028	456.972	431.742	1774.594	1782.595	1514.286	1824.999	1653.219	1780.924	1864.258	2205.472	2475.309	2485.510	2419.363	2254.317	2558.806	2250.417	1379.277	1117.538	1149.180	1161.699	1197.039	1205.157	1188.170	3053.384	3357.496	2855.591	2949.920	2825.865	2926.592	3460.939	3149.818	3377.282	3491.047	3554.216	3357.194	3778.483	3447.059	2775.200	2418.101	2560.906	2486.538	2600.195	2817.464	2772.141	
karuk-2011-12-21-vs-8_07.mat	"P"	490.000	656.532	64.503	72.465	71.856	71.375	71.518	72.073	71.897	65.001	56.171	54.483	51.117	48.282	48.065	47.471	46.625	45.755	45.755	45.755	45.755	45.755	196.078	736.405	242.280	228.331	263.185	318.865	324.238	298.771	274.128	239.355	686.129	858.533	757.347	1832.790	1105.782	1005.929	767.743	1151.054	1556.175	1067.502	1459.845	377.258	2053.709	1843.065	1567.599	1570.361	1952.938	1606.464	1753.939	1774.066	1772.831	1961.886	2338.153	2211.464	2935.084	2382.915	2423.312	2164.751	2265.004	2543.168	2293.631	2396.606	1505.843	3255.367	3519.123	2953.877	2917.507	3130.853	2519.837	2988.601	2884.275	3285.588	3460.795	3212.256	3117.281	3819.907	3466.780	3470.261	3346.146	3344.527	3815.292	3598.137	3489.264	2832.294	
karuk-2011-12-21-vs-8_07.mat	"UH0"	656.532	733.611	159.776	201.324	203.551	185.200	166.475	144.249	144.650	144.734	145.189	145.320	147.068	149.029	151.485	154.411	156.134	158.440	161.685	162.859	160.197	157.904	156.299	443.214	332.132	387.701	434.758	462.374	474.300	471.315	453.490	439.112	434.175	445.117	461.473	464.311	468.823	481.946	475.304	446.530	436.861	438.376	434.749	421.820	1164.653	1068.638	1077.559	1114.448	1141.379	1149.151	1154.031	1149.455	1131.246	1146.506	1179.029	1192.154	1197.132	1196.420	1202.249	1211.543	1209.097	1192.250	1186.097	1191.808	1187.932	2613.161	2655.419	2429.900	2318.603	2495.903	2531.927	2536.088	2594.242	2601.907	2531.483	2420.869	2417.617	2535.621	2702.405	2713.549	2739.865	2902.614	2838.532	2791.387	2771.990	2744.536	
karuk-2011-12-21-vs-8_08.mat	"pu"	660.000	818.188	174.398	150.228	147.824	145.351	146.930	151.330	153.640	154.363	154.416	154.416	154.416	154.416	227.377	209.849	199.088	195.643	192.930	189.966	187.122	184.210	181.814	446.796	291.935	318.340	313.242	295.789	305.125	312.018	312.469	321.692	522.490	1013.286	997.781	363.676	415.780	423.024	426.351	438.391	449.642	455.941	463.630	466.315	1446.860	1361.417	1520.178	1595.199	1731.615	1756.608	1628.750	1787.738	1815.654	1768.111	2300.818	2095.627	1141.160	1060.857	1086.372	1093.344	1087.244	1074.315	1057.261	1035.325	967.709	2865.616	2723.936	2803.486	2841.305	2911.244	2986.668	2996.262	2852.496	2787.226	3026.056	3783.004	3536.922	2794.734	2667.884	2734.033	2734.495	2717.511	2687.856	2586.792	2574.284	2603.154	
karuk-2011-12-21-vs-8_08.mat	"P"	660.000	752.665	155.145	150.575	149.513	148.062	146.554	144.602	145.431	148.217	150.860	153.117	153.797	153.784	154.982	154.260	154.260	154.260	154.260	154.260	154.260	154.260	228.482	450.639	289.401	297.479	318.455	323.291	310.327	297.638	294.786	301.878	312.270	312.433	309.459	314.926	315.986	337.550	392.216	920.983	1017.144	1046.377	859.607	361.205	1716.910	1307.533	1466.477	1516.875	1560.623	1607.459	1652.122	1801.449	1814.248	1640.732	1627.888	1727.181	1844.584	1847.870	1726.461	1535.944	2185.237	2282.858	2198.295	1889.740	1131.984	3006.328	2682.192	2801.583	2798.888	2821.642	2846.897	2866.042	2949.519	3000.576	2971.037	3012.893	2913.353	2800.495	2779.015	2812.503	2791.794	3611.904	3773.925	3656.331	3348.201	2817.738	
karuk-2011-12-21-vs-8_08.mat	"UH0"	752.665	818.188	193.983	224.249	213.183	207.400	201.242	198.381	197.189	195.927	194.851	193.864	192.730	191.407	190.058	188.721	187.463	186.251	185.013	184.119	182.891	181.869	181.225	440.250	389.951	412.642	423.098	423.906	422.429	422.834	425.085	428.920	433.654	439.327	445.599	449.863	452.317	455.375	457.753	459.166	463.731	470.829	470.390	459.568	1056.106	1043.456	1054.698	1067.714	1079.103	1088.208	1093.185	1093.985	1092.391	1090.020	1086.912	1081.900	1074.365	1067.276	1059.253	1051.963	1046.370	1036.952	1006.873	966.914	947.970	2662.830	2679.977	2655.377	2670.618	2711.145	2744.761	2745.999	2736.054	2729.127	2723.911	2717.086	2704.872	2690.115	2664.144	2592.198	2553.469	2560.354	2568.531	2603.471	2612.540	2592.008	
karuk-2011-12-21-vs-8_10.mat	"pu"	890.000	994.357	180.927	147.879	148.405	148.482	148.820	148.868	148.868	148.868	148.868	148.868	213.114	209.545	206.107	198.843	195.680	193.384	191.356	189.808	191.348	191.731	193.057	560.446	292.483	294.536	306.397	324.988	430.713	1019.842	1207.028	1435.715	1423.177	724.964	347.765	396.612	424.759	423.966	429.099	425.438	405.412	360.518	309.808	272.198	1440.574	1446.481	1446.485	1467.790	1548.875	1600.934	1783.204	1908.853	1863.583	1629.278	1849.485	1296.519	1140.568	1180.416	1186.556	1193.133	1237.536	1270.033	1276.116	1253.274	1201.822	2952.249	2644.900	2623.178	2577.556	2603.273	3164.057	3534.932	3418.022	3387.766	3356.138	3558.871	2797.031	2838.720	2989.608	2989.695	2849.603	2860.837	2834.180	2759.716	2696.042	2638.012	
karuk-2011-12-21-vs-8_10.mat	"P"	890.000	945.754	158.669	147.348	148.676	148.147	148.279	148.475	148.380	148.894	148.947	148.863	148.863	148.863	148.863	148.863	148.863	148.863	148.863	148.863	148.863	213.114	209.088	710.287	291.855	293.611	293.684	296.597	304.768	314.180	324.025	338.982	350.803	806.019	1067.935	1126.136	1223.402	1359.725	1473.536	1500.637	1348.671	935.153	295.029	349.748	1631.547	1451.093	1438.567	1444.572	1453.456	1461.746	1488.535	1549.629	1596.900	1595.582	1671.016	1845.066	1906.864	1913.121	1897.709	1845.665	1670.205	1537.973	2000.329	1531.209	1279.572	3058.413	2656.569	2625.233	2624.445	2619.856	2577.481	2559.774	2595.707	2688.457	3179.870	3578.993	3512.117	3442.469	3406.562	3392.284	3385.668	3367.235	3339.889	3688.106	3161.208	2687.979	
karuk-2011-12-21-vs-8_10.mat	"UH0"	945.754	994.357	195.109	207.262	206.324	205.444	201.698	196.385	195.517	195.717	194.592	192.388	191.424	191.334	190.252	189.322	190.132	191.395	191.637	191.704	191.750	192.685	193.557	382.073	369.890	393.252	413.525	423.332	426.223	423.644	423.852	427.878	430.141	428.467	424.786	417.772	407.074	389.683	366.330	339.172	313.599	296.324	278.140	263.031	1212.419	1132.332	1134.377	1155.519	1171.848	1186.560	1190.500	1184.068	1183.730	1198.675	1222.911	1243.556	1261.472	1271.281	1275.737	1277.325	1273.253	1259.972	1239.502	1210.038	1188.552	2823.445	2735.299	2833.267	2892.894	2945.829	3019.321	3040.094	2959.900	2868.452	2833.701	2851.074	2870.630	2860.839	2836.189	2803.092	2765.958	2732.450	2702.150	2678.041	2647.915	2622.442	
karuk-2011-12-21-vs-8_12.mat	"pu"	670.000	867.909	170.984	149.531	145.763	142.602	147.976	150.369	149.613	148.955	148.955	148.955	148.955	148.955	148.955	148.955	148.955	229.033	226.281	205.508	192.398	182.587	177.291	429.837	280.969	278.965	306.242	300.547	296.132	290.994	276.879	315.447	301.370	295.846	293.644	552.585	1215.636	1087.264	290.102	366.295	428.688	444.014	475.368	461.083	1611.489	949.761	1684.138	2123.363	1754.796	1857.083	2062.015	2091.611	1725.731	1648.714	1599.315	1636.166	1903.439	2182.634	2303.721	1164.345	1000.180	1057.181	1088.133	1134.365	1235.535	2872.053	2414.115	2390.289	3077.658	2739.020	3052.090	3269.088	3048.732	2676.005	2708.578	2698.755	2871.259	3187.203	3572.075	3521.980	2665.407	2804.904	2826.560	2694.474	2591.257	2676.119	
karuk-2011-12-21-vs-8_12.mat	"P"	670.000	817.646	153.412	149.854	147.849	143.705	142.680	147.265	149.987	150.418	149.331	148.955	148.495	148.495	148.495	148.495	148.495	148.495	148.495	148.495	148.495	148.495	229.033	427.643	285.124	269.452	292.585	307.279	302.326	296.021	296.903	288.497	264.347	311.974	313.906	299.265	295.438	291.219	304.223	532.587	1165.419	1199.037	924.741	293.067	1781.015	918.191	1244.084	2025.417	2142.823	1849.887	1566.227	2074.030	2038.519	2174.879	1839.511	1669.382	1650.115	1576.564	1649.232	1652.898	1966.589	2049.208	2334.604	2186.544	1119.472	2922.301	2417.648	2354.648	2464.947	3177.692	2745.768	2748.222	3262.402	3258.012	3187.829	2660.668	2693.099	2702.572	2683.554	2794.388	2894.731	3243.580	3466.921	3666.255	3370.053	2618.655	
karuk-2011-12-21-vs-8_12.mat	"UH0"	817.646	867.909	196.999	231.497	231.588	230.259	217.270	210.729	207.130	204.493	201.290	199.391	194.306	190.385	187.186	185.527	183.039	181.577	180.695	178.929	177.986	176.847	175.789	433.823	315.615	346.303	380.506	410.577	431.536	434.416	426.868	423.176	429.159	439.097	448.134	456.342	463.482	469.661	477.246	487.221	493.648	486.551	461.679	418.912	1102.992	949.607	988.308	1019.511	1035.757	1046.880	1054.111	1059.231	1065.776	1075.627	1084.881	1092.185	1097.652	1102.423	1111.766	1133.174	1174.092	1216.157	1240.052	1248.614	1240.541	2719.126	2731.048	2843.336	2828.495	2831.624	2835.746	2837.460	2833.274	2809.540	2758.763	2707.401	2677.496	2647.334	2598.836	2571.190	2585.339	2603.516	2619.886	2650.943	2691.664	2727.766	
karuk-2011-12-21-vs-8_16.mat	"pu"	1360.000	1521.032	147.214	143.721	141.070	139.725	139.209	138.062	133.975	128.386	141.374	142.229	142.596	142.194	141.599	141.308	141.308	141.308	141.308	172.367	174.285	175.466	175.223	477.175	303.137	290.425	288.245	286.733	332.087	432.954	377.610	363.094	352.684	345.369	417.544	666.441	1021.801	1055.388	674.996	459.411	479.500	490.199	491.308	465.592	1195.414	1056.590	1083.041	1033.888	1060.532	1039.614	997.312	1017.199	1042.516	1054.419	1106.843	1156.705	1671.764	1897.488	1921.557	1610.095	970.737	998.308	1037.080	1060.069	1090.852	3017.560	3305.679	3234.458	3055.951	3129.055	3234.763	3048.927	3162.728	3340.375	3392.991	3367.805	3315.321	3369.353	2859.983	3031.372	3177.540	2654.954	2714.728	2528.848	2364.689	2071.185	
karuk-2011-12-21-vs-8_16.mat	"P"	1360.000	1482.421	139.599	144.100	142.037	140.410	139.612	139.252	138.552	136.848	131.880	126.762	139.259	141.999	142.294	142.652	142.237	141.947	141.515	141.255	141.255	141.255	141.255	476.945	307.127	289.993	290.727	287.638	286.705	300.875	405.723	427.646	375.808	362.704	361.540	347.628	343.271	389.857	505.674	776.669	1030.773	1039.787	928.091	537.612	1246.305	1042.700	1100.720	1055.088	1033.340	1059.758	1051.284	1018.076	989.426	1018.270	1042.099	1042.895	1063.354	1105.996	1155.022	1266.602	1903.568	1895.099	1898.205	1946.244	1370.143	3196.266	3309.728	3284.574	3162.902	3045.968	3117.164	3237.941	3184.603	2992.830	3160.737	3335.781	3359.258	3404.404	3378.734	3268.010	3398.599	3284.233	2829.014	2861.128	3347.709	2964.743	
karuk-2011-12-21-vs-8_16.mat	"UH0"	1482.421	1521.032	174.680	174.680	174.680	174.680	174.680	174.680	172.181	172.289	172.518	173.713	174.632	174.920	175.280	175.414	175.620	175.747	175.387	175.146	174.874	175.194	175.575	477.149	450.520	458.491	467.078	473.708	477.932	480.060	481.377	483.669	487.409	491.228	493.529	493.986	493.236	492.227	490.798	488.437	485.274	478.972	464.253	438.494	1033.197	966.303	968.770	973.970	980.532	988.356	997.573	1007.824	1018.290	1028.448	1038.044	1046.355	1052.673	1057.050	1059.466	1061.558	1064.984	1070.382	1078.845	1091.920	1117.581	2457.578	2603.636	2643.664	2698.431	2734.586	2747.150	2734.095	2694.144	2635.633	2575.313	2523.742	2479.206	2437.526	2399.191	2373.287	2348.835	2311.030	2252.322	2152.255	2013.359	1875.642	
karuk-2011-12-21-vs-8_17.mat	"pu"	880.000	1012.077	185.516	160.779	158.615	156.645	156.645	156.645	156.645	156.645	156.645	156.645	156.645	156.645	233.391	235.178	211.175	190.519	186.887	183.600	182.039	180.397	178.633	504.140	289.586	326.194	339.602	357.518	330.331	291.591	285.881	815.911	1143.408	1103.326	652.559	372.034	421.707	461.064	486.803	503.277	507.508	505.830	481.915	419.842	1574.653	2193.272	2327.592	2033.197	1734.599	1696.827	1726.477	1704.043	2023.830	2096.100	2094.817	1800.407	1059.080	1053.054	1095.212	1122.397	1143.193	1168.718	1150.261	1104.647	1081.807	2875.587	3852.322	3214.139	2641.485	2791.038	2584.455	2539.226	2824.904	3447.941	3379.354	3410.956	3121.498	2608.168	2718.056	2710.827	2728.821	2714.927	2563.824	2422.006	2534.775	2516.476	
karuk-2011-12-21-vs-8_17.mat	"P"	880.000	961.000	173.109	161.395	159.956	158.473	156.907	156.494	156.494	156.494	156.494	156.494	156.494	156.494	156.494	156.494	156.494	156.494	156.494	156.494	156.494	156.494	240.760	521.981	278.257	307.507	327.133	332.842	343.849	358.866	350.442	326.911	306.197	282.536	282.845	306.373	1118.304	1155.221	1112.596	1104.794	980.337	426.076	365.529	392.874	1858.498	2137.854	2280.144	2346.237	2188.995	1939.286	1767.809	1658.010	1704.853	1748.370	1710.731	1702.430	1725.038	2204.559	2090.490	2108.622	2093.648	2057.979	1644.674	1074.251	1026.297	3041.827	3821.305	3872.982	3246.709	2445.741	2778.229	2836.343	2668.340	2571.869	2514.517	2556.627	2782.277	3148.684	3621.300	3375.762	3391.034	3413.880	3437.748	2931.312	2561.893	2718.775	
karuk-2011-12-21-vs-8_17.mat	"UH0"	961.000	1012.077	192.262	238.067	224.773	220.701	205.072	194.232	189.847	188.348	187.877	187.386	185.131	183.400	183.324	183.078	181.945	181.113	180.861	180.207	179.091	178.344	178.630	474.229	422.980	439.754	453.731	466.285	476.924	485.612	493.005	499.727	504.321	505.906	506.285	508.673	510.734	507.741	499.293	488.314	478.178	462.024	422.884	378.996	1116.785	1053.836	1073.058	1087.542	1100.324	1112.847	1123.185	1127.432	1130.004	1141.989	1159.856	1170.260	1169.966	1160.646	1150.509	1139.720	1119.790	1093.699	1076.094	1077.488	1093.648	2610.553	2716.916	2708.256	2707.789	2711.802	2720.543	2729.389	2733.344	2727.434	2712.190	2697.374	2624.670	2486.851	2410.283	2414.663	2439.166	2526.683	2562.096	2519.756	2498.271	2537.319	
karuk-2011-12-21-vs-8_18.mat	"pu"	336.793	436.819	178.556	159.385	161.175	161.914	163.028	163.028	163.028	163.028	163.028	163.028	163.028	163.028	163.028	163.028	163.028	213.277	209.200	190.172	178.141	175.444	173.838	519.428	499.381	490.299	462.461	777.576	828.304	734.323	533.954	545.332	499.302	498.682	544.523	515.389	392.774	300.043	347.849	409.420	442.586	459.001	457.139	597.792	1539.775	1381.938	1289.441	1089.708	2514.882	2606.891	2576.276	1644.654	1017.606	1593.458	2085.209	2153.936	2007.631	1391.270	1013.528	966.006	990.446	1004.065	1018.930	1030.279	1290.567	2854.677	2991.488	3036.383	3022.757	3787.157	3763.824	3729.462	3202.617	2763.371	2945.328	3181.256	3219.322	3012.967	2758.562	2593.990	2348.129	2223.051	2095.496	1926.079	1748.027	2594.577	
