Filename,seq,seq_id,Label,part,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,before,after,word,issue,dur_mod,sentence
karuk-2010-10-25-sd-vs-2_26.mat,uufi,58,UW1,V1,1162.401,1335.596,162.986,215.333,184.66,178.267,171.25099999999995,162.064,159.322,160.162,159.94299999999996,159.619,158.386,158.097,158.203,158.009,157.651,157.21,156.275,154.28799999999995,151.43,148.249,146.601,403.729,396.451,387.073,460.98800000000006,496.329,422.059,383.509,358.228,356.745,371.917,391.333,409.545,445.588,450.165,450.11,429.192,406.291,365.539,350.735,376.208,370.343,1142.776,1557.945,1045.278,904.337,836.247,939.365,961.468,960.676,983.883,995.522,1024.8239999999996,1024.659,1216.272,1096.294,1085.543,1079.736,1040.277,1216.156,1536.057,1560.05,1683.053,2525.868,3036.666,2468.106,2444.391,2478.165,2469.388,2528.069,2558.999,2605.93,2692.12,2711.294000000001,2544.281,2596.558,2393.245,2272.665,2364.21,2440.807,2461.675,2578.31,2368.971,2438.242,173.19499999999994,P,F,papuufich,V2 absent,173.19499999999994,kaam papuufich ta nimah
karuk-2010-10-25-sd-vs-2_26.mat,uufi,58,F,C,1335.596,1459.9920000000004,151.55200000000005,147.445,150.997,154.218,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,154.597,1546.3270000000002,1144.561,1417.165,1485.024,1520.645,1443.161,1481.665,1514.448,1529.0739999999996,1512.911,1551.096,1621.172,1680.5479999999998,1601.421,1578.609,1589.149,1636.818,1637.588,1670.642,1706.1329999999996,1653.2220000000002,2282.499,2130.647,2226.591,2336.378,2250.0170000000007,2130.237,2261.836,2190.939,2056.992,2115.837,2128.77,2116.561,2318.677,2336.036,2278.183,2340.703,2602.301,2629.117,2530.425,2342.503,2352.75,3550.3,3453.7290000000007,3857.197,3829.592,3776.948,3684.427,3679.286,3623.542,3518.032,3478.274000000001,3378.521,3403.991,3634.209,3589.594,3487.2490000000007,3442.36,3477.651,3453.427,3401.455,3434.4990000000007,3468.483,124.39600000000021,UW1,IH0,papuufich,V2 absent,124.39600000000021,kaam papuufich ta nimah
karuk-2010-10-25-sd-vs-2_26.mat,uufi,58,IH0,V2,1459.9920000000004,1488.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.068,1641.392,1647.698,1656.976,1211.181,353.635,370.555,203.077,636.67,333.117,493.779,787.68,261.486,418.874,482.776,503.67800000000005,512.441,502.145,447.645,894.689,1476.97,2029.102,2385.508,2395.091,2288.577,2316.306,1686.465,1708.5929999999996,1731.352,2227.864,1771.193,1783.447,2271.156,1829.451,1857.726,1880.812,1884.961,1875.15,1852.575,1826.236,1800.2979999999998,1778.997,3338.177,3389.284,3250.375,3126.5370000000007,3442.817,3076.329,3103.635,3144.198,3502.399000000001,3192.184,3195.7290000000007,3568.932,3224.8,3253.673,3282.461,3302.899000000001,3315.559,3319.577,3320.468,3320.9990000000007,3324.472,28.97299999999973,F,CH,papuufich,V2 absent,0.0,kaam papuufich ta nimah
karuk-2010-10-25-sd-vs-2_33.mat,uufi,59,UW1,V1,921.788,1049.743,201.976,245.905,220.64,210.223,208.748,207.461,205.686,204.231,202.371,200.087,198.131,196.382,194.176,192.245,191.868,193.078,194.476,194.797,194.152,192.986,191.413,394.464,428.36,423.785,412.632,407.68300000000005,405.87,404.094,404.616,400.798,395.327,391.179,385.888,380.239,387.11300000000006,389.9,388.601,385.76,380.961,366.502,360.997,384.956,945.889,918.321,914.953,927.799,959.815,960.574,950.025,931.655,950.204,969.971,940.048,941.266,935.897,944.554,939.614,909.784,878.029,886.575,917.832,947.196,1155.669,2446.988,2478.478,2414.784,2381.962,2378.123,2408.981,2426.561,2423.625,2431.773,2455.726,2461.16,2454.218,2469.188,2499.29,2514.078,2513.104,2512.666,2500.17,2522.273,2512.71,2227.474,127.95499999999993,P,F,puufich,,127.95499999999993,yuum puufich ta nimah
karuk-2010-10-25-sd-vs-2_33.mat,uufi,59,F,C,1049.743,1176.2089999999996,193.534,188.796,189.771,194.113,194.153,193.467,194.018,193.691,193.121,191.354,188.661,189.463,191.481,191.46,192.42,193.057,193.768,195.814,195.622,199.859,205.851,918.641,431.561,418.259,410.144,427.487,522.381,1120.565,901.156,356.575,425.318,459.979,528.644,1002.609,1440.295,1390.885,1347.62,1414.399,1398.042,1413.929,1441.7120000000002,1494.108,1888.652,1381.64,1528.8370000000002,1497.925,1407.338,1505.639,2201.422,1842.507,1594.318,1609.19,1596.131,1472.189,1943.039,2227.735,2165.778,2141.092,2209.708,2231.289,2212.592,2322.937,2660.036,3072.948,2290.728,2475.202,2551.157,2587.626,2797.295,3650.993,3015.463,2299.9410000000007,2425.801,2505.207000000001,2497.385,3040.921,3613.758,3689.158,3660.387,3648.142,3582.58,3550.415,3581.233,3906.742,126.46599999999991,UW1,IH0,puufich,,126.46599999999991,yuum puufich ta nimah
karuk-2010-10-25-sd-vs-2_33.mat,uufi,59,IH0,V2,1176.2089999999996,1203.204,203.751,206.491,206.691,207.009,209.014,209.916,209.582,209.175,208.181,206.84,205.483,204.99,204.422,201.82,200.174,199.952,198.75,197.564,197.012,196.516,196.294,618.828,1527.4070000000004,1542.078,1552.6,1567.629,1581.345,849.1010000000001,150.541,192.255,210.411,233.844,254.635,265.586,276.05,281.754,282.996,282.958,281.6690000000001,277.392,267.757,250.658,2048.58,3060.663,3167.445,3186.774000000001,3032.045,2904.0959999999995,2241.209,1601.469,1614.305,1625.215,1647.394,1672.4260000000004,1685.986,1687.286,1670.6570000000004,1654.155,1639.894,1637.851,1649.592,1666.444,1678.29,3234.956,4220.815,4030.287,3693.122,3569.365,3567.85,3224.436,2899.365,2928.858,2960.1890000000008,3027.379000000001,3102.623,3140.04,3134.47,3078.0690000000004,3028.593,2970.476,2926.687,2905.821,2910.24,2943.417,26.99500000000012,F,CH,puufich,,26.99500000000012,yuum puufich ta nimah
karuk-2010-10-25-sd-vs-2_35.mat,uufi,60,UW1,V1,1344.622,1562.3470000000002,135.151,212.916,196.376,190.331,191.832,198.912,209.986,203.694,93.016,91.529,90.0,85.995,83.21799999999998,83.42200000000003,83.867,83.507,82.819,82.402,143.97799999999995,161.653,159.475,402.413,345.18,379.589,376.858,386.619,380.375,391.922,389.12,377.904,375.291,414.362,408.918,423.329,391.815,368.444,378.11300000000006,400.228,407.843,421.84,475.236,554.855,1143.242,1948.261,942.686,1313.652,1699.919,1446.973,1377.204,1546.525,880.328,941.573,885.796,869.72,850.423,845.301,852.243,839.865,838.794,838.935,874.808,822.35,1983.551,2770.02,2946.664,2689.894,2890.39,3197.513,3222.804,3036.2790000000005,3196.0840000000007,2717.933,2623.188,2620.328,2619.192,2573.006,2605.983,2604.975,2578.145,2565.654,2572.648,2468.376,2534.736,3012.945,217.7250000000001,P,F,papuufich,overlapping voice?,217.7250000000001,ithyaruk ta nimah papuufich
karuk-2010-10-25-sd-vs-2_35.mat,uufi,60,F,C,1562.3470000000002,1641.208,159.643,159.465,159.668,160.32299999999995,160.016,159.039,158.918,158.918,158.918,158.918,158.918,158.918,158.918,158.918,158.918,158.918,158.918,158.918,158.918,158.918,158.918,916.668,607.846,594.519,859.4689999999998,1178.562,891.425,684.23,649.159,601.431,570.705,621.597,690.596,1125.103,1227.245,1103.777,947.734,906.479,1002.936,1130.682,1296.016,1605.096,1934.424,1709.114,1619.125,1862.808,2250.347,2105.319,1910.71,1806.523,1808.801,1820.294,1803.823,1796.79,1986.88,2097.453,2026.872,1923.818,1909.004,1854.496,1781.456,2014.051,2578.746,2944.132,2424.534,2425.326,2954.859000000001,3620.034,3303.196,2779.8920000000007,2745.47,2791.045,2816.3190000000004,2782.81,2662.553,3035.137,3307.739,3042.987,2814.934,2776.008,2758.087,2741.998,3134.454,3881.917,78.86099999999966,UW1,IH0,papuufich,overlapping voice?,78.86099999999966,ithyaruk ta nimah papuufich
karuk-2010-10-25-sd-vs-2_35.mat,uufi,60,IH0,V2,1641.208,1689.247,126.856,131.814,131.885,132.684,133.165,133.5,133.139,127.693,124.449,124.61,124.815,124.185,122.995,124.375,124.557,124.565,124.671,123.692,122.634,124.471,124.219,757.205,1672.517,1667.024,1649.852,1638.749,1650.3239999999996,678.51,436.897,464.116,465.001,439.388,365.665,295.738,341.351,424.666,469.666,485.458,478.097,468.75,485.325,500.841,2015.26,2519.951,2461.898,2476.79,2535.115,2596.26,1939.842,1754.7910000000004,1787.793,1832.154,1884.691,1927.296,1925.096,1911.767,1915.997,1897.476,1833.019,1765.677,1741.946,1758.989,1798.813,3001.93,3881.59,3871.479,3866.932,3866.257,3873.859,2952.301,2659.015,2674.887,2699.794000000001,2716.593,2677.305,2626.0170000000007,2643.235,2682.667,2716.433,2743.552,2750.218,2722.6420000000007,2683.461,2664.244,48.03900000000022,F,CH,papuufich,overlapping voice?,48.03900000000022,ithyaruk ta nimah papuufich
karuk-2011-08-16-vs-2_21.mat,upii,61,UH0,V1,3925.004,4030.117,133.424,159.559,97.685,96.629,96.06,95.565,95.317,95.448,95.718,95.936,96.142,96.182,96.043,127.801,191.147,190.18400000000003,189.408,188.209,186.857,185.74,182.523,376.59,306.902,307.567,335.191,338.36300000000006,327.7519999999999,275.901,213.803,228.179,331.85,333.904,344.402,352.867,362.703,376.09,396.94,421.034,547.3,617.352,557.418,526.896,1054.799,981.55,817.919,659.707,669.097,639.862,631.558,616.977,637.604,680.913,702.5189999999999,713.9789999999998,720.863,720.038,723.8530000000002,732.579,704.923,1972.33,2561.833,2433.849,2511.528,2704.903,2708.666,2458.87,2485.21,2586.147,2631.08,2585.874,2496.624,2451.105,2520.0660000000007,2599.472,2604.415,2568.638,2570.214,2577.943,2509.684,2396.935,3030.699,3470.395,3214.97,3431.548,105.11299999999984,M,P,mupiimich,,105.11299999999984,naa kahtishraam mupiimich kaan panikrii
karuk-2011-08-16-vs-2_21.mat,upii,61,P,C,4030.117,4207.407,176.632,177.41299999999995,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,175.43900000000005,665.885,451.209,427.3730000000001,427.583,477.076,475.288,448.219,460.372,395.338,796.3960000000002,639.852,494.657,714.15,783.472,640.8380000000002,1243.01,1120.819,1074.28,808.2510000000002,1039.454,386.012,1788.443,1557.415,1930.054,1748.083,1668.908,1814.025,1493.6570000000004,1368.293,1222.555,2032.862,1473.783,1606.7279999999996,1978.968,2052.948,1722.649,2267.093,2518.071,1820.97,1646.57,2072.6910000000007,1541.348,2985.012,2800.361,3214.645,2953.601,2707.891,2593.264,2930.253,2788.361,2668.594,3246.795,2814.063,2994.056,3357.897,3271.538,2789.67,3064.6220000000008,3252.061,3119.524000000001,3098.002,3036.083,2875.526,177.28999999999996,UH0,IY1,mupiimich,,177.28999999999996,naa kahtishraam mupiimich kaan panikrii
karuk-2011-08-16-vs-2_21.mat,upii,61,IY1,V2,4207.407,4432.27,205.416,233.785,225.59,224.153,223.331,222.299,220.307,217.956,215.098,211.836,208.783,205.732,202.781,200.35,197.878,194.685,190.332,185.909,180.883,175.821,173.75400000000005,435.621,314.642,366.105,392.612,455.57,479.114,502.016,449.584,432.784,409.48,401.2,454.329,542.756,517.3530000000002,440.467,476.579,450.326,427.278,437.955,406.1,370.999,1925.205,1255.908,1528.995,1580.3829999999996,1363.34,1433.061,1814.991,1368.937,2003.193,2243.109,2252.423,2278.273,2275.854,2214.396,2213.518,2247.077,2240.3,2250.547,2196.908,2122.737,1698.219,2648.156,2435.354,2367.614,2430.895,2195.411,2389.758,2773.302,2274.969,2694.1020000000008,2907.617,2952.03,2884.832000000001,2850.275,2864.695,2857.7670000000007,2862.171,2844.53,2764.15,2704.818,2584.427,2344.965,224.86300000000026,P,M,mupiimich,,224.86300000000026,naa kahtishraam mupiimich kaan panikrii
karuk-2011-12-21-vs-1_02.mat,uxi,62,UH0,V1,514.941,561.354,181.141,189.235,198.785,202.454,199.506,194.346,184.151,183.052,180.989,179.172,178.613,177.602,176.89,175.896,174.676,174.08700000000005,173.063,171.7,170.72400000000005,168.919,167.826,347.12,273.199,295.006,296.975,314.375,336.0030000000001,352.446,360.972,367.307,370.715,371.523,371.107,368.756,364.961,361.476,357.856,355.886,355.964,358.932,362.607,362.09,945.162,1372.624,816.893,848.301,862.4069999999998,875.079,890.57,900.5369999999998,903.742,899.565,894.654,892.185,894.092,900.969,912.507,938.965,975.911,1001.644,1014.08,1008.339,993.536,2502.8720000000008,2373.127,2622.205,2683.782,2660.241,2587.407,2506.713,2492.756,2439.057,2371.849,2349.284,2350.387,2365.7960000000007,2382.407,2403.561,2462.575,2535.452,2563.308,2591.72,2635.311,2664.883,46.41300000000001,P,HH,puxich,,46.41300000000001,puxich ta neekvurishrih
karuk-2011-12-21-vs-1_02.mat,uxi,62,HH,C,561.354,721.3860000000002,160.579,163.784,159.986,156.942,160.941,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,162.201,751.33,311.281,733.627,433.892,644.945,691.9960000000002,831.8989999999999,788.427,850.5980000000002,884.2489999999998,843.6460000000002,560.309,724.485,899.209,885.755,906.508,845.4730000000002,909.698,874.4630000000002,734.711,617.665,1085.3010000000004,982.362,1895.385,979.121,977.929,935.257,871.043,949.542,943.862,1254.391,1053.078,995.047,1054.794,970.292,969.738,1091.075,1140.278,1084.542,1166.62,1195.807,1094.11,2939.998,2650.802,3508.1620000000007,2764.133,2729.336,2873.184,2985.7270000000008,2998.0170000000007,2834.322,3128.82,3040.381,3026.156,3162.617,2986.89,2798.383,2612.8920000000007,2601.637,2344.882,2918.5490000000004,3211.418,3350.92,160.03200000000004,UH0,IH0,puxich,,160.03200000000004,puxich ta neekvurishrih
karuk-2011-12-21-vs-1_02.mat,uxi,62,IH0,V2,721.3860000000002,832.677,202.257,197.893,195.578,197.931,201.128,203.069,203.166,203.173,202.93,202.111,201.177,200.379,200.181,200.723,201.885,203.553,205.376,206.701,206.856,205.561,203.667,386.25,321.303,363.11800000000005,383.06,394.374,402.564,407.576,408.947,405.471,405.882,407.632,408.233,407.697,406.439,403.896,399.922,394.098,384.518,362.225,338.5440000000001,338.974,1484.27,1079.996,1095.971,1130.346,1163.91,1194.0510000000004,1239.229,1325.672,1354.575,1396.92,1566.264,1631.292,1623.803,1609.575,1614.308,1726.842,1887.141,1842.484,1742.547,1689.83,1772.964,2332.582000000001,3203.282,2443.342,2247.835,2241.213,2377.41,2532.187,2397.531,2057.378,2003.564,2014.347,2155.525,2146.9770000000008,2196.84,2217.928,2213.9120000000007,2241.936,2330.67,2365.897,2446.996,2592.706,111.29099999999994,HH,CH,puxich,,111.29099999999994,puxich ta neekvurishrih
karuk-2011-12-21-vs-1_04.mat,uxi,63,UH0,V1,1771.6029999999996,1820.911,163.531,163.531,189.18400000000003,183.904,182.313,180.06099999999995,180.00799999999995,175.498,169.491,167.263,163.972,159.864,158.105,154.85,153.143,151.864,150.577,149.878,148.74,148.361,147.89700000000005,334.9790000000001,220.745,230.026,250.668,273.744,298.834,317.55,335.2680000000001,353.394,368.224,377.396,378.714,377.942,379.377,380.987,380.387,376.844,369.323,362.464,358.074,323.887,1045.848,1329.446,1087.838,991.957,981.721,1017.512,1051.957,1061.31,1053.234,1030.483,1002.564,987.335,992.197,1009.379,1026.492,1035.5839999999996,1035.935,1028.905,1025.547,1038.299,1064.456,2517.675,2505.093,2484.848,2360.255,2258.419,2243.345,2332.817,2434.599,2451.103,2401.434,2385.3520000000008,2436.331,2497.574,2544.494,2592.432,2649.896,2683.548,2683.3720000000008,2695.07,2737.251,2849.129000000001,49.30800000000022,P,HH,puxich,,49.30800000000022,ta neekvurishrih puxich panipakuriihvutih
karuk-2011-12-21-vs-1_04.mat,uxi,63,HH,C,1820.911,1977.816,257.264,146.325,139.67,130.469,130.469,130.469,130.469,130.469,130.469,130.469,130.469,130.469,130.469,130.469,130.469,130.469,347.406,346.773,344.3780000000001,343.789,313.8540000000001,869.965,884.008,875.07,978.203,930.703,832.1610000000002,854.492,873.19,813.428,793.4889999999998,862.311,856.154,772.7230000000002,810.78,953.17,748.02,1019.909,1023.927,1017.312,1013.871,605.138,1503.819,2466.115,2053.8,1098.196,1095.893,1037.513,1038.112,1652.3570000000002,1336.2679999999998,1027.389,1006.283,1089.012,1136.819,1009.342,1735.177,1517.401,1902.689,2211.986,2196.1220000000008,1908.765,1515.46,3453.617,3448.3,3562.415,3232.5640000000008,3223.514,3522.633,3511.188,3321.983,3015.531,2914.836,2944.37,3109.108,3282.976,3738.668,3819.131,3658.281,3863.814,3939.597,3914.23,3863.843,3256.222,156.90499999999997,UH0,IH0,puxich,,156.90499999999997,ta neekvurishrih puxich panipakuriihvutih
karuk-2011-12-21-vs-1_04.mat,uxi,63,IH0,V2,1977.816,2065.69,170.898,214.057,206.432,189.043,186.86,182.179,178.142,174.937,171.503,168.511,165.56,163.195,160.975,159.52700000000004,158.863,158.043,157.484,156.735,155.877,154.916,152.933,382.259,299.449,332.624,354.473,369.028,379.369,385.187,387.94,386.158,385.035,388.785,395.32,408.55,421.786,426.88,426.24,419.791,400.54,385.002,371.578,339.6280000000001,1451.7120000000002,1011.079,935.468,1011.422,1091.168,1135.019,1188.89,1276.935,1353.036,1407.956,1457.149,1529.655,1651.922,1751.776,1771.981,1783.767,1783.118,1716.8570000000002,1676.45,1692.469,1781.063,2392.276,2555.9410000000007,2424.966,2420.256,2421.838,2410.415,2362.607,2335.615,2360.448,2341.896,2303.461,2313.505,2325.882,2359.07,2364.698,2369.544,2387.281,2370.715,2376.881,2450.739,2545.709,87.87400000000002,HH,CH,puxich,,87.87400000000002,ta neekvurishrih puxich panipakuriihvutih
karuk-2011-12-21-vs-1_05.mat,uxi,64,UH0,V1,611.722,651.192,214.671,244.013,242.985,238.313,235.675,233.653,230.486,227.656,220.676,218.647,216.93,212.022,209.65,207.178,204.443,203.452,200.16,197.686,195.313,192.622,191.039,304.476,281.156,288.7,302.639,308.562,303.9290000000001,303.091,307.473,312.974,316.371,318.512,320.378,321.504,319.624,312.177,304.272,300.72,301.541,304.081,301.441,281.634,1048.869,1615.2479999999996,1750.868,1570.251,798.919,814.325,830.824,848.571,863.1080000000002,868.8480000000002,868.454,864.404,865.5260000000002,897.502,967.667,1019.094,1034.772,1038.4260000000004,1039.985,1040.976,1041.44,3009.557,2965.043,2962.913,3057.908,2447.654,2591.183,2676.567,2755.741,2846.255,2908.364,2930.085,2903.761,2841.338,2802.599,2874.138,3073.59,3294.055,3427.882,3490.8190000000004,3557.298,3580.524000000001,39.470000000000034,P,HH,puxich,,39.470000000000034,puxich ip neekvurishrihat mahiit payeem uum yav nipmahoonkoonatih
karuk-2011-12-21-vs-1_05.mat,uxi,64,HH,C,651.192,776.565,315.744,184.708,175.34400000000005,170.437,173.97799999999995,180.703,288.599,371.02,375.321,366.887,368.034,366.655,367.1,369.29,369.013,372.967,418.131,410.078,410.634,410.817,225.793,1030.37,692.602,1049.704,699.801,537.493,990.492,1107.925,1082.298,1064.703,1088.031,1099.583,1126.308,1138.011,1138.91,1140.819,1205.608,1239.23,1207.21,1174.734,1263.997,657.709,2178.96,2478.786,3111.245,1837.159,1082.811,2062.949,2275.687,1640.086,1285.244,1443.7679999999998,2431.462,2732.052,2877.775,2548.807,2433.232,2523.583,2663.373,2334.802,2166.927,2067.784,1700.432,3535.88,3599.792,3750.917,3302.99,2868.181,3595.796,3758.599,3606.665,3485.077,3648.418,3726.378,3760.997,3767.764,3692.686,3665.592,3739.265,3562.832000000001,3410.2090000000007,3288.544000000001,3207.76,3208.152,125.37300000000003,UH0,IH0,puxich,,125.37300000000003,puxich ip neekvurishrihat mahiit payeem uum yav nipmahoonkoonatih
karuk-2011-12-21-vs-1_05.mat,uxi,64,IH0,V2,776.565,843.012,210.954,222.939,221.572,215.55900000000003,213.497,212.974,213.117,212.995,212.431,211.627,211.286,211.145,211.004,210.544,209.917,209.25,208.648,207.66,205.959,202.346,196.702,357.48,314.809,343.18300000000005,365.959,379.127,386.221,392.377,396.6230000000001,397.164,396.589,396.021,392.992,387.985,380.278,366.673,347.297,316.38,287.184,286.1090000000001,304.84,320.741,1502.3270000000002,1495.5120000000004,1514.453,1390.205,1374.198,1423.948,1492.608,1531.7910000000004,1525.064,1510.6229999999996,1515.447,1508.506,1489.817,1492.433,1492.3529999999996,1471.134,1469.292,1506.7089999999996,1554.668,1618.775,1648.797,2543.962,3041.871,2742.007,2510.032,2449.916,2473.447,2516.965,2532.964,2486.959,2447.173,2436.669,2430.7670000000007,2426.9770000000008,2448.354,2467.344,2467.834,2510.051,2600.1,2667.954,2622.171,2608.173,66.44699999999989,HH,CH,puxich,,66.44699999999989,puxich ip neekvurishrihat mahiit payeem uum yav nipmahoonkoonatih
karuk-2011-12-21-vs-2_11.mat,uxi,65,UH0,V1,2337.846,2441.429,144.876,144.876,156.735,159.483,161.812,161.067,157.904,155.607,151.966,147.481,141.444,139.46,140.02,136.594,136.65,138.428,135.433,136.89,136.78799999999998,133.428,133.711,548.049,931.407,919.908,577.89,314.744,325.708,324.509,336.826,332.36800000000005,338.55800000000005,299.974,222.15,269.096,290.481,286.578,444.923,982.478,980.341,962.38,950.537,946.063,1556.958,2186.132,2455.624,1880.885,900.222,907.763,930.406,931.786,969.751,1004.682,985.401,974.586,987.523,993.337,1000.577,1439.006,2415.699,2335.543,2518.43,2748.526,2740.364,3085.7290000000007,3572.95,3699.03,3355.426,2735.317,2616.447,2613.1620000000007,2616.106,2558.504,2529.325,2524.838,2529.394,2598.644,2653.807,2683.301,3022.095,3855.033,3854.187,3886.368,3953.15,3972.434,103.58300000000007,P,HH,puxich,,103.58300000000007,naa vura ta naxuriha puxich
