,Filename,seq,seq_id,part,issue,dur_mod,dur,Label,timepoint,pF1_means
8434,karuk-2011-12-21-vs-8_62.mat,iika,113,C,,84.23200000000007,84.23200000000007,K,16,858.577
8435,karuk-2011-12-21-vs-8_62.mat,iika,113,V2,,60.979999999999905,60.979999999999905,AH0,16,444.031
8436,karuk-2011-12-21-vs-8_63.mat,iika,114,V1,,234.73800000000008,234.73800000000008,IY1,16,324.963
8437,karuk-2011-12-21-vs-8_63.mat,iika,114,C,,119.79399999999987,119.79399999999987,K,16,781.322
8438,karuk-2011-12-21-vs-8_63.mat,iika,114,V2,,106.25600000000007,106.25600000000007,AH0,16,446.918
8439,karuk-2011-12-21-vs-8_64.mat,iika,115,V1,,240.75399999999993,240.75399999999993,IY1,16,337.081
8440,karuk-2011-12-21-vs-8_64.mat,iika,115,C,,113.99,113.99,K,16,671.89
8441,karuk-2011-12-21-vs-8_64.mat,iika,115,V2,,92.47400000000015,92.47400000000015,AH0,16,421.484
8442,karuk-2012-03-30-vs-3_01.mat,upi,116,V1,,59.18399999999997,59.18399999999997,UH0,16,238.022
8443,karuk-2012-03-30-vs-3_01.mat,upi,116,C,,112.187,112.187,P,16,1194.6989999999996
8444,karuk-2012-03-30-vs-3_01.mat,upi,116,V2,,193.55199999999994,193.55199999999994,IH0,16,386.34
8445,karuk-2012-03-30-vs-3_02.mat,ika,117,V1,,95.14399999999999,95.14399999999999,IH0,16,342.219
8446,karuk-2012-03-30-vs-3_02.mat,ika,117,C,,111.7539999999999,111.7539999999999,K,16,668.2510000000002
8447,karuk-2012-03-30-vs-3_02.mat,ika,117,V2,,79.64200000000028,79.64200000000028,AH0,16,517.748
8448,karuk-2012-03-30-vs-3_04.mat,ika,118,V1,,92.19599999999993,92.19599999999993,IH0,16,362.729
8449,karuk-2012-03-30-vs-3_04.mat,ika,118,C,,87.65699999999994,87.65699999999994,K,16,831.95
8450,karuk-2012-03-30-vs-3_04.mat,ika,118,V2,,110.00500000000014,110.00500000000014,AH0,16,500.91
8451,karuk-2012-03-31-vs-2a_01.mat,iku,119,V1,,78.63499999999998,78.63499999999998,IH0,16,275.867
8452,karuk-2012-03-31-vs-2a_01.mat,iku,119,C,,120.88799999999992,120.88799999999992,K,16,620.984
8453,karuk-2012-03-31-vs-2a_01.mat,iku,119,V2,,81.91200000000003,81.91200000000003,UH0,16,384.893
8454,karuk-2012-03-31-vs-2a_02.mat,iku,120,V1,,67.42099999999994,67.42099999999994,IH0,16,439.68
8455,karuk-2012-03-31-vs-2a_02.mat,iku,120,C,,112.37900000000002,112.37900000000002,K,16,519.465
8456,karuk-2012-03-31-vs-2a_02.mat,iku,120,V2,,96.02499999999998,96.02499999999998,UH0,16,402.757
8457,karuk-2012-03-31-vs-2a_03.mat,iku,121,V1,,68.13999999999999,68.13999999999999,IH0,16,407.619
8458,karuk-2012-03-31-vs-2a_03.mat,iku,121,C,,76.87900000000012,76.87900000000012,K,16,347.4240000000001
8459,karuk-2012-03-31-vs-2a_03.mat,iku,121,V2,,63.121999999999964,63.121999999999964,UH0,16,377.071
8460,karuk-2012-03-31-vs-2a_04.mat,iku,122,V1,,56.703000000000095,56.703000000000095,IH0,16,364.8
8461,karuk-2012-03-31-vs-2a_04.mat,iku,122,C,,105.12199999999984,105.12199999999984,K,16,706.505
8462,karuk-2012-03-31-vs-2a_04.mat,iku,122,V2,,52.60500000000002,52.60500000000002,UH0,16,346.186
8463,karuk-2012-03-31-vs-2a_05.mat,iku,123,V1,,54.036000000000065,54.036000000000065,IH0,16,348.835
8464,karuk-2012-03-31-vs-2a_05.mat,iku,123,C,,85.70199999999993,85.70199999999993,K,16,892.7869999999998
8465,karuk-2012-03-31-vs-2a_05.mat,iku,123,V2,,73.26300000000003,73.26300000000003,UH0,16,391.17
8466,karuk-2012-03-31-vs-2a_06.mat,iku,124,V1,,63.77300000000002,63.77300000000002,IH0,16,325.8640000000001
8467,karuk-2012-03-31-vs-2a_06.mat,iku,124,C,,90.71500000000003,90.71500000000003,K,16,1570.085
8468,karuk-2012-03-31-vs-2a_06.mat,iku,124,V2,,76.94699999999989,76.94699999999989,UH0,16,483.285
8469,karuk-2012-03-31-vs-2a_07.mat,iku,125,V1,,71.24900000000002,71.24900000000002,IH0,16,302.066
8470,karuk-2012-03-31-vs-2a_07.mat,iku,125,C,,87.12300000000003,87.12300000000003,K,16,393.111
8471,karuk-2012-03-31-vs-2a_07.mat,iku,125,V2,,79.35399999999981,79.35399999999981,UH0,16,418.326
8472,karuk-2012-03-31-vs-2a_08.mat,iku,126,V1,,76.32900000000002,76.32900000000002,IH0,16,310.37
8473,karuk-2012-03-31-vs-2a_08.mat,iku,126,C,,110.36399999999992,110.36399999999992,K,16,1345.201
8474,karuk-2012-03-31-vs-2a_08.mat,iku,126,V2,,76.31400000000008,76.31400000000008,UH0,16,345.945
8475,karuk-2012-03-31-vs-2a_09.mat,iku,127,V1,,53.17700000000002,53.17700000000002,IH0,16,350.009
8476,karuk-2012-03-31-vs-2a_09.mat,iku,127,C,,106.56799999999993,106.56799999999993,K,16,479.686
8477,karuk-2012-03-31-vs-2a_09.mat,iku,127,V2,,91.12099999999998,91.12099999999998,UH0,16,443.952
8478,karuk-2012-03-31-vs-2a_11.mat,iku,128,V1,,56.053000000000104,56.053000000000104,IH0,16,311.583
8479,karuk-2012-03-31-vs-2a_11.mat,iku,128,C,,87.899,87.899,K,16,1744.626
8480,karuk-2012-03-31-vs-2a_11.mat,iku,128,V2,,87.53499999999997,87.53499999999997,UH0,16,316.4840000000001
8481,karuk-2012-03-31-vs-2b_01.mat,uxi,129,V1,V1 absent,0.0,22.203999999999837,UH0,16,243.129
8482,karuk-2012-03-31-vs-2b_01.mat,uxi,129,C,V1 absent,110.98800000000006,110.98800000000006,HH,16,706.878
8483,karuk-2012-03-31-vs-2b_01.mat,uxi,129,V2,V1 absent,87.26099999999997,87.26099999999997,IH0,16,403.981
8484,karuk-2012-03-31-vs-2b_03.mat,uxi,130,V1,,79.85900000000015,79.85900000000015,UH0,16,432.405
8485,karuk-2012-03-31-vs-2b_03.mat,uxi,130,C,,67.3209999999999,67.3209999999999,HH,16,1274.79
8486,karuk-2012-03-31-vs-2b_03.mat,uxi,130,V2,,94.06699999999991,94.06699999999991,IH0,16,450.015
8487,karuk-2012-03-31-vs-2b_07.mat,uxi,131,V1,,37.348999999999926,37.348999999999926,UH0,16,316.048
8488,karuk-2012-03-31-vs-2b_07.mat,uxi,131,C,,156.86199999999997,156.86199999999997,HH,16,677.591
8489,karuk-2012-03-31-vs-2b_07.mat,uxi,131,V2,,79.16500000000008,79.16500000000008,IH0,16,411.39
8490,karuk-2012-03-31-vs-2b_08.mat,uxi,132,V1,,29.63499999999999,29.63499999999999,UH0,16,405.796
8491,karuk-2012-03-31-vs-2b_08.mat,uxi,132,C,,91.20700000000001,91.20700000000001,HH,16,1136.536
8492,karuk-2012-03-31-vs-2b_08.mat,uxi,132,V2,,72.47500000000002,72.47500000000002,IH0,16,400.581
8493,karuk-2012-03-31-vs-2b_09.mat,uxi,133,V1,V1 absent?,0.0,12.270999999999956,UH0,16,1062.412
8494,karuk-2012-03-31-vs-2b_09.mat,uxi,133,C,V1 absent?,107.10600000000001,107.10600000000001,HH,16,960.275
8495,karuk-2012-03-31-vs-2b_09.mat,uxi,133,V2,V1 absent?,91.90300000000002,91.90300000000002,IH0,16,457.202
8496,karuk-2012-03-31-vs-2b_10.mat,uxi,134,V1,V1 absent,0.0,32.728000000000065,UH0,16,873.552
8497,karuk-2012-03-31-vs-2b_10.mat,uxi,134,C,V1 absent,67.96499999999997,67.96499999999997,HH,16,665.6410000000002
8498,karuk-2012-03-31-vs-2b_10.mat,uxi,134,V2,V1 absent,61.201999999999934,61.201999999999934,IH0,16,280.176
8499,karuk-2012-10-20-vs-4_A_21.mat,upi,135,V1,,28.964000000000173,28.964000000000173,UH0,16,201.496
8500,karuk-2012-10-20-vs-4_A_21.mat,upi,135,C,,107.92899999999986,107.92899999999986,P,16,1215.343
8501,karuk-2012-10-20-vs-4_A_21.mat,upi,135,V2,,162.06700000000023,162.06700000000023,IH0,16,395.002
8502,karuk-2012-10-20-vs-4_A_33.mat,iku,136,V1,,58.981,58.981,IH0,16,340.411
8503,karuk-2012-10-20-vs-4_A_33.mat,iku,136,C,,111.96799999999985,111.96799999999985,K,16,792.059
8504,karuk-2012-10-20-vs-4_A_33.mat,iku,136,V2,,47.910000000000075,47.910000000000075,UH0,16,495.316
8505,karuk-2012-10-20-vs-4_A_36.mat,iku,137,V1,,46.83499999999992,46.83499999999992,IH0,16,312.512
8506,karuk-2012-10-20-vs-4_A_36.mat,iku,137,C,,92.986,92.986,K,16,696.71
8507,karuk-2012-10-20-vs-4_A_36.mat,iku,137,V2,,41.5010000000001,41.5010000000001,UH0,16,208.037
8508,karuk-2012-10-20-vs-4_A_39.mat,iku,138,V1,,40.636000000000074,40.636000000000074,IH0,16,220.69
8509,karuk-2012-10-20-vs-4_A_39.mat,iku,138,C,,84.98999999999995,84.98999999999995,K,16,669.66
8510,karuk-2012-10-20-vs-4_A_39.mat,iku,138,V2,,36.565000000000055,36.565000000000055,UH0,16,935.375
8511,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,V1,,92.92599999999992,92.92599999999992,UH0,16,353.21
8512,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,C,,275.5210000000002,275.5210000000002,F,16,1262.471
8513,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,V2,,48.79199999999968,48.79199999999968,IH0,16,366.149
8514,karuk-2012-10-20-vs-4_C_42.mat,iika,140,V1,,142.95500000000004,142.95500000000004,IY1,16,387.544
8515,karuk-2012-10-20-vs-4_C_42.mat,iika,140,C,,86.06399999999996,86.06399999999996,K,16,940.116
8516,karuk-2012-10-20-vs-4_C_42.mat,iika,140,V2,,63.950000000000045,63.950000000000045,AH0,16,535.4780000000002
8517,karuk-2012-10-20-vs-4_D_09.mat,iika,141,V1,,128.45000000000005,128.45000000000005,IY1,16,242.497
8518,karuk-2012-10-20-vs-4_D_09.mat,iika,141,C,,152.59399999999994,152.59399999999994,K,16,848.3710000000002
8519,karuk-2012-10-20-vs-4_D_09.mat,iika,141,V2,,116.70899999999996,116.70899999999996,AH0,16,630.125
8520,karuk-2012-10-20-vs-4_D_10.mat,iika,142,V1,,133.33100000000002,133.33100000000002,IY1,16,313.046
8521,karuk-2012-10-20-vs-4_D_10.mat,iika,142,C,,152.53499999999985,152.53499999999985,K,16,986.961
8522,karuk-2012-10-20-vs-4_D_10.mat,iika,142,V2,,95.69500000000004,95.69500000000004,AH0,16,564.005
8523,karuk-2012-10-20-vs-4_D_14.mat,ika,143,V1,,40.97,40.97,IH0,16,305.249
8524,karuk-2012-10-20-vs-4_D_14.mat,ika,143,C,,124.41799999999996,124.41799999999996,K,16,1002.541
8525,karuk-2012-10-20-vs-4_D_14.mat,ika,143,V2,,97.99800000000003,97.99800000000003,AH0,16,553.106
8526,karuk-2012-10-20-vs-4_D_21.mat,iku,144,V1,,56.70299999999998,56.70299999999998,IH0,16,302.686
8527,karuk-2012-10-20-vs-4_D_21.mat,iku,144,C,,94.65200000000004,94.65200000000004,K,16,1525.408
8528,karuk-2012-10-20-vs-4_D_21.mat,iku,144,V2,,83.23399999999992,83.23399999999992,UH0,16,452.83
8529,karuk-2012-10-20-vs-4_D_50.mat,iku,145,V1,,35.714999999999684,35.714999999999684,IH0,16,299.747
8530,karuk-2012-10-20-vs-4_D_50.mat,iku,145,C,,110.13799999999992,110.13799999999992,K,16,1077.851
8531,karuk-2012-10-20-vs-4_D_50.mat,iku,145,V2,,71.91900000000078,71.91900000000078,UH0,16,366.359
8532,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,V1,,52.82600000000014,52.82600000000014,UH0,16,459.91
8533,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,C,,233.857,233.857,HH,16,1003.784
8534,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,V2,,141.09799999999996,141.09799999999996,IH0,16,414.9980000000001
8535,karuk-2013-01-27-vs-1_C_07.mat,ika,147,V1,,186.7939999999999,186.7939999999999,IH0,16,422.014
8536,karuk-2013-01-27-vs-1_C_07.mat,ika,147,C,,227.3280000000002,227.3280000000002,K,16,489.571
8537,karuk-2013-01-27-vs-1_C_07.mat,ika,147,V2,,75.56900000000019,75.56900000000019,AH0,16,575.247
8538,karuk-2013-10-27-vs-2_25.mat,ufi,148,V1,,54.15699999999998,54.15699999999998,UH0,16,338.5490000000001
8539,karuk-2013-10-27-vs-2_25.mat,ufi,148,C,,161.278,161.278,F,16,461.885
8540,karuk-2013-10-27-vs-2_25.mat,ufi,148,V2,,116.375,116.375,IH0,16,331.976
8541,karuk-2013-10-27-vs-2_26.mat,ufi,149,V1,,144.5500000000001,144.5500000000001,UH0,16,371.082
8542,karuk-2013-10-27-vs-2_26.mat,ufi,149,C,,163.70899999999997,163.70899999999997,F,16,514.125
8543,karuk-2013-10-27-vs-2_26.mat,ufi,149,V2,,85.89200000000005,85.89200000000005,IH0,16,381.834
8544,karuk-2013-10-27-vs-2_28.mat,iika,150,V1,,152.22599999999994,152.22599999999994,IY1,16,366.898
8545,karuk-2013-10-27-vs-2_28.mat,iika,150,C,,134.543,134.543,K,16,472.17800000000005
8546,karuk-2013-10-27-vs-2_28.mat,iika,150,V2,,51.601000000000106,51.601000000000106,AH0,16,408.223
8547,karuk-2015-04-18-vs-4_07.mat,uxi,151,V1,V1 absent,0.0,3.871000000000095,UH0,16,526.5840000000002
8548,karuk-2015-04-18-vs-4_07.mat,uxi,151,C,V1 absent,131.39400000000023,131.39400000000023,HH,16,927.825
8549,karuk-2015-04-18-vs-4_07.mat,uxi,151,V2,V1 absent,57.72399999999924,57.72399999999924,IH0,16,250.159
8550,karuk-2015-04-18-vs-4_12.mat,upi,152,V1,,53.78099999999995,53.78099999999995,UH0,16,316.111
8551,karuk-2015-04-18-vs-4_12.mat,upi,152,C,,119.93000000000006,119.93000000000006,P,16,1393.125
8552,karuk-2015-04-18-vs-4_12.mat,upi,152,V2,,96.93000000000006,96.93000000000006,IH0,16,346.08
8553,karuk-2015-04-18-vs-4_13.mat,upi,153,V1,,38.619000000000035,38.619000000000035,UH0,16,196.825
8554,karuk-2015-04-18-vs-4_13.mat,upi,153,C,,144.747,144.747,P,16,1037.142
8555,karuk-2015-04-18-vs-4_13.mat,upi,153,V2,,92.62599999999998,92.62599999999998,IH0,16,394.921
8556,karuk-2015-04-18-vs-4_14.mat,uxi,154,V1,,79.01699999999983,79.01699999999983,UH0,16,284.737
8557,karuk-2015-04-18-vs-4_14.mat,uxi,154,C,,104.57500000000003,104.57500000000003,HH,16,958.247
8558,karuk-2015-04-18-vs-4_14.mat,uxi,154,V2,,90.53100000000019,90.53100000000019,IH0,16,459.611
8559,karuk-2015-04-18-vs-4_16.mat,uxi,155,V1,,67.49599999999987,67.49599999999987,UH0,16,369.278
8560,karuk-2015-04-18-vs-4_16.mat,uxi,155,C,,294.3980000000006,294.3980000000006,HH,16,839.694
8561,karuk-2015-04-18-vs-4_16.mat,uxi,155,V2,,106.13599999999953,106.13599999999953,IH0,16,384.756
8562,karuk-2015-04-18-vs-4_17.mat,uxi,156,V1,,68.46699999999987,68.46699999999987,UH0,16,296.03
8563,karuk-2015-04-18-vs-4_17.mat,uxi,156,C,,109.663,109.663,HH,16,1061.971
8564,karuk-2015-04-18-vs-4_17.mat,uxi,156,V2,,72.64700000000015,72.64700000000015,IH0,16,445.168
8565,karuk-2015-04-18-vs-4_23.mat,uxi,157,V1,V1 absent,0.0,67.32500000000027,UH0,16,1048.44
8566,karuk-2015-04-18-vs-4_23.mat,uxi,157,C,V1 absent,129.2249999999999,129.2249999999999,HH,16,1084.558
8567,karuk-2015-04-18-vs-4_23.mat,uxi,157,V2,V1 absent,102.73799999999984,102.73799999999984,IH0,16,421.578
8568,karuk-2015-04-18-vs-4_32.mat,upi,158,V1,,134.19900000000007,134.19900000000007,UH0,16,352.289
8569,karuk-2015-04-18-vs-4_32.mat,upi,158,C,,146.9179999999999,146.9179999999999,P,16,447.245
8570,karuk-2015-04-18-vs-4_32.mat,upi,158,V2,,92.85500000000002,92.85500000000002,IH0,16,371.84
8571,karuk-2015-04-18-vs-4_38.mat,ika,159,V1,,46.23099999999989,46.23099999999989,IH0,16,244.713
8572,karuk-2015-04-18-vs-4_38.mat,ika,159,C,,115.12600000000008,115.12600000000008,K,16,995.057
8573,karuk-2015-04-18-vs-4_38.mat,ika,159,V2,,102.20999999999992,102.20999999999992,AH0,16,692.393
8574,karuk-2015-04-18-vs-4_40.mat,uxi,160,V1,V1 absent,0.0,4.395999999999958,UH0,16,604.151
8575,karuk-2015-04-18-vs-4_40.mat,uxi,160,C,V1 absent,115.39100000000008,115.39100000000008,HH,16,1021.751
8576,karuk-2015-04-18-vs-4_40.mat,uxi,160,V2,V1 absent,88.10399999999981,88.10399999999981,IH0,16,515.503
8577,karuk-2015-04-18-vs-4_41.mat,uxi,161,V1,V1 absent,0.0,34.37299999999999,UH0,16,641.552
8578,karuk-2015-04-18-vs-4_41.mat,uxi,161,C,V1 absent,96.69400000000002,96.69400000000002,HH,16,989.602
8579,karuk-2015-04-18-vs-4_41.mat,uxi,161,V2,V1 absent,71.49199999999995,71.49199999999995,IH0,16,368.935
8580,karuk-2015-04-18-vs-4_59.mat,iika,162,V1,,145.03599999999994,145.03599999999994,IY1,16,367.361
8581,karuk-2015-04-18-vs-4_59.mat,iika,162,C,,123.29200000000013,123.29200000000013,K,16,815.795
8582,karuk-2015-04-18-vs-4_59.mat,iika,162,V2,,62.005,62.005,AH0,16,269.869
8583,karuk-2015-04-18-vs-4_60.mat,iika,163,V1,,139.91199999999998,139.91199999999998,IY1,16,327.282
8584,karuk-2015-04-18-vs-4_60.mat,iika,163,C,,88.29599999999995,88.29599999999995,K,16,666.505
8585,karuk-2015-04-18-vs-4_60.mat,iika,163,V2,,63.08799999999997,63.08799999999997,AH0,16,342.95
8586,karuk-2015-04-18-vs-4_61.mat,iika,164,V1,,195.88799999999992,195.88799999999992,IY1,16,354.081
8587,karuk-2015-04-18-vs-4_61.mat,iika,164,C,,74.33000000000015,74.33000000000015,K,16,812.31
8588,karuk-2015-04-18-vs-4_61.mat,iika,164,V2,,114.4630000000002,114.4630000000002,AH0,16,244.037
8589,karuk-2015-04-21-vs-5_03.mat,uufi,165,V1,,180.4829999999997,180.4829999999997,UW1,16,438.585
8590,karuk-2015-04-21-vs-5_03.mat,uufi,165,C,,152.36000000000013,152.36000000000013,F,16,943.403
8591,karuk-2015-04-21-vs-5_03.mat,uufi,165,V2,,133.02700000000004,133.02700000000004,IH0,16,293.587
8592,karuk-2015-04-21-vs-5_04.mat,uufi,166,V1,,235.09000000000012,235.09000000000012,UW1,16,356.081
8593,karuk-2015-04-21-vs-5_04.mat,uufi,166,C,,144.19999999999982,144.19999999999982,F,16,697.816
8594,karuk-2015-04-21-vs-5_04.mat,uufi,166,V2,,85.54399999999987,85.54399999999987,IH0,16,332.9369999999999
8595,karuk-2015-04-21-vs-5_06.mat,ufi,168,V1,,216.2440000000006,216.2440000000006,UW1,16,350.462
8596,karuk-2015-04-21-vs-5_06.mat,ufi,168,C,,138.2249999999999,138.2249999999999,F,16,1224.306
8597,karuk-2015-04-21-vs-5_06.mat,ufi,168,V2,,58.71500000000015,58.71500000000015,IH0,16,369.878
8598,karuk-2015-04-21-vs-5_06.mat,ufi,168,V1,,80.0,80.0,UH0,16,295.018
8599,karuk-2015-04-21-vs-5_06.mat,ufi,168,C,,30.0,30.0,F,16,310.703
8600,karuk-2015-04-21-vs-5_06.mat,ufi,168,V2,,40.0,40.0,IH0,16,413.779
8601,karuk-2015-04-21-vs-5_07.mat,uufi,170,V1,,106.096,106.096,UW1,16,496.648
8602,karuk-2015-04-21-vs-5_07.mat,uufi,170,C,,140.07200000000014,140.07200000000014,P,16,406.616
8603,karuk-2015-04-21-vs-5_07.mat,uufi,170,V2,,173.06299999999962,173.06299999999962,IY1,16,287.702
8604,karuk-2015-04-21-vs-5_07.mat,uufi,170,V1,,229.0869999999996,229.0869999999996,UW1,16,306.43
8605,karuk-2015-04-21-vs-5_07.mat,uufi,170,C,,124.84300000000076,124.84300000000076,F,16,641.247
8606,karuk-2015-04-21-vs-5_07.mat,uufi,170,V2,,130.02400000000034,130.02400000000034,IH0,16,474.444
8607,karuk-2015-04-21-vs-5_12.mat,uufi,171,V1,,179.27700000000004,179.27700000000004,UW1,16,391.141
8608,karuk-2015-04-21-vs-5_12.mat,uufi,171,C,,127.80099999999969,127.80099999999969,F,16,489.783
8609,karuk-2015-04-21-vs-5_12.mat,uufi,171,V2,,84.99900000000025,84.99900000000025,IH0,16,365.523
8610,karuk-2015-04-21-vs-5_14.mat,upii,172,V1,,71.87599999999975,71.87599999999975,UH0,16,202.07
8611,karuk-2015-04-21-vs-5_14.mat,upii,172,C,,136.58700000000002,136.58700000000002,P,16,1135.596
8612,karuk-2015-04-21-vs-5_14.mat,upii,172,V2,,134.65700000000015,134.65700000000015,IY1,16,353.42800000000005
8613,karuk-2015-04-21-vs-5_16.mat,uufi,173,V1,,196.76800000000003,196.76800000000003,UW1,16,331.185
8614,karuk-2015-04-21-vs-5_16.mat,uufi,173,C,,158.59900000000016,158.59900000000016,F,16,1375.849
8615,karuk-2015-04-21-vs-5_16.mat,uufi,173,V2,,56.6849999999995,56.6849999999995,IH0,16,370.494
8616,karuk-2015-04-21-vs-5_17.mat,upii,174,V1,,32.558000000000106,32.558000000000106,UH0,16,1357.554
8617,karuk-2015-04-21-vs-5_17.mat,upii,174,C,,137.37799999999993,137.37799999999993,P,16,1569.031
8618,karuk-2015-04-21-vs-5_17.mat,upii,174,V2,,138.04199999999992,138.04199999999992,IY1,16,327.591
8619,karuk-2015-04-21-vs-5_19.mat,uufi,175,V1,,233.79700000000025,233.79700000000025,UW1,16,335.033
8620,karuk-2015-04-21-vs-5_19.mat,uufi,175,C,,173.60600000000022,173.60600000000022,F,16,842.258
8621,karuk-2015-04-21-vs-5_19.mat,uufi,175,V2,,42.11899999999969,42.11899999999969,IH0,16,190.779
8622,karuk-2015-04-21-vs-5_20.mat,uufi,177,V1,,70.0,70.0,UH0,16,339.9480000000001
8623,karuk-2015-04-21-vs-5_20.mat,uufi,177,C,,80.0,80.0,P,16,556.5319999999998
8624,karuk-2015-04-21-vs-5_20.mat,uufi,177,V2,,160.0,160.0,IY1,16,356.751
8625,karuk-2015-04-21-vs-5_20.mat,uufi,177,V1,,215.68700000000354,215.68700000000354,UW1,16,376.168
8626,karuk-2015-04-21-vs-5_20.mat,uufi,177,C,,209.54999999999927,209.54999999999927,F,16,1519.013
8627,karuk-2015-04-21-vs-5_20.mat,uufi,177,V2,,39.876999999998596,39.876999999998596,IH0,16,210.323
8628,karuk-2015-04-21-vs-5_21a.mat,uufi,178,V1,,215.29300000000006,215.29300000000006,UW1,16,291.012
8629,karuk-2015-04-21-vs-5_21a.mat,uufi,178,C,,153.2579999999998,153.2579999999998,F,16,1341.799
8630,karuk-2015-04-21-vs-5_21a.mat,uufi,178,V2,,80.57600000000049,80.57600000000049,IH0,16,255.194
8631,karuk-2015-04-21-vs-5_21b.mat,upii,179,V1,V1 absent,0.0,28.721999999999298,UH0,16,843.23
8632,karuk-2015-04-21-vs-5_21b.mat,upii,179,C,V1 absent,29.284000000000106,29.284000000000106,P,16,206.657
8633,karuk-2015-04-21-vs-5_21b.mat,upii,179,V2,V1 absent,197.76700000000028,197.76700000000028,IY1,16,313.185
8634,karuk-2015-04-21-vs-5_21c.mat,upii,180,V1,,5.807999999999992,5.807999999999992,UH0,16,1218.062
8635,karuk-2015-04-21-vs-5_21c.mat,upii,180,C,,9.454999999999927,9.454999999999927,P,16,271.053
8636,karuk-2015-04-21-vs-5_21c.mat,upii,180,V2,,156.47299999999996,156.47299999999996,IY1,16,297.2390000000001
8637,karuk-2015-04-21-vs-5_24.mat,uufi,181,V1,something off,274.443,274.443,UW1,16,413.07
8638,karuk-2015-04-21-vs-5_24.mat,uufi,181,C,something off,120.38,120.38,F,16,498.694
8639,karuk-2015-04-21-vs-5_24.mat,uufi,181,V2,something off,71.54100000000005,71.54100000000005,IH0,16,258.904
8640,VS-24_01.mat,upi,1,V1,,31.016000000000076,31.016000000000076,UH0,17,254.727
8641,VS-24_01.mat,upi,1,C,,133.08400000000006,133.08400000000006,P,17,1101.678
8642,VS-24_01.mat,upi,1,V2,,55.94999999999982,55.94999999999982,IH0,17,316.006
8643,VS-24_02.mat,upi,2,V1,,41.61400000000003,41.61400000000003,UH0,17,301.99
8644,VS-24_02.mat,upi,2,C,,192.49699999999984,192.49699999999984,P,17,1148.867
8645,VS-24_02.mat,upi,2,V2,,44.892000000000046,44.892000000000046,IH0,17,324.448
8646,VS-24_03.mat,upi,3,V1,,34.887,34.887,UH0,17,196.213
8647,VS-24_03.mat,upi,3,C,,104.56699999999996,104.56699999999996,P,17,1270.024
8648,VS-24_03.mat,upi,3,V2,,59.63100000000003,59.63100000000003,IH0,17,378.482
8649,VS-24_05.mat,upi,4,V1,V1 voiceless,29.80599999999993,29.80599999999993,UH0,17,1259.057
8650,VS-24_05.mat,upi,4,C,V1 voiceless,148.68600000000004,148.68600000000004,P,17,1000.108
8651,VS-24_05.mat,upi,4,V2,V1 voiceless,54.43099999999981,54.43099999999981,IH0,17,273.567
8652,VS-24_07.mat,iika,5,V1,,199.96900000000005,199.96900000000005,IY1,17,329.8040000000001
8653,VS-24_07.mat,iika,5,C,,117.48000000000047,117.48000000000047,K,17,691.373
8654,VS-24_07.mat,iika,5,V2,,68.90900000000056,68.90900000000056,AH0,17,420.86800000000005
8655,VS-33_13.mat,iika,6,V1,,212.366,212.366,IY1,17,296.02
8656,VS-33_13.mat,iika,6,C,,150.32300000000004,150.32300000000004,K,17,510.009
8657,VS-33_13.mat,iika,6,V2,,76.79600000000005,76.79600000000005,AH0,17,327.8769999999999
8658,VS-34a_02.mat,iika,7,V1,,210.907,210.907,IY1,17,357.272
8659,VS-34a_02.mat,iika,7,C,,110.399,110.399,K,17,967.85
8660,VS-34a_02.mat,iika,7,V2,,83.88999999999999,83.88999999999999,AH0,17,415.731
8661,VS-34b_07.mat,uxi,8,V1,V1 absent,0.0,16.552999999999887,UH0,17,615.039
8662,VS-34b_07.mat,uxi,8,C,V1 absent,188.567,188.567,HH,17,773.421
8663,VS-34b_07.mat,uxi,8,V2,V1 absent,120.36300000000028,120.36300000000028,IH0,17,475.441
8664,VS-35a_42.mat,iika,9,V1,,334.256,334.256,IY1,17,396.88
8665,VS-35a_42.mat,iika,9,C,,194.5010000000001,194.5010000000001,K,17,879.127
8666,VS-35a_42.mat,iika,9,V2,,151.70399999999995,151.70399999999995,AH0,17,707.061
8667,VS-35a_48.mat,ikuu,10,V1,,120.211,120.211,IH0,17,315.641
8668,VS-35a_48.mat,ikuu,10,C,,143.7550000000001,143.7550000000001,K,17,836.1
8669,VS-35a_48.mat,ikuu,10,V2,,171.51899999999978,171.51899999999978,UW1,17,343.265
8670,VS-35b_14.mat,uxi,11,V1,,60.54299999999967,60.54299999999967,UH0,17,363.687
8671,VS-35b_14.mat,uxi,11,C,,86.88599999999997,86.88599999999997,HH,17,398.945
8672,VS-35b_14.mat,uxi,11,V2,,102.029,102.029,IH0,17,395.753
8673,VS-35b_15.mat,uxi,12,V1,V1 absent,0.0,20.01700000000028,UH0,17,746.648
8674,VS-35b_15.mat,uxi,12,C,V1 absent,171.856,171.856,HH,17,972.267
8675,VS-35b_15.mat,uxi,12,V2,V1 absent,73.51599999999985,73.51599999999985,IH0,17,398.152
