Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	
karuk-2015-04-21-vs-5_06.mat	"AH0"	5130.000	5160.000	191.251	198.142	195.459	193.269	191.812	190.418	189.598	188.792	188.327	188.042	187.839	375.765	375.429	374.828	375.139	376.502	377.613	377.079	375.913	375.080	374.718	375.347	957.878	978.706	965.511	961.024	960.623	960.053	957.461	953.746	949.481	945.942	943.995	2294.764	2325.059	2314.097	2294.626	2285.748	2290.732	2298.847	2298.789	2287.630	2275.817	2274.160	
karuk-2015-04-21-vs-5_06.mat	"UW1"	5160.000	5340.000	178.502	188.366	191.199	191.053	186.501	180.180	175.379	173.820	171.360	166.995	160.450	397.254	375.635	376.356	380.169	377.451	411.482	439.280	434.891	448.293	426.043	307.271	859.473	928.301	915.419	925.730	908.731	888.672	846.800	842.325	799.937	730.465	804.430	2449.409	2314.157	2365.080	2281.598	2299.876	2470.612	2593.537	2595.211	2565.802	2507.507	2491.010	
karuk-2015-04-21-vs-5_06.mat	"M"	5340.000	5390.000	153.169	155.588	155.478	155.430	155.001	154.388	154.429	153.381	151.725	149.572	147.115	268.711	279.029	273.472	281.232	285.832	280.995	261.335	252.663	257.790	260.147	254.620	963.657	843.542	863.166	858.878	907.215	927.303	900.736	911.274	937.119	1042.245	1400.992	2499.170	2483.553	2484.487	2523.246	2512.445	2522.055	2444.896	2377.641	2491.771	2506.691	2617.761	
karuk-2015-04-21-vs-5_06.mat	"P"	5390.000	5700.000	177.099	139.220	151.630	151.630	151.630	151.630	178.953	187.926	192.860	192.269	191.194	589.123	441.046	366.510	736.530	588.054	498.608	526.766	515.500	604.476	604.772	992.700	1649.843	1702.766	1732.601	1756.883	1752.040	1488.792	1366.854	1516.994	1696.198	1773.014	1715.919	2557.567	2844.024	2987.941	3305.547	2766.504	2733.147	2438.715	1978.987	2034.825	2138.478	2324.104	
karuk-2015-04-21-vs-5_06.mat	"UH0"	5700.000	5780.000	191.368	185.373	189.167	200.689	198.059	194.348	189.544	187.504	187.334	189.265	192.439	557.524	1085.692	1224.613	730.690	745.336	288.241	311.103	287.190	292.508	301.978	309.931	1694.914	1652.784	2071.008	1822.430	1911.459	1316.246	1450.497	1500.464	1618.976	1741.282	1897.957	2595.909	2675.792	2989.015	2879.086	2766.305	2681.718	2544.026	2474.030	2488.703	2434.825	2051.719	
karuk-2015-04-21-vs-5_06.mat	"F"	5780.000	5810.000	192.798	193.906	194.264	194.276	194.465	194.374	194.167	193.592	192.113	189.019	188.256	295.506	306.753	301.234	295.928	293.861	292.539	274.490	236.595	279.216	330.923	334.976	1950.128	1974.415	1976.094	1970.776	1951.288	1926.331	1915.994	1939.753	2020.184	1988.914	1855.801	2655.274	2206.931	2794.822	2839.615	2757.779	2664.734	2610.385	2586.809	2615.876	2723.440	2811.666	
karuk-2015-04-21-vs-5_06.mat	"IH0"	5810.000	5850.000	265.783	190.653	243.562	278.554	286.419	286.937	282.792	277.146	275.687	274.856	271.683	379.748	298.920	306.185	331.559	341.196	378.386	436.343	462.986	430.235	388.403	423.355	2012.646	1832.189	1884.430	1980.241	2047.106	2068.277	2108.909	2079.591	1974.265	2028.670	2128.842	2875.023	2850.110	2855.329	2860.883	2873.621	2855.871	2835.228	2885.838	2921.227	2911.048	2901.280	
karuk-2015-04-21-vs-5_06.mat	"CH"	5850.000	6060.000	382.491	382.491	256.470	254.491	254.491	254.491	492.009	496.053	451.485	409.035	409.035	1259.967	407.808	801.449	1325.644	1084.209	1251.351	1352.976	1152.771	1987.030	1718.269	1577.733	2122.107	1832.097	2092.641	2331.688	1862.059	1924.672	1981.006	2041.467	2256.557	2244.960	2659.279	3183.152	2832.660	3039.166	3191.953	3032.128	3161.994	3025.410	2819.279	3298.154	3397.638	4035.826	
karuk-2015-04-21-vs-5_06.mat	"K"	6060.000	6130.000	364.289	364.289	364.289	364.289	406.817	408.083	384.758	366.300	366.300	366.300	179.404	1101.857	1952.748	1166.749	1391.785	1497.062	1596.730	1118.658	844.767	683.322	381.665	412.304	2111.479	2535.049	2038.120	2032.530	2188.018	2359.984	2079.307	1933.825	1938.464	2006.088	1961.932	2921.969	3842.912	3093.431	3335.246	3335.921	3080.554	2515.278	2396.543	2581.579	2672.739	2283.545	
karuk-2015-04-21-vs-5_06.mat	"AA1"	6130.000	6330.000	159.977	168.468	157.409	150.026	150.821	150.821	150.821	150.821	150.821	150.821	172.338	603.491	464.910	535.336	568.217	742.080	808.289	814.924	594.043	658.358	412.051	454.237	1340.968	1751.903	1481.411	1366.987	1338.836	1268.165	1241.011	1117.029	1192.393	1153.625	1482.662	2581.175	2269.041	2225.130	2265.514	2236.509	3141.555	2870.553	2742.818	3048.971	2312.876	2828.348	
karuk-2015-04-21-vs-5_06.mat	"M"	6330.000	6420.000	176.580	176.164	176.353	173.697	169.007	165.982	166.655	169.592	177.136	191.094	204.979	684.459	955.264	949.222	916.692	147.886	164.653	172.959	195.990	430.571	1363.550	1479.384	1882.672	2304.841	2360.243	2067.703	1350.282	1295.621	1282.653	1369.423	1659.157	2486.111	2606.711	3040.903	3531.960	3417.282	3057.981	2388.306	2480.040	2612.636	2657.151	2861.719	3708.294	3606.372	
karuk-2015-04-21-vs-5_06.mat	"uufi"	2663.721	3076.905	220.757	236.164	220.815	217.362	214.376	221.080	218.559	237.974	231.725	226.724	189.594	577.620	343.684	333.696	331.180	362.865	333.695	771.883	1079.139	1247.006	613.328	357.871	1293.594	849.235	762.283	854.282	928.133	915.152	1574.492	1648.590	1951.258	1641.124	1799.246	2670.857	2481.681	2551.564	2611.721	2624.376	2664.230	2932.184	2759.540	2988.343	2649.844	2438.594	
karuk-2015-04-21-vs-5_06.mat	"ufi"	5700.000	5850.000	211.152	186.934	199.179	193.256	187.605	189.304	193.730	193.343	216.948	283.750	275.184	458.618	1183.948	739.745	291.894	291.990	301.443	303.936	279.549	317.856	384.317	425.506	1831.097	1874.527	1857.398	1361.387	1519.873	1752.364	1945.256	1958.198	1891.371	2068.279	2053.746	2686.210	2828.474	2831.376	2651.318	2474.426	2380.198	2428.760	2645.469	2828.034	2856.911	2906.824	
karuk-2015-04-21-vs-5_06.mat	"UW1"	2663.721	2879.965	221.728	246.812	224.403	220.883	220.601	218.308	215.150	213.945	215.643	221.844	219.778	340.138	321.589	367.275	340.793	321.475	328.069	341.344	364.518	358.143	312.022	345.300	868.888	871.120	823.698	749.498	780.387	861.021	857.314	931.063	928.456	917.147	963.677	2581.773	2488.659	2472.615	2517.534	2625.029	2606.846	2584.182	2642.778	2626.422	2631.340	2623.125	
karuk-2015-04-21-vs-5_06.mat	"F"	2879.965	3018.190	230.009	210.277	222.114	237.999	239.156	241.081	225.725	236.072	236.072	236.072	228.332	1045.898	815.857	974.685	1023.163	1057.691	1054.257	1397.849	1246.352	1285.621	706.937	938.436	1757.749	1684.997	1790.204	1863.175	1387.366	1660.269	1976.780	1900.623	2093.021	1552.365	1675.547	2926.527	3130.902	3010.281	3221.987	2436.058	2601.481	3131.786	2905.279	3120.476	2586.444	3157.951	
karuk-2015-04-21-vs-5_06.mat	"IH0"	3018.190	3076.905	200.839	230.326	231.666	217.678	206.676	202.600	197.059	190.667	184.566	177.160	169.770	341.449	274.161	300.308	342.337	356.845	355.162	360.099	370.150	371.996	359.531	334.775	1751.836	1507.803	1701.313	1749.007	1778.187	1798.591	1805.420	1818.051	1816.797	1796.330	1785.922	2392.020	2236.198	2287.360	2331.428	2347.567	2386.151	2432.059	2452.689	2491.994	2476.956	2483.684	
karuk-2015-04-21-vs-5_06.mat	"UH0"	5700.000	5780.000	191.368	185.373	189.167	200.689	198.059	194.348	189.544	187.504	187.334	189.265	192.439	557.524	1085.692	1224.613	730.690	745.336	288.241	311.103	287.190	292.508	301.978	309.931	1694.914	1652.784	2071.008	1822.430	1911.459	1316.246	1450.497	1500.464	1618.976	1741.282	1897.957	2595.909	2675.792	2989.015	2879.086	2766.305	2681.718	2544.026	2474.030	2488.703	2434.825	2051.719	
karuk-2015-04-21-vs-5_06.mat	"F"	5780.000	5810.000	192.798	193.906	194.264	194.276	194.465	194.374	194.167	193.592	192.113	189.019	188.256	295.506	306.753	301.234	295.928	293.861	292.539	274.490	236.595	279.216	330.923	334.976	1950.128	1974.415	1976.094	1970.776	1951.288	1926.331	1915.994	1939.753	2020.184	1988.914	1855.801	2655.274	2206.931	2794.822	2839.615	2757.779	2664.734	2610.385	2586.809	2615.876	2723.440	2811.666	
karuk-2015-04-21-vs-5_06.mat	"IH0"	5810.000	5850.000	265.783	190.653	243.562	278.554	286.419	286.937	282.792	277.146	275.687	274.856	271.683	379.748	298.920	306.185	331.559	341.196	378.386	436.343	462.986	430.235	388.403	423.355	2012.646	1832.189	1884.430	1980.241	2047.106	2068.277	2108.909	2079.591	1974.265	2028.670	2128.842	2875.023	2850.110	2855.329	2860.883	2873.621	2855.871	2835.228	2885.838	2921.227	2911.048	2901.280	
karuk-2015-04-21-vs-5_07.mat	"xas"	0.000	100.000	0	0	0	0	0	0	0	0	0	0	0	1453.168	1453.168	1453.168	1517.600	1556.021	1556.359	1448.654	1438.165	1371.280	1403.460	1385.342	2372.942	2372.942	2372.942	2540.022	2558.881	2522.948	2319.387	2432.125	2457.491	2149.072	2025.486	3342.295	3342.295	3342.295	3822.056	3344.992	3273.477	3243.270	3299.646	3277.064	3356.812	3243.435	
karuk-2015-04-21-vs-5_07.mat	"vura"	100.000	230.000	199.440	199.440	199.440	199.440	234.776	233.117	212.089	188.046	183.067	184.719	186.681	802.074	1468.936	1464.437	1391.084	958.996	342.928	455.850	468.350	473.713	474.254	494.424	1563.301	2509.353	2391.486	2202.856	1985.119	1258.737	1232.291	1084.290	1016.234	971.412	958.960	2832.708	3785.637	3612.290	3478.189	3153.926	2476.589	2504.468	2282.308	2291.746	2304.286	2408.476	
karuk-2015-04-21-vs-5_07.mat	"uum"	230.000	470.000	164.022	188.524	186.929	180.278	172.118	162.624	154.019	149.812	149.483	148.738	147.525	388.361	499.321	503.794	505.003	455.547	392.813	321.067	294.372	295.572	301.902	313.324	946.215	955.648	1027.569	1012.576	989.246	921.266	861.338	839.902	894.801	1035.132	922.436	2595.319	2480.938	2527.477	2702.884	2806.665	2755.995	2680.666	2600.961	2555.890	2403.243	2443.034	
karuk-2015-04-21-vs-5_07.mat	"vaa"	470.000	740.000	128.485	150.837	151.551	149.132	148.919	150.433	87.765	90.001	90.705	112.256	148.148	698.090	335.841	412.108	560.937	581.986	643.173	596.686	672.610	795.765	1199.668	1180.688	1338.648	825.764	925.082	1138.626	1141.420	1204.871	1208.100	1235.950	1393.287	2237.143	2101.605	2701.535	2330.644	2510.830	3005.240	2509.829	2792.116	2862.636	2281.662	2514.069	3191.050	3046.845	
karuk-2015-04-21-vs-5_07.mat	"kaan"	1220.000	1640.000	137.676	137.676	137.676	227.867	146.838	47.840	52.157	171.714	170.899	172.344	168.477	671.327	858.739	949.010	772.106	674.731	758.633	736.891	515.612	347.284	293.428	787.715	1575.917	1988.983	1905.458	1782.757	1464.319	1414.502	1426.812	1349.336	1194.069	1369.050	1856.409	2803.496	3105.551	2786.583	2788.982	2644.990	3043.273	2873.819	2660.960	2576.893	2763.595	2758.928	
karuk-2015-04-21-vs-5_07.mat	"xas"	1730.000	1940.000	178.478	178.478	178.478	239.853	186.722	177.031	170.417	167.410	162.030	162.030	162.030	974.737	1124.256	1227.899	612.854	512.502	524.276	373.853	1022.400	1374.518	1477.613	1493.490	1923.618	1815.308	1887.333	1552.479	1362.275	1364.870	1393.379	2148.924	2456.604	2678.027	2582.977	2943.576	2708.424	2791.795	2998.357	2652.547	2596.246	2741.971	2992.940	3154.624	3165.791	3651.848	
karuk-2015-04-21-vs-5_07.mat	"uupiipha"	3621.902	4513.538	133.917	144.963	83.582	215.458	131.987	93.380	197.324	169.054	98.044	182.282	182.282	646.818	355.910	843.579	932.786	319.095	293.169	782.615	408.644	474.563	1024.542	1022.774	1696.613	1133.448	1911.282	2012.572	1818.164	1791.532	1860.380	1260.797	1439.782	1660.854	2057.091	2725.928	2665.973	3208.548	3190.261	2203.433	2243.447	2797.587	2390.053	2619.006	2816.448	3112.576	
karuk-2015-04-21-vs-5_07.mat	"vura"	5081.556	5498.102	236.451	315.611	276.041	278.025	286.016	274.559	258.383	229.043	169.775	80.105	80.105	343.390	1015.663	314.287	322.093	319.098	282.001	258.358	233.752	210.171	224.602	249.099	1264.120	2234.061	1003.725	1035.538	961.855	910.744	885.475	820.827	1461.359	1639.520	1693.222	2603.284	3249.017	2513.860	2247.671	2187.383	2452.854	2475.866	2556.396	2753.190	2802.931	2790.584	
karuk-2015-04-21-vs-5_07.mat	"uum"	5599.083	5819.979	285.582	285.582	285.582	285.582	296.046	280.831	279.987	279.987	279.987	279.987	279.987	533.690	858.575	899.766	607.758	322.464	288.506	333.059	347.910	317.861	1081.931	254.398	1846.104	2058.886	2070.186	1550.497	1884.831	1823.900	1754.568	1810.250	1733.075	2072.335	1693.798	2699.739	2956.956	3095.541	2456.982	2493.601	2419.291	2717.394	2555.453	2537.035	3293.768	2500.673	
karuk-2015-04-21-vs-5_07.mat	"keech"	5946.205	6337.506	0	0	0	0	0	0	0	0	0	0	0	1147.585	1508.909	1207.555	1193.887	971.489	1008.489	903.583	1181.550	768.845	1337.957	1375.659	2077.241	2384.116	2113.177	2219.326	2041.128	1915.911	1844.401	1922.043	1969.471	2256.508	2065.427	3206.558	3545.376	3339.437	3442.394	2939.352	3007.006	2934.506	3045.084	3006.768	3466.463	3314.399	
karuk-2015-04-21-vs-5_07.mat	"papuufich"	6420.000	7310.000	219.014	219.014	219.014	254.013	243.590	171.587	156.325	225.835	228.193	201.821	201.821	698.509	1005.308	1205.937	621.728	325.039	270.593	397.815	516.609	425.225	737.853	1475.088	1802.125	2025.991	2224.781	1468.289	942.790	1097.562	1729.654	1973.274	1876.760	2140.607	2540.415	2865.948	3151.878	3429.632	2818.521	2554.873	2451.855	2658.052	2490.000	2445.777	3148.411	3517.104	
karuk-2015-04-21-vs-5_07.mat	"uum"	7600.000	7810.000	213.243	227.461	202.161	204.978	210.455	215.046	218.718	221.926	217.281	208.272	205.707	482.239	341.410	381.825	377.591	358.864	359.799	358.983	327.751	356.791	908.044	1045.201	1018.146	889.519	826.267	790.520	796.782	779.940	782.744	868.649	893.912	1692.331	1837.123	2622.543	2449.676	2520.307	2529.150	2590.973	2580.932	2843.643	2675.012	2401.763	2717.310	2886.247	
karuk-2015-04-21-vs-5_07.mat	"vura"	7810.000	8210.000	197.774	216.096	219.518	212.241	182.799	170.108	181.081	181.081	181.081	225.378	199.248	586.248	907.024	490.156	365.194	372.587	337.425	360.753	979.340	928.012	686.048	402.522	1777.171	1982.441	1757.991	1584.416	1815.445	1840.481	1920.691	2063.895	1801.374	1659.418	1332.463	2619.260	2928.687	2428.971	2332.422	2365.197	2480.201	2723.419	3017.416	2768.589	2691.294	2428.637	
karuk-2015-04-21-vs-5_07.mat	"uum"	8210.000	8440.000	174.332	194.524	193.159	189.774	184.413	176.710	167.872	164.575	159.576	157.014	155.562	326.882	443.595	450.346	443.338	315.185	294.194	285.354	278.197	251.757	257.362	249.395	997.629	1194.387	1123.577	980.783	888.978	786.548	726.779	718.028	747.025	1282.544	1532.732	2530.785	2493.334	2517.308	2540.519	2598.564	2482.296	2478.253	2539.917	2468.234	2698.570	2510.242	
karuk-2015-04-21-vs-5_07.mat	"maath"	8600.000	9730.000	162.803	210.567	208.202	152.841	120.023	170.116	139.417	131.131	218.107	218.107	218.107	598.313	492.251	328.001	298.787	284.262	326.063	790.094	635.827	789.448	1071.646	962.448	1254.326	1372.613	805.309	1039.144	844.550	979.365	1133.237	1160.362	1545.690	1820.646	1830.362	2654.350	2708.531	2350.460	2249.810	2535.377	2725.695	2958.230	2952.520	2701.402	2597.916	2754.806	
karuk-2015-04-21-vs-5_07.mat	"HH"	0.000	30.000	0	0	0	0	0	0	0	0	0	0	0	1517.600	1517.600	1517.600	1517.600	1517.600	1517.600	1517.600	1517.600	1517.600	1504.185	1526.886	2540.022	2540.022	2540.022	2540.022	2540.022	2540.022	2540.022	2540.022	2540.022	2563.585	2536.482	3822.056	3822.056	3822.056	3822.056	3822.056	3822.056	3822.056	3822.056	3822.056	3918.009	3787.770	
karuk-2015-04-21-vs-5_07.mat	"AH0"	30.000	60.000	0	0	0	0	0	0	0	0	0	0	0	1519.505	1536.458	1546.895	1572.312	1590.238	1587.012	1549.155	1488.036	1460.041	1447.588	1430.505	2460.005	1718.207	2738.784	3045.720	2804.184	2582.467	2414.789	2322.924	2300.849	2317.766	2340.986	3288.966	3068.143	3658.993	3232.557	3284.949	3292.252	3266.133	3241.655	3236.776	3238.005	3254.213	
karuk-2015-04-21-vs-5_07.mat	"SH"	60.000	100.000	0	0	0	0	0	0	0	0	0	0	0	1394.831	1417.877	1434.470	1472.994	1316.562	1354.447	1458.077	1347.504	1405.259	1286.419	1474.295	2273.505	2369.323	2450.134	2505.303	2414.896	2469.779	2536.776	2120.372	1452.227	1877.086	2501.287	3302.724	3289.066	3305.110	3307.450	3145.642	3353.938	3768.047	3347.188	2593.847	3059.477	3796.919	
karuk-2015-04-21-vs-5_07.mat	"V"	100.000	130.000	0	0	0	0	0	0	0	0	0	0	0	1464.071	1484.642	1482.409	1473.966	1453.036	1420.603	1447.574	1490.623	1489.631	1467.094	1434.847	2422.539	2508.826	2531.147	2524.500	2494.703	2459.784	2436.431	2409.565	2351.962	2292.846	2237.856	3675.508	3798.187	3812.912	3810.780	3760.609	3683.896	3645.446	3618.669	3574.826	3544.827	3515.178	
karuk-2015-04-21-vs-5_07.mat	"UH0"	130.000	160.000	236.281	236.281	236.281	236.281	236.281	236.281	236.281	232.373	238.952	238.339	235.149	914.929	1398.938	1365.979	1340.710	1328.019	1323.598	1081.984	271.636	296.329	313.640	337.507	1852.920	2185.179	2166.032	2186.080	2219.729	2248.815	2188.557	1436.854	1350.285	1252.938	1234.690	3058.632	3463.332	3443.610	3461.322	3456.065	3451.700	3268.698	2601.205	2532.534	2414.010	2441.105	
karuk-2015-04-21-vs-5_07.mat	"R"	160.000	190.000	204.981	228.894	219.892	214.623	214.012	212.508	206.593	196.856	189.155	184.717	182.405	446.796	368.712	402.049	428.370	449.812	471.532	489.532	482.836	465.447	459.072	462.770	1173.870	1241.907	1237.392	1222.757	1221.190	1244.017	1243.283	1132.105	1076.329	1066.108	1061.608	2415.672	2514.786	2504.629	2502.318	2525.153	2535.039	2470.737	2349.904	2267.411	2240.315	2254.890	
karuk-2015-04-21-vs-5_07.mat	"AH0"	190.000	230.000	184.736	181.586	183.433	183.631	183.692	184.085	185.161	185.666	186.289	186.777	187.222	480.653	470.337	474.946	475.284	471.904	470.171	475.266	480.432	485.236	495.597	505.593	984.580	1048.106	1018.955	1000.383	993.994	985.265	963.186	949.829	953.594	957.845	967.099	2334.280	2288.347	2293.259	2289.739	2292.992	2294.010	2303.173	2328.451	2373.330	2418.967	2451.559	
karuk-2015-04-21-vs-5_07.mat	"UW1"	230.000	420.000	168.162	188.389	188.311	184.033	178.282	171.554	164.008	156.748	151.257	149.688	149.343	409.512	499.695	498.778	512.655	496.450	450.931	403.363	345.202	299.690	293.305	295.513	937.736	952.081	997.221	1047.813	1000.075	985.990	937.373	868.251	853.230	834.258	899.801	2641.169	2479.289	2482.310	2654.307	2711.923	2799.625	2822.082	2698.064	2606.252	2587.471	2572.068	
karuk-2015-04-21-vs-5_07.mat	"M"	420.000	470.000	148.228	150.628	150.499	148.641	147.334	147.454	146.325	147.153	147.820	148.193	148.030	307.420	303.540	305.276	303.014	299.482	297.686	310.048	317.342	314.494	312.547	310.926	978.025	953.302	1003.587	1085.330	1108.733	1020.526	930.108	918.695	937.291	927.759	906.967	2420.018	2348.454	2309.140	2337.216	2448.742	2532.678	2489.906	2432.042	2444.903	2441.485	2420.534	
karuk-2015-04-21-vs-5_07.mat	"V"	470.000	520.000	151.146	147.867	149.100	150.556	152.522	153.288	152.819	151.615	151.859	151.377	150.823	364.974	321.558	344.476	342.997	326.518	337.643	355.701	366.238	384.969	421.790	444.082	863.912	838.687	796.930	811.613	828.137	836.352	855.303	867.981	900.976	940.319	952.811	2392.529	2369.371	2304.067	2267.220	2287.929	2359.104	2412.846	2164.387	2120.146	2742.446	2845.766	
karuk-2015-04-21-vs-5_07.mat	"AA1"	520.000	740.000	122.045	149.962	147.997	150.020	149.713	87.697	89.615	90.683	90.070	130.994	145.889	773.888	539.500	587.559	597.671	633.025	611.308	600.226	868.642	918.021	1205.848	1177.940	1446.554	1102.226	1161.024	1152.331	1209.461	1209.485	1211.452	1289.904	1925.095	2101.819	2111.834	2773.212	2892.253	3015.117	2350.181	2866.581	2859.754	2360.049	2329.724	2978.978	3033.928	3059.203	
karuk-2015-04-21-vs-5_07.mat	"K"	1220.000	1330.000	235.405	235.405	235.405	235.405	235.405	235.405	235.405	235.405	235.405	235.405	235.405	910.478	857.260	937.026	909.467	727.497	1033.102	1140.105	875.833	679.395	901.980	1080.996	1935.069	1808.826	2196.405	2062.460	1882.592	1954.324	2003.798	1803.107	1853.231	1788.495	1989.101	2941.576	3121.900	3260.384	3248.086	2723.342	2833.507	2920.401	2736.848	2642.760	2835.997	3056.627	
karuk-2015-04-21-vs-5_07.mat	"AA1"	1330.000	1500.000	111.077	225.677	183.124	143.400	57.046	46.755	43.041	43.274	43.136	143.653	171.868	676.521	517.422	648.603	690.095	736.801	752.927	766.923	742.494	734.627	668.148	523.304	1443.618	1598.560	1496.221	1449.338	1414.529	1417.933	1408.770	1408.094	1434.488	1432.712	1372.604	2809.567	2586.889	2545.912	2657.986	2952.240	3050.507	3048.872	2931.134	2845.432	2752.728	2730.817	
karuk-2015-04-21-vs-5_07.mat	"N"	1500.000	1640.000	170.650	170.866	169.675	170.493	172.453	174.592	171.625	170.740	171.807	168.168	163.744	472.612	409.230	353.194	353.690	334.879	315.311	310.421	256.524	212.896	856.172	1283.700	1452.492	1268.339	1161.748	1121.069	1290.861	1252.612	1261.315	1582.662	1796.895	1960.828	1827.428	2685.001	2498.204	2356.267	2709.046	2678.903	2669.473	2699.849	2915.539	2601.313	2979.213	2705.493	
karuk-2015-04-21-vs-5_07.mat	"HH"	1730.000	1780.000	0	0	0	0	0	0	0	0	0	0	0	1118.407	1044.711	1005.094	1129.002	1275.052	1208.676	1179.253	1210.100	1283.704	1307.083	650.674	1840.561	1631.731	1304.669	1981.943	2209.678	2009.356	1838.194	1681.922	1911.010	2220.049	1667.709	2835.855	2906.778	2484.043	2895.965	2490.228	2566.088	2699.433	2733.224	2773.040	3740.509	2980.132	
karuk-2015-04-21-vs-5_07.mat	"AH0"	1780.000	1880.000	181.420	250.607	203.939	184.077	179.927	176.672	173.814	170.059	168.670	167.823	165.369	610.843	410.676	499.944	512.011	537.605	529.888	460.841	342.499	356.280	1058.939	1350.654	1569.313	1336.499	1359.159	1361.098	1376.258	1368.030	1346.983	1354.750	1453.019	2221.147	2452.198	2759.102	2732.884	2671.890	2645.680	2653.995	2593.976	2574.586	2698.767	2822.989	2995.282	3150.404	
karuk-2015-04-21-vs-5_07.mat	"SH"	1880.000	1940.000	161.645	161.215	161.892	161.981	161.981	161.981	161.981	161.981	161.981	161.981	161.981	1452.738	1352.730	1382.798	1401.695	1485.936	1490.200	1450.890	1510.447	1518.248	1487.920	1457.734	2578.168	2448.974	2437.175	2490.661	2713.120	2749.160	2597.136	2652.546	2575.244	2564.485	2568.300	3334.851	3155.705	3137.207	3155.268	3029.813	3039.269	3342.791	3363.865	3756.193	3651.927	3700.439	
karuk-2015-04-21-vs-5_07.mat	"UW1"	3621.902	3727.998	135.066	208.046	214.838	208.001	181.986	96.655	96.038	95.016	92.791	87.888	82.880	362.906	548.861	263.472	312.049	297.759	336.246	334.761	299.135	398.102	311.608	467.170	1170.134	1664.920	994.277	932.775	897.656	913.396	913.136	900.657	1566.329	1228.491	1597.474	2662.398	2970.380	2574.386	2581.113	2623.126	2395.643	2440.861	2377.420	3079.083	2837.852	2689.980	
karuk-2015-04-21-vs-5_07.mat	"P"	3727.998	3868.070	81.406	81.406	81.406	81.406	81.406	81.406	81.406	81.406	81.406	81.406	81.406	1032.806	455.211	985.451	1339.416	701.515	1285.942	1332.797	1189.260	982.001	843.174	1248.334	2129.856	1597.299	1867.348	2367.102	1837.184	2526.988	2594.660	2203.600	2263.703	1948.252	2109.047	3388.641	2722.289	3237.469	3826.831	3125.390	3779.794	3853.359	3481.750	3508.292	3211.223	3210.178	
karuk-2015-04-21-vs-5_07.mat	"IY1"	3868.070	4041.133	125.884	219.713	199.016	167.162	105.557	106.375	105.562	104.204	101.876	94.100	84.010	313.115	402.540	337.904	306.146	323.889	315.777	316.938	312.668	291.868	281.670	238.529	1751.751	1394.822	1419.652	1691.759	1856.396	1946.481	2011.622	1993.369	1857.831	1694.351	1666.729	2238.919	2445.221	2225.416	2105.434	2177.805	2211.373	2261.432	2304.292	2234.332	2224.522	2199.343	
karuk-2015-04-21-vs-5_07.mat	"P"	4041.133	4078.058	83.215	83.481	83.542	82.509	82.292	82.292	82.292	82.292	82.292	82.292	82.292	316.624	227.600	280.256	325.552	356.989	373.568	364.873	359.867	362.897	331.459	231.095	1758.631	2050.270	2050.046	1926.129	1787.150	1704.252	1659.402	1627.971	1610.395	1608.014	1541.266	2283.312	2075.697	2135.821	2270.023	2400.039	2437.841	2364.099	2257.943	2192.291	2230.959	2461.773	
karuk-2015-04-21-vs-5_07.mat	"HH"	4078.058	4141.171	0	0	0	0	0	0	0	0	0	0	0	905.403	1133.228	1121.057	486.498	621.169	537.598	504.399	559.338	1048.400	1554.560	1443.745	1954.525	2223.909	2110.929	1712.825	1695.111	1820.584	1776.559	1741.128	1965.440	2266.186	2213.806	2896.836	3453.950	3168.590	2531.592	2581.986	2498.210	2479.646	2434.762	2897.722	3412.715	3441.391	
karuk-2015-04-21-vs-5_07.mat	"AH0"	4141.171	4513.538	143.119	189.587	181.457	133.034	94.098	98.727	165.758	165.758	165.758	165.758	165.758	730.259	437.481	335.397	596.626	490.238	483.144	785.387	1000.722	1188.780	730.418	1233.855	1611.178	1472.522	1121.564	1414.226	1441.681	1438.503	1557.808	1516.409	2002.386	1703.292	2423.179	2739.047	2521.103	2379.652	2452.513	2473.885	2755.921	2805.874	2688.710	3079.284	3047.893	3176.327	
karuk-2015-04-21-vs-5_07.mat	"V"	5081.556	5132.046	292.886	292.886	292.886	292.886	292.886	292.886	292.886	332.899	322.137	273.062	276.592	891.800	1090.946	1170.569	1237.017	1245.499	1223.924	1149.107	874.042	289.080	314.674	312.371	2039.294	2405.688	2341.530	2298.376	2384.005	2416.172	2195.243	2130.401	1846.765	1486.869	958.659	3118.498	3345.545	3212.443	3261.144	3415.322	3356.133	3348.397	3279.668	2877.007	2568.555	2509.154	
