Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	
karuk-2012-03-31-vs-2b_08.mat	"uum"	150.000	420.000	170.392	169.773	181.305	169.036	161.135	170.061	408.867	379.784	420.069	393.286	427.174	423.979	975.860	1207.835	1029.646	800.679	940.773	897.157	2729.983	2729.057	2507.198	2754.539	2843.355	2813.755	
karuk-2012-03-31-vs-2b_08.mat	"vura"	420.000	600.000	187.268	184.661	196.367	196.903	183.911	168.722	441.477	415.790	430.579	431.636	438.799	489.922	995.714	757.109	986.038	1161.958	1097.024	979.308	2388.308	2853.409	2705.559	2167.086	1956.498	2251.856	
karuk-2012-03-31-vs-2b_08.mat	"puxich"	600.000	1070.000	174.109	174.109	176.372	180.964	169.089	167.190	628.231	469.135	657.498	640.452	380.651	992.628	1658.674	1413.706	1469.330	1526.209	1644.044	2247.088	2860.102	2846.328	2961.171	2842.557	2532.019	3121.385	
karuk-2012-03-31-vs-2b_08.mat	"itniivka"	1070.000	2220.000	154.926	139.439	160.418	159.361	159.925	127.466	474.869	483.948	354.326	353.485	437.486	745.281	1863.147	1760.394	1792.260	2070.589	1904.120	1790.428	2627.726	2941.886	2565.823	2427.161	2604.135	2599.199	
karuk-2012-03-31-vs-2b_08.mat	"sil"	0.000	150.000	0	0	0	0	0	0	464.127	973.976	531.039	487.458	349.104	384.955	1706.962	2344.154	1698.245	1737.565	1702.350	1553.950	3063.124	3115.602	2870.627	3257.361	3176.591	2908.560	
karuk-2012-03-31-vs-2b_08.mat	"UW1"	150.000	390.000	169.919	168.045	180.818	172.622	162.548	163.682	406.726	376.063	418.074	407.247	412.063	420.338	999.839	1225.671	1047.039	879.419	791.969	1052.493	2722.858	2759.608	2482.622	2694.654	2820.570	2849.421	
karuk-2012-03-31-vs-2b_08.mat	"M"	390.000	420.000	173.291	169.495	171.227	173.265	175.303	177.026	425.468	405.142	408.031	424.186	436.754	451.708	787.122	846.012	804.659	807.840	759.889	716.048	2789.139	2821.896	2753.975	2738.730	2784.203	2837.802	
karuk-2012-03-31-vs-2b_08.mat	"V"	420.000	470.000	187.266	179.739	183.069	187.303	191.772	194.473	416.733	442.523	401.375	404.587	410.935	421.135	781.497	724.839	754.942	773.445	793.212	858.457	2833.778	2824.314	2768.875	2910.715	2911.393	2757.919	
karuk-2012-03-31-vs-2b_08.mat	"UH0"	470.000	500.000	198.396	196.162	197.501	198.719	199.776	199.944	437.287	435.071	443.363	439.899	434.153	434.630	1103.657	974.185	1067.942	1139.421	1162.150	1180.746	2562.265	2747.822	2770.198	2619.184	2384.575	2300.531	
karuk-2012-03-31-vs-2b_08.mat	"R"	500.000	550.000	191.811	199.160	196.492	191.257	187.273	184.887	429.176	438.774	427.623	426.418	426.368	426.106	1140.496	1180.162	1152.468	1135.962	1129.138	1104.664	2047.511	2136.732	2132.292	2094.960	1988.121	1888.983	
karuk-2012-03-31-vs-2b_08.mat	"AH0"	550.000	600.000	172.920	181.146	175.899	169.763	162.990	162.990	480.601	451.922	458.647	470.967	477.445	538.594	1003.993	1083.941	1005.884	937.250	881.302	1102.552	2171.814	1953.830	1990.806	2089.224	2270.078	2550.727	
karuk-2012-03-31-vs-2b_08.mat	"P"	600.000	706.370	182.352	182.352	182.352	182.352	182.352	182.352	460.034	404.493	470.686	502.702	477.724	444.836	1428.283	1303.784	1389.508	1391.915	1448.340	1617.692	2859.019	2733.321	2816.454	2788.545	2908.010	3075.778	
karuk-2012-03-31-vs-2b_08.mat	"UH0"	706.370	736.005	180.802	182.923	185.958	181.987	178.187	175.805	389.323	285.095	305.683	333.207	354.771	644.444	1034.927	1070.404	1015.794	998.976	984.484	1085.840	2504.788	2619.204	2532.029	2464.033	2454.425	2435.856	
karuk-2012-03-31-vs-2b_08.mat	"HH"	736.005	827.212	167.088	167.088	167.088	167.088	167.088	167.088	911.123	681.277	876.462	1056.730	971.779	944.624	1663.402	1124.736	1892.534	2020.247	1837.818	1394.467	3282.968	2619.484	3576.831	3421.832	3430.503	3336.801	
karuk-2012-03-31-vs-2b_08.mat	"IH0"	827.212	899.687	178.198	206.716	176.268	169.304	168.837	169.805	396.328	391.378	403.016	407.997	406.934	375.252	1478.295	1250.650	1375.320	1534.544	1670.027	1575.138	2450.204	2518.019	2460.004	2395.722	2433.319	2440.573	
karuk-2012-03-31-vs-2b_08.mat	"CH"	899.687	1070.000	168.924	168.691	169.466	167.750	167.750	167.750	720.577	367.460	390.246	738.538	1105.306	1010.954	1982.649	1589.080	1686.082	2198.536	2250.686	2197.053	2868.275	2385.904	2681.253	2950.687	3137.962	3179.720	
karuk-2012-03-31-vs-2b_08.mat	"IH0"	1070.000	1140.000	146.033	179.664	171.794	151.413	130.796	118.334	313.403	380.213	280.963	338.109	313.992	250.271	1716.819	1841.410	1763.963	1676.069	1616.386	1681.000	2691.423	2803.236	2702.747	2590.555	2550.813	2798.736	
karuk-2012-03-31-vs-2b_08.mat	"T"	1140.000	1380.000	151.689	110.381	110.381	110.381	180.471	150.451	483.393	380.228	405.130	715.472	598.862	312.226	1704.153	1766.357	1718.368	1744.069	1820.933	1467.569	2867.293	3029.530	3088.060	2973.239	2795.252	2444.525	
karuk-2012-03-31-vs-2b_08.mat	"N"	1380.000	1450.000	156.534	150.979	155.291	157.445	159.186	159.929	326.403	295.771	305.427	307.491	342.968	379.569	1504.875	1466.316	1297.624	1076.067	1641.453	2022.104	2589.976	2686.264	2711.574	2491.314	2513.577	2553.985	
karuk-2012-03-31-vs-2b_08.mat	"IY1"	1450.000	1830.000	160.249	163.698	164.388	158.997	155.511	158.603	357.348	395.523	377.674	354.382	332.659	326.372	2061.168	2276.621	2286.907	2147.612	1822.608	1772.957	2454.181	2617.206	2541.222	2403.823	2343.761	2362.375	
karuk-2012-03-31-vs-2b_08.mat	"V"	1830.000	1930.000	161.066	163.876	157.573	161.642	161.642	161.642	373.304	314.840	274.751	392.040	390.506	490.674	1891.283	1855.483	1879.046	1717.505	1936.775	2050.489	2606.783	2359.911	2225.137	2279.409	3088.448	3013.641	
karuk-2012-03-31-vs-2b_08.mat	"K"	1930.000	2010.000	0	0	0	0	0	0	613.224	444.905	666.791	925.700	615.375	410.515	2054.616	1863.967	2108.074	2162.310	2130.367	1995.725	2808.153	2915.805	2992.667	2827.492	2723.861	2562.606	
karuk-2012-03-31-vs-2b_08.mat	"AH0"	2010.000	2220.000	127.466	127.466	143.269	132.872	113.954	113.954	774.243	473.044	519.535	1116.987	800.435	972.290	1769.450	1847.445	1624.570	1903.006	1693.648	1790.955	2599.872	2237.520	2065.883	2982.647	2754.887	2966.706	
karuk-2012-03-31-vs-2b_08.mat	"uxi"	706.370	899.687	177.502	178.097	162.863	162.863	188.532	169.201	636.336	483.582	863.008	1051.542	416.761	394.768	1498.140	1085.701	1771.722	1731.675	1326.697	1601.869	2850.676	2530.387	3354.205	3432.274	2564.024	2422.122	
karuk-2012-03-31-vs-2b_08.mat	"UH0"	706.370	736.005	180.802	182.923	185.958	181.987	178.187	175.805	389.323	285.095	305.683	333.207	354.771	644.444	1034.927	1070.404	1015.794	998.976	984.484	1085.840	2504.788	2619.204	2532.029	2464.033	2454.425	2435.856	
karuk-2012-03-31-vs-2b_08.mat	"HH"	736.005	827.212	167.088	167.088	167.088	167.088	167.088	167.088	911.123	681.277	876.462	1056.730	971.779	944.624	1663.402	1124.736	1892.534	2020.247	1837.818	1394.467	3282.968	2619.484	3576.831	3421.832	3430.503	3336.801	
karuk-2012-03-31-vs-2b_08.mat	"IH0"	827.212	899.687	178.198	206.716	176.268	169.304	168.837	169.805	396.328	391.378	403.016	407.997	406.934	375.252	1478.295	1250.650	1375.320	1534.544	1670.027	1575.138	2450.204	2518.019	2460.004	2395.722	2433.319	2440.573	
karuk-2012-03-31-vs-2b_09.mat	"uum"	120.000	340.000	159.024	130.866	145.815	171.279	167.341	159.045	384.474	415.376	407.524	410.925	360.380	328.918	991.505	1156.111	973.048	847.679	868.701	1105.072	2699.672	2597.137	2631.285	2685.307	2761.175	2817.147	
karuk-2012-03-31-vs-2b_09.mat	"vura"	340.000	560.000	182.207	163.060	182.462	193.970	194.042	177.846	559.598	355.649	486.275	623.116	709.679	628.928	1254.211	997.027	894.048	1267.000	1496.116	1635.754	2663.913	2756.018	2805.413	2603.310	2490.721	2670.127	
karuk-2012-03-31-vs-2b_09.mat	"puxich"	560.000	1020.000	161.015	130.497	130.497	175.823	171.992	171.186	713.603	669.416	905.629	527.753	452.752	1016.984	1681.708	1922.210	1591.296	1333.594	1572.091	1994.999	2939.681	3080.691	3233.678	2690.929	2562.459	3142.283	
karuk-2012-03-31-vs-2b_09.mat	"kunixviiphinaatih"	1020.000	2180.000	152.716	194.438	163.839	151.593	131.175	106.356	494.100	417.233	667.669	380.292	340.961	664.753	1641.726	1431.173	1696.804	1929.636	1639.981	1511.728	2721.474	2874.814	2711.179	2682.927	2503.012	2833.744	
karuk-2012-03-31-vs-2b_09.mat	"sil"	0.000	120.000	0	0	0	0	0	0	562.850	562.850	567.541	446.842	654.862	571.357	1809.844	1809.844	1888.636	1566.704	1843.342	1932.015	3067.293	3067.293	3037.709	2860.830	3039.812	3289.046	
karuk-2012-03-31-vs-2b_09.mat	"UW1"	120.000	310.000	159.117	128.581	139.377	167.156	171.180	163.192	393.846	417.938	405.507	412.416	391.835	341.060	973.795	1181.043	979.041	920.290	793.324	988.816	2683.283	2612.611	2598.548	2704.120	2701.281	2800.134	
karuk-2012-03-31-vs-2b_09.mat	"M"	310.000	340.000	158.540	158.314	158.217	158.484	158.771	158.882	325.180	329.066	316.909	319.190	326.200	333.023	1106.561	1164.874	1113.962	1079.057	1090.210	1082.657	2805.221	2830.663	2806.335	2791.084	2793.023	2802.449	
karuk-2012-03-31-vs-2b_09.mat	"V"	340.000	380.000	162.311	158.991	159.705	161.337	164.044	167.303	347.962	332.320	335.062	341.264	353.348	376.587	953.379	1049.815	1080.241	864.570	794.303	966.566	2754.482	2801.798	2786.550	2723.204	2711.333	2746.730	
karuk-2012-03-31-vs-2b_09.mat	"UH0"	380.000	440.000	183.723	173.101	179.963	184.415	188.512	192.772	478.459	495.665	482.822	482.020	466.273	468.868	945.093	1235.091	760.048	808.465	909.442	978.923	2760.885	2776.846	2766.720	2888.440	2786.455	2598.428	
karuk-2012-03-31-vs-2b_09.mat	"R"	440.000	470.000	194.450	194.576	194.728	194.500	194.256	194.181	671.254	498.766	576.524	706.606	777.751	800.641	1349.343	1014.265	1023.580	1303.488	1667.037	1732.916	2594.216	2493.059	2496.920	2600.695	2671.077	2706.428	
karuk-2012-03-31-vs-2b_09.mat	"AH0"	470.000	560.000	186.114	195.562	194.962	188.064	180.048	172.190	671.367	622.126	738.676	769.514	628.495	577.388	1567.791	1111.112	1693.636	1633.579	1426.723	1862.115	2581.909	2185.081	2618.906	2770.212	2653.588	2651.519	
karuk-2012-03-31-vs-2b_09.mat	"P"	560.000	652.918	130.497	177.031	180.590	65.058	65.290	65.290	675.411	656.948	606.598	605.876	632.606	851.025	1930.359	1821.697	1946.469	1956.184	1773.715	2120.282	3087.119	2923.639	2927.598	3278.955	3041.088	3234.573	
karuk-2012-03-31-vs-2b_09.mat	"UH0"	652.918	665.189	0	0	0	0	0	0	1140.308	1242.665	1218.002	1119.887	1069.101	1047.820	2458.219	2709.252	2669.262	2321.609	2201.447	2360.543	3587.664	3686.073	3647.404	3555.828	3519.387	3522.527	
karuk-2012-03-31-vs-2b_09.mat	"HH"	665.189	772.295	0	0	0	0	0	0	813.724	801.798	794.381	1027.165	849.891	573.310	1399.573	1304.015	1341.483	1867.666	1173.760	1281.071	3152.220	3199.268	3083.183	3304.728	3157.114	2986.114	
karuk-2012-03-31-vs-2b_09.mat	"IH0"	772.295	864.198	175.696	188.505	173.273	169.381	173.090	175.930	451.776	431.292	478.143	462.504	458.426	432.023	1421.754	1229.269	1296.441	1471.535	1586.307	1529.946	2501.471	2492.783	2504.167	2508.864	2498.187	2504.311	
karuk-2012-03-31-vs-2b_09.mat	"CH"	864.198	1020.000	170.642	169.552	171.510	171.197	171.197	171.197	788.472	441.113	471.353	624.130	1719.347	732.317	1824.058	1549.230	1599.413	1796.141	2320.087	1893.208	2914.290	2509.295	2655.101	2993.579	3360.362	3100.784	
karuk-2012-03-31-vs-2b_09.mat	"K"	1020.000	1070.000	0	0	0	0	0	0	591.726	443.068	455.411	547.276	513.241	957.085	1828.370	1790.129	1795.833	1804.321	1759.742	1972.818	3141.084	3169.555	3142.031	3099.642	3021.696	3246.208	
karuk-2012-03-31-vs-2b_09.mat	"UH0"	1070.000	1120.000	194.237	194.237	214.009	192.146	187.972	185.849	346.118	288.847	330.643	359.907	373.927	378.323	1259.877	1535.074	1253.975	1152.053	1153.592	1190.050	2746.970	3015.598	2696.115	2647.814	2661.757	2705.455	
karuk-2012-03-31-vs-2b_09.mat	"N"	1120.000	1180.000	187.825	184.464	184.439	186.506	189.768	193.755	337.505	371.251	342.108	333.454	310.492	327.615	1089.703	1053.180	1054.816	1086.602	1092.759	1153.198	2706.629	2702.742	2682.184	2768.760	2730.472	2651.597	
karuk-2012-03-31-vs-2b_09.mat	"IH0"	1180.000	1230.000	202.349	199.157	203.874	204.768	203.473	200.835	357.586	394.700	416.058	391.061	331.072	259.912	1436.726	1250.629	1370.096	1479.140	1528.907	1560.123	2893.335	2886.635	2884.991	2874.778	2887.246	2932.692	
karuk-2012-03-31-vs-2b_09.mat	"HH"	1230.000	1390.000	193.822	193.822	193.822	193.822	193.822	193.822	816.996	530.858	534.946	779.807	1016.169	1222.483	1782.487	1754.800	1669.665	1677.071	1788.362	2008.894	2922.154	2862.398	2706.073	2734.990	2935.136	3355.874	
karuk-2012-03-31-vs-2b_09.mat	"V"	1390.000	1520.000	165.822	188.409	160.225	147.219	151.260	182.457	347.024	365.022	399.341	381.574	321.942	268.238	1686.222	1349.757	1456.419	1710.473	1956.615	1959.048	2424.484	2488.621	2368.433	2351.245	2517.867	2395.843	
karuk-2012-03-31-vs-2b_09.mat	"IY1"	1520.000	1590.000	144.061	180.840	156.340	133.336	126.307	122.703	305.873	308.094	312.440	300.781	289.086	317.990	2022.511	2112.431	2086.000	2015.654	1947.417	1951.378	2468.524	2438.308	2485.715	2500.712	2453.665	2461.360	
karuk-2012-03-31-vs-2b_09.mat	"P"	1590.000	1690.000	120.443	120.443	120.443	120.443	120.443	120.443	402.853	359.815	408.503	446.993	476.889	328.991	1889.256	2048.223	1921.138	1854.166	1866.058	1729.199	2891.726	2972.273	2749.483	2704.512	2929.588	3099.499	
karuk-2012-03-31-vs-2b_09.mat	"HH"	1690.000	1760.000	170.698	170.698	170.698	170.698	184.838	157.626	499.688	522.502	752.147	533.490	319.378	374.665	1841.691	1811.325	1736.369	1855.264	1815.816	1974.682	2513.304	2828.344	2664.578	2320.086	2253.431	2484.413	
karuk-2012-03-31-vs-2b_09.mat	"IH0"	1760.000	1830.000	130.486	138.195	133.869	129.355	126.496	124.609	382.857	373.107	402.418	402.409	407.966	333.500	1924.280	2054.499	2067.927	1976.381	1929.097	1604.152	2487.945	2548.792	2554.789	2498.712	2375.174	2454.382	
karuk-2012-03-31-vs-2b_09.mat	"N"	1830.000	1950.000	121.756	125.692	127.338	122.205	118.068	112.061	285.464	267.936	268.712	284.305	278.378	326.835	1383.550	1514.135	1446.063	1349.712	1291.136	1313.820	2565.293	2605.086	2484.684	2556.947	2611.601	2571.313	
karuk-2012-03-31-vs-2b_09.mat	"AA1"	1950.000	2050.000	66.669	66.669	65.670	66.991	67.759	67.759	639.748	546.219	650.419	699.866	650.688	652.393	1419.434	1406.833	1428.457	1468.442	1377.685	1418.537	2614.038	2605.826	2611.630	2887.397	2893.454	2080.684	
karuk-2012-03-31-vs-2b_09.mat	"T"	2050.000	2080.000	0	0	0	0	0	0	646.461	652.118	661.901	580.374	647.185	688.316	1391.419	1399.308	1400.505	1388.881	1378.842	1388.844	2843.391	2169.208	2192.242	2952.528	3425.688	3459.195	
karuk-2012-03-31-vs-2b_09.mat	"IH0"	2080.000	2110.000	0	0	0	0	0	0	610.307	670.456	716.357	659.640	515.742	493.249	1350.668	1376.037	1374.984	1362.730	1332.022	1308.830	2684.092	3493.475	3340.600	2213.035	1804.746	2426.193	
karuk-2012-03-31-vs-2b_09.mat	"HH"	2110.000	2180.000	134.578	134.578	136.358	141.588	134.989	127.057	735.734	737.191	535.442	704.251	1155.113	588.834	1763.477	1274.335	1320.894	1889.293	2503.975	1853.015	3219.655	3168.698	2752.604	3136.032	3840.488	3245.677	
karuk-2012-03-31-vs-2b_09.mat	"uxi"	652.918	864.198	175.696	175.696	175.696	194.246	175.752	173.878	676.066	932.481	888.645	642.908	467.879	446.768	1469.991	1674.389	1543.727	1233.155	1326.849	1555.326	2894.554	3288.765	3122.963	3027.673	2503.350	2501.565	
karuk-2012-03-31-vs-2b_09.mat	"UH0"	652.918	665.189	0	0	0	0	0	0	1140.308	1242.665	1218.002	1119.887	1069.101	1047.820	2458.219	2709.252	2669.262	2321.609	2201.447	2360.543	3587.664	3686.073	3647.404	3555.828	3519.387	3522.527	
karuk-2012-03-31-vs-2b_09.mat	"HH"	665.189	772.295	0	0	0	0	0	0	813.724	801.798	794.381	1027.165	849.891	573.310	1399.573	1304.015	1341.483	1867.666	1173.760	1281.071	3152.220	3199.268	3083.183	3304.728	3157.114	2986.114	
karuk-2012-03-31-vs-2b_09.mat	"IH0"	772.295	864.198	175.696	188.505	173.273	169.381	173.090	175.930	451.776	431.292	478.143	462.504	458.426	432.023	1421.754	1229.269	1296.441	1471.535	1586.307	1529.946	2501.471	2492.783	2504.167	2508.864	2498.187	2504.311	
karuk-2012-03-31-vs-2b_10.mat	"vura"	0.000	270.000	166.214	145.762	164.302	176.148	175.820	159.920	408.964	332.498	356.835	446.901	479.350	393.153	968.046	1011.720	878.199	1029.144	1037.360	903.144	2555.487	2739.141	2718.331	2446.604	2428.145	2531.917	
karuk-2012-03-31-vs-2b_10.mat	"puxich"	270.000	680.000	169.258	163.435	163.435	182.446	167.349	167.349	628.369	492.626	856.827	631.842	355.671	805.567	1780.643	1709.705	2091.156	1520.775	1652.640	1931.034	3015.331	2785.366	3428.543	3145.853	2792.275	2934.099	
karuk-2012-03-31-vs-2b_10.mat	"yav"	680.000	920.000	172.538	191.381	171.507	175.681	164.194	165.983	475.159	383.086	446.825	532.642	505.706	508.608	1617.500	1950.163	1785.996	1386.539	1178.894	1787.720	2525.791	2512.134	2206.698	2228.328	2478.568	3203.549	
karuk-2012-03-31-vs-2b_10.mat	"kunikyaatih"	960.000	1710.000	150.372	177.239	168.403	168.517	133.253	50.040	568.416	553.745	364.278	514.107	676.437	732.266	1629.377	1421.024	1685.301	2081.303	1597.178	1360.862	2701.832	2780.698	2534.235	2870.821	2479.199	2841.288	
karuk-2012-03-31-vs-2b_10.mat	"V"	0.000	30.000	128.656	128.656	128.656	128.656	128.656	128.656	308.862	308.862	308.862	308.862	308.862	308.862	1872.953	1872.953	1872.953	1872.953	1872.953	1872.953	3124.174	3124.174	3124.174	3124.174	3124.174	3124.174	
karuk-2012-03-31-vs-2b_10.mat	"UH0"	30.000	140.000	164.246	148.942	158.763	166.044	171.060	176.570	376.073	336.892	341.534	362.371	387.718	450.850	915.115	878.320	825.266	894.060	943.115	1030.740	2643.376	2663.706	2739.991	2698.996	2659.929	2469.740	
karuk-2012-03-31-vs-2b_10.mat	"R"	140.000	170.000	177.521	177.340	177.352	177.473	177.676	177.755	464.062	460.314	458.160	464.004	466.361	470.735	1064.521	1061.590	1063.032	1065.493	1066.882	1065.779	2370.376	2390.651	2371.324	2364.091	2354.194	2367.791	
karuk-2012-03-31-vs-2b_10.mat	"AH0"	170.000	270.000	167.062	177.314	174.897	169.213	161.894	152.184	433.473	487.629	481.314	443.064	393.056	362.168	962.480	1057.325	1019.642	972.412	894.268	867.078	2489.779	2419.692	2460.703	2456.825	2531.684	2580.955	
karuk-2012-03-31-vs-2b_10.mat	"P"	270.000	387.646	163.435	162.277	165.100	165.100	165.100	165.100	572.613	413.576	506.645	553.134	693.604	695.972	1751.403	1635.201	1458.465	1901.577	2003.392	1766.375	2870.375	2910.989	2679.417	2822.933	2964.040	2971.736	
karuk-2012-03-31-vs-2b_10.mat	"UH0"	387.646	420.374	0	0	0	0	0	0	873.479	966.128	997.112	652.385	889.387	881.722	2300.079	2210.597	2388.106	1819.187	2525.279	2598.242	3594.108	3513.025	3587.622	3162.776	3770.314	3960.349	
karuk-2012-03-31-vs-2b_10.mat	"HH"	420.374	488.339	0	0	0	0	0	0	864.802	1075.656	1092.428	1088.865	635.589	388.154	1699.138	2266.731	1799.912	1525.320	1470.632	1354.663	3573.389	3984.731	3936.255	4012.515	3123.507	2832.319	
karuk-2012-03-31-vs-2b_10.mat	"IH0"	488.339	549.541	176.042	185.648	181.040	174.709	171.139	169.031	285.409	282.556	280.809	292.528	288.106	284.341	1549.960	1412.223	1501.038	1557.270	1622.799	1657.620	2505.205	2635.961	2441.458	2383.684	2420.448	2613.000	
karuk-2012-03-31-vs-2b_10.mat	"CH"	549.541	680.000	161.099	161.099	161.099	161.099	161.099	161.099	657.122	353.852	467.236	510.200	714.738	1239.008	1838.066	1683.024	1663.619	1728.459	2001.567	2106.387	2961.545	2961.011	3078.098	2954.130	2849.972	2967.263	
karuk-2012-03-31-vs-2b_10.mat	"Y"	680.000	770.000	179.977	200.228	194.407	182.249	169.297	171.431	408.649	409.675	358.902	378.075	413.484	478.405	1883.435	1985.243	1922.367	1934.698	1852.848	1721.879	2379.255	2610.931	2488.175	2355.416	2274.649	2160.141	
karuk-2012-03-31-vs-2b_10.mat	"AH0"	770.000	830.000	174.950	174.392	177.288	177.679	174.580	171.053	528.320	521.724	544.015	540.774	525.590	511.068	1387.057	1599.171	1530.832	1377.570	1263.279	1164.490	2218.826	2082.600	2193.194	2270.421	2261.344	2286.536	
karuk-2012-03-31-vs-2b_10.mat	"V"	830.000	920.000	164.762	166.953	160.227	162.667	165.258	168.381	506.717	482.263	517.548	519.392	495.964	516.432	1501.095	1025.734	1113.107	1771.077	1863.337	1753.270	2870.443	2288.780	2421.424	3415.642	3496.296	2777.930	
karuk-2012-03-31-vs-2b_10.mat	"K"	960.000	1030.000	0	0	0	0	0	0	731.850	512.721	487.876	524.684	860.380	1271.455	1737.308	1750.878	1706.966	1674.332	1598.288	1936.136	3080.960	2905.535	2761.161	3075.558	3187.879	3462.150	
karuk-2012-03-31-vs-2b_10.mat	"UH0"	1030.000	1070.000	185.853	220.503	203.766	178.855	173.983	173.063	395.884	254.114	371.637	446.467	459.794	455.058	1197.667	1309.758	1149.406	1184.316	1174.033	1161.347	2529.850	2728.830	2451.835	2448.988	2471.660	2524.458	
karuk-2012-03-31-vs-2b_10.mat	"N"	1070.000	1140.000	169.701	171.189	168.393	169.032	170.577	169.231	379.138	412.404	372.798	384.624	367.701	356.692	1119.563	1096.807	1071.272	1106.798	1155.673	1161.294	2497.889	2499.181	2492.391	2520.884	2513.754	2463.946	
karuk-2012-03-31-vs-2b_10.mat	"IH0"	1140.000	1200.000	168.160	168.768	168.890	168.241	167.866	167.074	360.463	375.670	371.342	369.236	354.281	332.379	1796.253	1377.951	1626.704	1915.759	2138.135	1953.337	2398.422	2486.982	2448.526	2384.602	2349.081	2319.444	
karuk-2012-03-31-vs-2b_10.mat	"K"	1200.000	1330.000	168.141	166.678	168.680	170.112	170.112	170.112	502.400	357.273	375.313	582.327	629.936	568.609	1942.516	1724.386	1967.365	1722.166	2213.492	2114.007	2941.140	2375.696	2879.998	2905.839	3376.015	3191.172	
karuk-2012-03-31-vs-2b_10.mat	"Y"	1330.000	1430.000	165.012	165.012	184.028	162.051	158.924	155.414	446.167	574.824	323.719	407.502	444.900	468.919	2115.079	2192.136	2055.340	2158.380	2118.790	2044.066	2536.214	3116.726	2594.014	2542.572	2257.894	2159.972	
karuk-2012-03-31-vs-2b_10.mat	"AA1"	1430.000	1610.000	102.213	145.569	135.844	135.844	66.512	44.247	740.388	558.054	683.675	802.720	845.166	816.157	1469.710	1737.513	1531.647	1410.451	1358.424	1308.147	2583.407	2174.843	2574.150	2742.003	2701.910	2730.120	
karuk-2012-03-31-vs-2b_10.mat	"T"	1610.000	1650.000	0	0	0	0	0	0	650.838	637.830	756.598	546.828	865.153	430.094	1211.446	1215.282	1187.394	1165.864	1182.911	1301.619	2919.895	2822.596	2944.423	2972.406	3022.001	2856.101	
karuk-2012-03-31-vs-2b_10.mat	"IH0"	1650.000	1680.000	0	0	0	0	0	0	693.247	652.024	796.501	752.015	692.155	595.937	1443.714	1277.341	1449.463	1410.454	1648.054	1430.164	2848.647	2775.589	2941.591	2940.855	2919.295	2681.491	
karuk-2012-03-31-vs-2b_10.mat	"HH"	1680.000	1710.000	0	0	0	0	0	0	714.400	636.444	699.604	740.171	714.972	776.732	1543.374	1400.804	1632.225	1609.091	1467.026	1596.954	2904.575	2719.883	3109.374	3026.550	2744.762	2923.355	
karuk-2012-03-31-vs-2b_10.mat	"uxi"	387.646	549.541	176.042	176.042	176.042	176.042	182.208	170.957	645.829	873.479	1097.108	700.707	282.123	288.679	1758.098	2300.079	2003.175	1430.908	1462.476	1623.869	3166.593	3594.108	3966.333	3276.802	2541.585	2490.604	
karuk-2012-03-31-vs-2b_10.mat	"UH0"	387.646	420.374	0	0	0	0	0	0	873.479	966.128	997.112	652.385	889.387	881.722	2300.079	2210.597	2388.106	1819.187	2525.279	2598.242	3594.108	3513.025	3587.622	3162.776	3770.314	3960.349	
karuk-2012-03-31-vs-2b_10.mat	"HH"	420.374	488.339	0	0	0	0	0	0	864.802	1075.656	1092.428	1088.865	635.589	388.154	1699.138	2266.731	1799.912	1525.320	1470.632	1354.663	3573.389	3984.731	3936.255	4012.515	3123.507	2832.319	
karuk-2012-03-31-vs-2b_10.mat	"IH0"	488.339	549.541	176.042	185.648	181.040	174.709	171.139	169.031	285.409	282.556	280.809	292.528	288.106	284.341	1549.960	1412.223	1501.038	1557.270	1622.799	1657.620	2505.205	2635.961	2441.458	2383.684	2420.448	2613.000	
karuk-2012-10-20-vs-4_A_21.mat	"peeshkeesh"	180.000	970.000	175.882	182.859	157.254	157.254	190.535	163.441	870.999	707.377	1194.297	1130.357	660.630	664.209	2123.452	1918.725	2378.406	2117.209	2069.696	2134.450	3074.422	2756.564	3474.066	3282.324	2857.171	3004.705	
karuk-2012-10-20-vs-4_A_21.mat	"tupivaxrah"	970.000	2050.000	152.036	182.184	171.537	158.639	163.511	98.851	723.656	746.075	672.535	530.562	1030.306	636.054	1627.249	1921.888	1775.592	1443.821	1437.261	1555.586	2703.022	2931.921	2822.760	2486.592	2684.288	2589.291	
karuk-2012-10-20-vs-4_A_21.mat	"sil"	0.000	180.000	0	0	0	0	0	0	1095.589	1227.120	1132.768	946.381	1036.984	1228.458	2195.433	2591.671	2271.231	2034.042	2094.233	2261.507	3216.466	3588.827	3170.187	3179.098	3213.988	3179.821	
karuk-2012-10-20-vs-4_A_21.mat	"P"	180.000	260.000	203.216	203.216	203.216	203.216	200.333	204.305	972.254	1028.995	1384.655	1211.558	838.798	397.565	2037.021	2370.800	2571.587	1860.337	1726.976	1617.625	3038.387	3263.899	3757.237	2903.993	2850.855	2400.909	
